PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 53, filenames: A:[53]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[54]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.2352762222,1.158726215,1
47,65,1.785293102,-1.348671675,1
47,97,2.923593998,-1.480897427,1
47,129,3.989773512,-1.669619679,1
47,161,2.739799976,-1.534575224,1
47,193,2.866887093,-3.016560078,1
47,225,1.498268843,-0.4197071791,1
47,257,0.8499693871,1.484341621,1
47,289,1.461581945,-0.2050683498,1
47,321,2.171015739,-3.727667809,1
47,353,3.254606247,-6.141215324,1
47,385,2.782720566,-6.655599594,1
47,417,1.781532764,-4.580825806,1
47,449,3.461683989,-4.317269325,1
47,481,5.382399559,-3.976276159,1
47,513,4.459225655,-2.848976612,1
47,545,3.741030693,-2.817974329,1
47,577,3.782802582,-3.724548101,1
47,609,3.570518494,-3.303134918,1
47,641,4.166227818,-0.497636199,1
47,673,4.2746768,2.734688282,1
47,705,2.733603954,-0.6636555195,1
47,737,3.754082918,-1.757278919,1
47,769,4.051696777,-3.682174683,1
47,801,2.124466896,-3.121157646,1
47,833,3.216325283,-2.441721916,1
47,865,3.743637085,-0.479770422,1
47,897,3.574731827,-1.001128197,1
47,929,2.273554802,-2.604465961,1
47,961,1.022199512,-2.062289715,1
47,993,1.344402909,-2.782239676,1
47,1025,2.27236414,-3.384663582,1
47,1057,0.9770463705,-3.938616276,1
47,1089,1.388583183,-4.099164963,1
47,1121,1.265053868,-3.893082619,1
47,1153,0.7144995928,-3.4688797,1
47,1185,1.753569603,-1.80515337,1
47,1217,1.409320116,-1.197527885,1
47,1249,0.8621101379,-2.472677469,1
47,1281,-0.09297466278,-3.100327015,1
47,1313,-0.9152834415,-2.339744568,1
47,1345,-0.7516037822,-2.541749716,1
47,1377,-0.8432147503,-1.438773632,1
47,1409,-1.523183346,-1.051949501,1
47,1441,-2.166696072,-0.9995750785,1
47,1473,-1.849374413,-0.4899504781,1
47,1505,-0.6495850086,0.2532743812,1
47,1537,-1.911659718,0.86302948,1
47,1569,-1.849677324,0.731446743,1
47,1601,-0.802108407,1.128094673,1
47,1633,-0.3770829439,0.3462440968,1
47,1665,-0.07588905096,0.3808097839,1
47,1697,0.1257540882,0.3608090878,1
47,1729,-0.02029046416,0.426874876,1
47,1761,0.1568034589,0.2653505802,1
47,1793,0.2806127071,-0.1113696098,1
47,1825,0.05760864913,-0.229704842,1
47,1857,0.0488249734,0.01013898849,1
47,1889,-0.01695489511,0.08936923742,1
47,1921,-0.02561673708,0.01202276349,1
47,1953,-0.01070186496,0.04313126206,1
47,1985,0.2000623345,-0.1018990204,1
47,2017,0.5445121527,0.1279597878,1
79,33,1.702698469,1.94653821,1
79,65,2.203941822,-1.396758556,1
79,97,3.756945133,-1.798338294,1
79,129,4.819996834,-1.687758684,1
79,161,3.615624666,-1.349225283,1
79,193,3.5200634,-1.846332431,1
79,225,2.710287094,-1.1922369,1
79,257,1.756312609,-0.2918274403,1
79,289,6.4609375,-21.69828415,1
79,321,2.376381159,-2.55290699,1
79,353,1.967965841,-3.783474684,1
79,385,2.800012112,-4.052724838,1
79,417,3.992319584,-3.756399155,1
79,449,4.338620663,-3.696931839,1
79,481,-13.20545673,7.048139572,1
79,513,3.144950867,-2.928923607,1
79,545,3.078207016,-2.102684736,1
79,577,3.024936199,-2.262712955,1
79,609,2.927778482,-1.449458003,1
79,641,3.477065563,0.9580869675,1
79,673,5.15762949,0.08492052555,1
79,705,3.037125349,-2.024403095,1
79,737,3.434610844,-2.325775862,1
79,769,4.674707413,-2.565451145,1
79,801,4.030457973,-1.997962475,1
79,833,3.850448608,-2.117775202,1
79,865,2.804299831,-0.3086713552,1
79,897,1.899059057,-0.4845330715,1
79,929,1.359879255,-1.290009379,1
79,961,0.9573903084,-1.543031931,1
79,993,1.312179089,-2.69042182,1
79,1025,2.608628035,-3.632978201,1
79,1057,1.565361857,-3.833753109,1
79,1089,1.602984428,-3.533571243,1
79,1121,2.810211182,-2.901463509,1
79,1153,2.5998559,-3.257838964,1
