PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 26, filenames: A:[26]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[27]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-4.810160637,-0.5330843925,1
47,65,2.159941435,0.3577187955,1
47,97,1.508867502,0.8004903197,1
47,129,1.913054466,0.2090153098,1
47,161,1.431330681,-0.5165647268,1
47,193,0.9782400131,-0.6340847015,1
47,225,0.3089548349,-1.083958387,1
47,257,-0.1529649794,-1.249778509,1
47,289,0.9332801104,-3.207466602,1
47,321,1.738931417,-2.593594074,1
47,353,0.8410485983,-0.8664293289,1
47,385,-0.4776201248,-1.020325422,1
47,417,0.4755700827,-2.653147697,1
47,449,1.885675907,-2.790298462,1
47,481,1.397548914,-4.897360802,1
47,513,1.204010963,-5.205023766,1
47,545,3.087486744,-3.40860486,1
47,577,3.550878525,-3.343180418,1
47,609,1.98151803,-21.58486366,1
47,641,2.589549065,-1.123505235,1
47,673,0.6316117048,-0.7073779106,1
47,705,-0.888281405,-2.364112377,1
47,737,0.4882686138,-1.368394852,1
47,769,1.696778774,-1.492976904,1
47,801,1.209404945,-1.695838094,1
47,833,1.131212234,-0.8885288239,1
47,865,1.88198328,-0.702694118,1
47,897,1.552178621,0.3487728238,1
47,929,1.036369205,2.049454212,1
47,961,-0.3501749039,1.529380441,1
47,993,-0.6024262905,-0.1309959888,1
47,1025,0.3899618089,-1.645697713,1
47,1057,1.144478559,-1.127490759,1
47,1089,0.08865296841,-1.480319619,1
47,1121,0.04447090626,-3.197955608,1
47,1153,1.400616765,-3.346297264,1
47,1185,2.441835165,-2.569372654,1
47,1217,1.846920252,-2.659540653,1
47,1249,1.914049864,-2.594247103,1
47,1281,1.187092304,-3.647754908,1
47,1313,-1.262767434,-1.179142475,1
47,1345,-2.621445894,-0.6828275919,1
47,1377,-3.144515514,-1.152520657,1
47,1409,-3.035179615,-1.977364779,1
47,1441,-3.441835165,-2.90109992,1
47,1473,-3.244488716,-3.413049936,1
