PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 19, filenames: A:[19]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[20]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.7580760717,-0.1576662064,1
47,65,2.14508462,1.381253123,1
47,97,1.356862783,1.244291306,1
47,129,1.635243416,0.8272494674,1
47,161,1.550954223,0.00186727941,1
47,193,1.489157677,-0.2011538744,1
47,225,1.993029356,-0.3158442974,1
47,257,3.19029355,-0.9279792309,1
47,289,2.817045927,-1.138786554,1
47,321,2.829244852,13.63806915,1
47,353,3.449419975,-2.799551487,1
47,385,2.05739069,-1.851881981,1
47,417,1.553600311,-2.466951132,1
47,449,1.34909606,-1.591151595,1
47,481,1.097958326,-0.6087510586,1
47,513,0.9952759743,-1.574687958,1
47,545,-15.15191174,-12.38156509,1
47,577,2.326823235,-2.493403435,1
47,609,2.438931465,-3.107858181,1
47,641,3.05213213,-4.360418797,1
47,673,3.015194416,-3.50633049,1
47,705,2.500883102,-1.219758272,1
47,737,2.144893169,-0.8468732834,1
47,769,2.923192978,-1.150569916,1
47,801,4.990306377,-2.289050102,1
47,833,6.180182457,-3.574487686,1
47,865,2.492664814,-4.07175827,1
47,897,0.9971032143,-3.878388405,1
47,929,0.8615672588,14.65233707,1
47,961,-3.569889545,9.220010757,1
47,993,3.354987621,-3.643582821,1
47,1025,4.614426613,-2.709500551,1
47,1057,4.984942436,-3.847789764,1
47,1089,5.013818264,-4.876132011,1
47,1121,4.105081558,-4.363165379,1
47,1153,3.30312252,-3.495428324,1
47,1185,2.651652098,-3.758810282,1
47,1217,1.631860375,-5.042541981,1
47,1249,1.048797846,-4.272884369,1
47,1281,1.220132709,-3.106024742,1
47,1313,2.074276924,-3.41877532,1
47,1345,2.207194567,-3.448155403,1
47,1377,1.771283865,-4.418782234,1
47,1409,1.933483601,-4.717010498,1
47,1441,1.212669849,-2.822516441,1
47,1473,1.200983286,-3.777637959,1
47,1505,1.355586052,-4.031374454,1
47,1537,1.77518487,-1.884755373,1
47,1569,-2.155654192,11.06215668,1
47,1601,1.379714966,-5.612836361,1
47,1633,1.791964531,-5.975902557,1
47,1665,0.8578448296,-5.819670677,1
47,1697,0.7940444946,-0.1510682106,1
47,1729,-0.9525818825,-0.273042202,1
47,1761,-4.373726845,-5.182366848,1
47,1793,-0.7993540764,-0.6596717834,1
47,1825,-0.6847639084,-1.497713089,1
47,1857,-0.1129037142,-0.8619599342,1
47,1889,0.04436418414,-0.5364534855,1
47,1921,0.3176954985,0.3255848885,1
47,1953,0.4500691295,0.5511080623,1
47,1985,0.2913348079,-0.358335793,1
47,2017,0.1317899227,-4.189525604,1
79,33,1.242813349,0.4282484651,1
79,65,1.846651316,1.353957415,1
79,97,1.733588576,1.349349499,1
79,129,1.227566242,0.1628603339,1
79,161,1.752431393,-0.4083598852,1
79,193,1.771559954,-0.4850803614,1
79,225,1.54069376,-0.9631562233,1
79,257,1.880091906,-1.56043911,1
79,289,2.351018667,-0.8020017147,1
79,321,2.77694726,-0.8489311934,1
79,353,2.09542942,-2.371545553,1
79,385,1.905302525,-1.665213108,1
79,417,3.271997452,-2.851810455,1
79,449,3.796710014,-2.617361784,1
79,481,4.065112114,-2.845829248,1
79,513,1.734407544,-3.144278049,1
79,545,0.4404059649,-3.826702833,1
79,577,0.695990324,-3.245075464,1
79,609,-9.007556915,-19.16959,1
79,641,-3.037873507,-16.92737961,1
79,673,3.063773394,-4.146193981,1
79,705,3.719584465,-2.630478859,1
