PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 48, filenames: A:[48]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[49]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.134427786,1.406469345,1
47,65,2.266293049,-3.172656536,1
47,97,3.391725063,-4.442630768,1
47,129,3.942929268,-2.553456306,1
47,161,2.255722761,-1.968697786,1
47,193,2.014525652,-2.228346825,1
47,225,2.150348902,-3.638201475,1
47,257,1.887793541,-3.902320862,1
47,289,2.1075418,-3.782770634,1
47,321,1.624758482,-3.997315884,1
47,353,-15.59527206,-5.541065216,1
47,385,0.9804311991,-6.412051201,1
47,417,0.8367089033,-4.698680878,1
47,449,1.334314346,-2.870200157,1
47,481,-6.488191128,-16.39582825,1
47,513,0.3804966807,-4.048834324,1
47,545,0.6643211842,-3.086946487,1
47,577,1.432566881,-3.141621113,1
47,609,1.340652943,-2.296810627,1
47,641,-0.1011528969,-2.761992455,1
47,673,-0.1386036873,-0.8378949165,1
47,705,-0.8846898079,-2.45024538,1
47,737,0.2315940857,-5.795852661,1
47,769,0.7069003582,-5.681888103,1
47,801,2.022017717,-6.508778572,1
47,833,3.370547533,-5.141210079,1
47,865,4.378451347,-2.834808111,1
47,897,3.10112834,-0.4370412827,1
47,929,0.9646310806,0.2522258759,1
47,961,0.2214026451,-2.37083602,1
47,993,-16.94843674,-3.602506161,1
47,1025,0.4542631507,-3.680552959,1
47,1057,-18.55196571,-8.599995613,1
47,1089,1.289501429,-6.536643028,1
47,1121,2.682698488,-7.851833344,1
47,1153,0.01784706116,-6.154798985,1
47,1185,0.1459228992,-3.434443474,1
47,1217,1.754313707,-4.336447716,1
47,1249,0.7310034037,-3.783931017,1
47,1281,-1.053392768,-4.010075569,1
47,1313,-1.84785974,-0.6996495724,1
47,1345,-2.968044758,-0.7416681051,1
47,1377,-2.745253086,-2.408936977,1
47,1409,-3.255260468,-3.20524621,1
47,1441,-2.329826832,-3.227150917,1
47,1473,-4.104728699,-0.8671267033,1
47,1505,-3.682604313,-0.3976931572,1
47,1537,-1.718700886,0.3387297988,1
47,1569,0.4221963882,0.2979782224,1
47,1601,-0.1611425877,-0.1667155623,1
47,1633,-1.005387306,-0.4380839169,1
47,1665,-0.7580997944,-0.573122263,1
47,1697,-0.2634596825,0.005598217249,1
47,1729,-0.2816275358,0.2088593841,1
47,1761,-0.3180441856,0.03095897287,1
47,1793,0.02303284407,-0.009787350893,1
47,1825,0.0188755244,-0.1129709855,1
47,1857,-0.1987713724,0.2736842632,1
47,1889,-0.1002355516,0.4333646595,1
47,1921,0.1062437296,0.03989568353,1
47,1953,0.1309264004,-0.2011157721,1
47,1985,0.1298880577,-0.1833410412,1
47,2017,-0.4257506728,0.05384325981,1
79,33,0.09101438522,1.01989913,1
79,65,0.7149333954,-2.027842522,1
79,97,2.507215023,-2.395433187,1
79,129,2.219902277,-1.495136023,1
79,161,1.531039119,-1.473467708,1
79,193,1.488910437,-2.101737499,1
79,225,1.33831501,-4.224791527,1
79,257,1.926838517,-5.278511047,1
79,289,1.842264891,-5.88881588,1
79,321,-0.3644139767,-4.805518627,1
79,353,-0.3700900078,-5.50578022,1
79,385,0.1338562369,-6.333427906,1
79,417,0.3500142395,-4.782626152,1
79,449,18.50623703,-12.79362297,1
79,481,-1.10249114,-4.157975674,1
79,513,0.3979084492,-3.973641157,1
79,545,1.194986463,-3.691739559,1
79,577,2.033738136,-3.975457191,1
79,609,1.712947249,-5.427622795,1
79,641,1.482324958,-6.834169865,1
79,673,1.526353717,-5.128342628,1
79,705,0.98361063,-6.335520744,1
79,737,-14.03870106,-11.23311901,1
79,769,2.882257938,-3.890128613,1
79,801,2.383203506,-4.470563889,1
79,833,3.005526304,-3.886883259,1
79,865,4.860649109,-4.253700256,1
79,897,3.305759192,-3.290225506,1
79,929,3.081413984,-2.468846798,1
79,961,2.183023453,-4.11923027,1
79,993,-0.2499939799,-5.109993935,1
79,1025,0.5988492966,-3.504926443,1
79,1057,-3.335682154,-20.99588013,1
79,1089,4.848932266,-22.66060829,1
79,1121,1.589332342,-4.505709171,1
79,1153,0.9975377321,-3.451294899,1
79,1185,1.151601434,-2.005371809,1
79,1217,1.419948697,-2.781349897,1
79,1249,0.7738423347,-2.029128551,1
79,1281,0.7660940886,-1.466493726,1
79,1313,0.7996900082,-1.002202272,1
79,1345,-0.5687083006,-0.7864922285,1
79,1377,-2.010770321,-2.304947853,1
79,1409,-3.408128977,-3.335187674,1
79,1441,-3.669243574,-0.875125885,1
79,1473,-4.423222065,-0.03325352073,1
79,1505,-4.427765846,-0.6388925314,1
79,1537,-2.521604538,-0.6793187857,1
79,1569,-0.9149776697,-0.2932162285,1
79,1601,-0.1160168052,-0.2370176911,1
79,1633,-0.4880347848,-0.6367150545,1
79,1665,-0.6792424321,-0.4402114451,1
79,1697,-0.3680771589,-0.05884590745,1
79,1729,-0.2500033379,0.05263014883,1
79,1761,-0.28073892,0.2775434256,1
79,1793,-0.3043960929,0.1111599505,1
79,1825,-0.05980864167,-0.03341813385,1
79,1857,-0.06997549534,0.03363754973,1
79,1889,-0.2364971042,0.04581228644,1
79,1921,-0.122123979,0.03018886782,1
79,1953,0.1121938527,-0.1237050965,1
79,1985,0.08569582552,-0.2401979268,1
79,2017,-0.2403451204,-0.4071141481,1
111,33,2.091965437,1.432589054,1
111,65,0.9731576443,-1.025568485,1
111,97,2.300522327,-1.07810533,1
111,129,2.316363335,-0.934407711,1
111,161,1.009276152,-1.050992846,1
111,193,0.7319242358,-1.769674063,1
111,225,0.1747870445,-2.211330175,1
111,257,1.583266735,-3.931028128,1
111,289,1.859810829,-5.408022881,1
111,321,-0.05059605837,-4.888883114,1
111,353,-0.1696729362,-4.750012875,1
111,385,-0.1434044987,-4.854921341,1
111,417,-0.2026463747,-4.32030201,1
111,449,-0.05764540285,-4.198792934,1
111,481,1.513572216,-3.031509161,1
111,513,1.13987422,-2.588459492,1
111,545,1.85101223,-4.576847076,1
111,577,2.321519375,-5.148742199,1
111,609,2.417861462,-6.631772041,1
111,641,2.117317915,-7.311584949,1
111,673,1.919512749,-5.513562202,1
111,705,3.1796,-5.50223732,1
111,737,3.14706707,-4.985958576,1
111,769,2.695426702,-3.39493227,1
111,801,2.847884178,-2.29298687,1
111,833,1.464288235,-1.593849659,1
111,865,2.539478302,-3.988271713,1
111,897,3.144223213,-4.995732784,1
111,929,2.818873882,-3.783568621,1
111,961,2.095729113,-4.38306284,1
111,993,0.9701836109,-4.770992279,1
111,1025,1.274278879,-1.198521376,1
111,1057,1.554646015,-2.771764278,1
111,1089,0.9259625077,-2.820112467,1
111,1121,0.8080508709,-2.360458612,1
111,1153,0.9525359273,-2.237724781,1
111,1185,1.122219324,-1.935529709,1
111,1217,1.122375965,-1.700305939,1
111,1249,1.449418426,-1.806314468,1
111,1281,0.9817581177,-1.131606817,1
111,1313,0.4351200461,0.2642288208,1
111,1345,-0.3586628437,-1.415710568,1
111,1377,-2.018954277,-2.125416279,1
111,1409,-3.464335918,-1.65068531,1
111,1441,-4.193712234,-1.008693099,1
111,1473,-4.577000618,0.3482950926,1
111,1505,-3.982903481,0.2035990953,1
111,1537,-3.509355068,-1.208910346,1
111,1569,-2.513228893,-1.847365379,1
111,1601,-0.9290952682,-0.5883982182,1
111,1633,-0.531617403,-0.5940459967,1
111,1665,-0.1699030995,-0.5971627235,1
111,1697,-0.6043834686,-0.6653469801,1
111,1729,-0.3979141116,-0.2706927061,1
111,1761,-0.1941132545,0.5066974163,1
111,1793,-0.2289957106,-0.08049805462,1
111,1825,-0.1255952418,-0.1266186237,1
111,1857,-0.1091477051,0.07257389277,1
111,1889,-0.1763782501,-0.004267699085,1
111,1921,-0.2388357222,0.1826785505,1
111,1953,-0.03369480744,-0.05658467859,1
111,1985,-0.01851289719,-0.1977373362,1
111,2017,-0.05095955729,-0.6615011692,1
143,33,2.48008585,1.556260228,1
143,65,0.5085408688,-1.129535198,1
143,97,0.3989191055,-1.239129901,1
143,129,0.7417732477,-1.959037185,1
143,161,0.6373761296,-2.242101192,1
143,193,0.4929884076,-1.636103868,1
143,225,0.3267732263,-1.837030888,1
143,257,0.1307337284,-3.037323713,1
143,289,0.04985952377,-4.227012634,1
143,321,-0.1133517623,-4.559605598,1
143,353,-0.4108012915,-5.194930077,1
143,385,13.58616161,-7.110258579,1
143,417,-0.4995673895,-3.34236002,1
143,449,0.139189899,-3.23452878,1
143,481,0.8925004005,-3.546676636,1
143,513,0.8191889524,-4.507831097,1
143,545,1.685660601,-4.426491737,1
143,577,2.123179674,-4.130619049,1
143,609,2.545799732,-5.330931187,1
143,641,2.026339293,-5.652636051,1
143,673,2.024587154,-5.391911507,1
143,705,2.793277502,-5.344645977,1
143,737,3.506455898,-5.01940012,1
143,769,3.458780289,-4.042415142,1
143,801,2.851522207,-1.717130661,1
143,833,1.882766008,-1.320907831,1
143,865,2.498723507,-3.267698526,1
