PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 42, filenames: A:[42]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[43]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.07199192,-0.2061886787,1
47,65,2.687705994,-1.988065243,1
47,97,3.00163126,-2.514576674,1
47,129,1.649341941,-3.234366894,1
47,161,1.210938692,-5.208227634,1
47,193,2.245016813,-5.041908264,1
47,225,1.39363277,-5.186598778,1
47,257,-1.080470085,-4.076368332,1
47,289,-3.39719367,-3.923179626,1
47,321,-1.099307537,-3.710581779,1
47,353,0.1982200146,-3.439311504,1
47,385,2.326036453,-4.06098032,1
47,417,-3.205856323,-22.80288315,1
47,449,2.882634163,-4.699687958,1
47,481,1.428613663,-3.331428528,1
47,513,0.9399095774,-4.818898201,1
47,545,0.5379496813,-5.688355446,1
47,577,20.16425323,-10.54821396,1
47,609,0.1658673286,-8.268266678,1
47,641,-0.130551815,-7.647352219,1
47,673,1.611626387,-6.39528656,1
47,705,1.543726444,-5.080468178,1
47,737,1.170467377,-2.893356323,1
47,769,0.4885009527,-0.9827394485,1
47,801,-0.9301552773,-2.889523506,1
47,833,-0.9216666222,-1.944447517,1
47,865,-3.780510426,-4.542423725,1
47,897,-3.142415524,-5.572105408,1
47,929,-0.9616138935,-4.42990303,1
47,961,-0.6980186701,-3.531615973,1
47,993,-0.7934890389,-3.330526114,1
47,1025,-0.2501760721,-2.907100201,1
47,1057,-0.2576506138,-4.193630219,1
47,1089,0.3601877987,-1.626009703,1
47,1121,0.2678293586,-2.602097988,1
47,1153,-0.4391708374,-4.242323399,1
47,1185,-2.0655756,-4.816629887,1
47,1217,-3.252853394,-4.164025307,1
47,1249,-4.238855362,-3.309927464,1
47,1281,-5.159147263,-3.034998894,1
47,1313,-4.456719398,-2.70792985,1
47,1345,-2.592149973,-3.014845848,1
47,1377,-1.338080883,-2.908791065,1
47,1409,-1.079723477,-3.051150322,1
47,1441,-2.03483057,-3.575185776,1
47,1473,-3.181954145,-3.125910282,1
47,1505,-3.57614398,-2.826956272,1
47,1537,-3.816154242,-1.282208443,1
47,1569,-2.075798988,-0.09680569172,1
47,1601,-0.6469533443,0.6867033243,1
47,1633,-1.680646658,-0.2595934868,1
47,1665,-2.485158205,-1.397920489,1
47,1697,-0.8186893463,-1.188434601,1
47,1729,0.636175096,-0.4488841295,1
47,1761,0.9009532928,-0.4186711311,1
47,1793,0.6125226021,-0.2346103191,1
47,1825,0.06533247232,0.02978563309,1
47,1857,-0.1930121183,0.1200225204,1
47,1889,-0.1655513644,0.05703610182,1
47,1921,-0.04120284319,0.2015417516,1
47,1953,0.1028580815,0.2460789979,1
47,1985,0.1196282208,0.1434681118,1
47,2017,-0.2964837551,0.02800172567,1
79,33,0.2274740934,2.710083485,1
79,65,3.98323822,-2.597752333,1
79,97,2.893920422,-2.823803902,1
79,129,1.524987578,-4.019766808,1
79,161,0.7239050865,-5.315203667,1
79,193,1.566706777,-4.558073997,1
79,225,1.974575162,-4.076707363,1
79,257,-3.995777845,15.4951086,1
79,289,-0.1148383319,-4.092639923,1
79,321,-0.7386637926,-3.918852329,1
79,353,0.4204111099,-4.217656612,1
79,385,2.043514729,-4.28316021,1
79,417,1.399785995,-5.973365307,1
79,449,0.8538794518,-4.474499226,1
79,481,0.08971953392,-2.507730007,1
79,513,0.475628376,-4.426875591,1
79,545,1.323979378,-5.752015114,1
79,577,2.113171816,-7.596559525,1
79,609,1.005427361,-8.389585495,1
79,641,0.8558576107,-7.38381958,1
79,673,1.699251056,-6.136983871,1
79,705,1.146515608,-2.877724648,1
