PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 18, filenames: A:[18]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[19]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.1832633615,0.9905803204,1
47,65,1.194254041,-0.5851855874,1
47,97,1.404182673,-0.1498576403,1
47,129,1.631569862,0.1697388887,1
47,161,1.369543314,-0.2060533762,1
47,193,1.195413351,0.3975743055,1
47,225,0.9592723846,0.2844666243,1
47,257,0.8723825812,-0.311367631,1
47,289,-6.758569717,7.90504837,1
47,321,1.219403982,-2.16381669,1
47,353,1.634570599,-2.049984455,1
47,385,3.113059044,-1.941855907,1
47,417,3.781788826,-1.854441166,1
47,449,3.654519081,-3.958497047,1
47,481,2.384254456,-3.110897541,1
47,513,2.782958984,-0.5688028336,1
47,545,2.908984184,-0.5879131556,1
47,577,-5.215589523,16.88820457,1
47,609,2.385643959,-0.3121035695,1
47,641,-4.662852764,-16.99926949,1
47,673,-8.800030708,-17.3005085,1
47,705,2.812496901,-3.79095602,1
47,737,8.613089561,14.43636703,1
47,769,-15.51914024,-2.157003403,1
47,801,2.254141092,-3.74764514,1
47,833,0.7170064449,-3.406718969,1
47,865,-0.7420561314,-0.7139954567,1
47,897,-0.6947541237,0.03061914444,1
47,929,1.559896946,-0.8827788234,1
47,961,2.491976261,-3.082599163,1
47,993,1.022391796,-1.539810419,1
47,1025,0.4917211533,-0.004851102829,1
47,1057,0.5655481815,0.9280028343,1
47,1089,2.159216642,0.07731246948,1
47,1121,4.011455059,-1.133794785,1
47,1153,4.03164053,-3.529615164,1
47,1185,3.534526348,-3.518460989,1
47,1217,2.533019543,-3.017389297,1
47,1249,2.882553101,-2.284483671,1
47,1281,4.61646843,-3.14342618,1
47,1313,18.19356728,-17.72210884,1
47,1345,3.792925835,-3.577284813,1
47,1377,3.074033737,-4.544249535,1
47,1409,2.020643711,-5.003111839,1
47,1441,2.023034573,-3.91448307,1
47,1473,1.867922783,-4.743060589,1
47,1505,3.209079266,-2.771277666,1
47,1537,3.858365059,-0.7657933235,1
47,1569,0.8668761253,-1.611123204,1
47,1601,1.836568832,-1.003021598,1
47,1633,2.412391663,-1.269554615,1
47,1665,0.5991947651,0.4496245384,1
47,1697,-0.733648777,0.7836289406,1
47,1729,-2.11349535,2.377761364,1
47,1761,0.7889580727,-0.5552859306,1
47,1793,0.942157805,-0.9925336838,1
47,1825,0.7946224213,-0.6714893579,1
47,1857,0.08056241274,0.5972412229,1
47,1889,-0.273288846,0.5298054218,1
47,1921,-0.3192606568,-0.059499681,1
47,1953,-0.2715736628,-0.4792307615,1
47,1985,-0.1799428463,-0.4356079102,1
47,2017,0.08632847667,0.2834582329,1
79,33,-17.16282654,1.13952899,1
79,65,0.6673334837,-0.5638945103,1
79,97,0.9592804909,-0.5829428434,1
79,129,0.3807848692,-0.08322846889,1
79,161,0.6907203794,-0.1312049627,1
79,193,1.123794556,-1.225355744,1
79,225,1.179378748,-0.5347065926,1
79,257,1.044034958,-0.9094040394,1
79,289,2.201743126,-1.362868905,1
79,321,2.640556335,-1.852381229,1
79,353,1.839304209,-1.921052694,1
79,385,2.117316484,-2.386050463,1
79,417,1.556894779,-2.82109642,1
79,449,2.051355839,-2.850901127,1
79,481,2.902536631,-2.755141258,1
79,513,3.553435087,-2.392505884,1
79,545,4.514051914,-1.470887065,1
79,577,2.578924656,7.366738796,1
79,609,-0.2718820572,-0.5715224147,1
79,641,1.103334069,-1.314191818,1
79,673,1.88615942,-1.809471965,1
79,705,2.630430698,-1.949749351,1
79,737,7.994933128,8.930301666,1
79,769,3.169064045,-2.759084702,1
79,801,2.342586756,-5.995646477,1
79,833,-16.21869087,-4.171016693,1
79,865,2.865861416,-2.336565256,1
79,897,4.202633858,-1.887802839,1
79,929,5.042879105,-1.40254426,1
79,961,4.400087357,-1.901294947,1
79,993,2.971504688,-1.696601391,1
79,1025,1.984297037,-0.06458973885,1
79,1057,1.862760305,-0.2104793787,1
79,1089,2.429356575,-1.153951645,1
79,1121,3.17919302,-2.476442337,1
79,1153,4.343467236,-3.339839935,1
79,1185,4.521080017,-3.69797492,1
79,1217,3.837378502,-3.424958467,1
79,1249,2.475016594,-2.674491405,1
79,1281,2.637842178,-2.78790307,1
79,1313,2.772460461,-3.198109865,1
79,1345,2.533230782,-3.740918159,1
79,1377,2.453631639,-4.616142273,1
79,1409,2.272583961,-5.621924877,1
79,1441,2.638112545,-5.013999939,1
79,1473,2.306544304,-3.344436169,1
79,1505,1.734015703,-1.860141277,1
79,1537,2.254322529,-0.8509081602,1
79,1569,1.824977398,-1.93480444,1
79,1601,1.576625347,-1.242144108,1
79,1633,2.572276831,-1.438080311,1
79,1665,3.122109175,-1.376992583,1
79,1697,0.8562142849,-0.8337455988,1
79,1729,0.08569765091,0.3072447777,1
79,1761,-0.1316617727,0.3338445425,1
79,1793,-0.07940362394,-0.3340560496,1
79,1825,0.0669388175,-0.02057236433,1
79,1857,0.003569930792,0.0852740407,1
79,1889,-0.09820786119,-0.06344148517,1
79,1921,-0.08710116148,-0.1495565921,1
79,1953,-0.04992154241,0.01195502281,1
79,1985,0.01661130786,-0.3803726733,1
79,2017,0.1528335512,-0.6163634062,1
111,33,-0.3712230027,1.09486258,1
111,65,-0.4580559433,-0.4408068061,1
111,97,-12.62536621,-0.6152304411,1
111,129,-0.9626358747,-0.4892126322,1
111,161,0.2214562893,-0.5473284125,1
111,193,1.120402575,-1.330461502,1
111,225,1.695228338,-1.56249404,1
111,257,1.48422277,-1.026947975,1
111,289,2.561027527,-2.412882805,1
111,321,2.991791487,-2.954842806,1
111,353,2.394768953,-2.272722721,1
111,385,2.329155684,-1.75230515,1
111,417,1.502409458,-1.819103122,1
111,449,-11.40915108,-2.309391499,1
111,481,2.073288918,-3.231978416,1
111,513,2.21354866,-3.637334585,1
111,545,10.27012253,15.88247204,1
111,577,0.9643750191,3.400222778,1
111,609,0.5974421501,-0.41659832,1
111,641,1.412922382,-1.349561453,1
111,673,2.216690779,-2.275123119,1
111,705,1.72883296,-1.591667414,1
111,737,2.086168766,-1.989394903,1
111,769,11.4379015,-2.126028061,1
111,801,2.833316565,-4.608647346,1
111,833,6.0128479,-7.462855816,1
111,865,5.407554626,-3.13147068,1
111,897,6.085190773,-1.804303885,1
111,929,4.696755886,-1.128035903,1
111,961,4.087360859,-1.831307173,1
111,993,3.609033585,-1.581310391,1
111,1025,2.878862858,-1.169532418,1
111,1057,3.344192028,-1.813267112,1
111,1089,3.496981859,-2.253310442,1
111,1121,3.2335186,-3.351228237,1
111,1153,4.718448639,-4.313802242,1
111,1185,5.025446892,-4.481815815,1
111,1217,4.523860931,-3.515899181,1
111,1249,3.772160769,-2.418935299,1
111,1281,2.463808775,-2.585983038,1
111,1313,2.075731039,-2.942863226,1
111,1345,2.434377432,-3.672395229,1
111,1377,2.937739611,-4.213773727,1
111,1409,3.020731926,-4.842628479,1
111,1441,3.682485342,-4.115450859,1
111,1473,3.401796579,-1.331630945,1
111,1505,1.101764202,-0.6252714396,1
111,1537,0.4672436714,-1.801510215,1
111,1569,2.433058977,-1.944734216,1
111,1601,2.854788303,-2.70061326,1
111,1633,3.362956524,-2.50044632,1
111,1665,3.62597537,-2.135506868,1
111,1697,2.178231716,-2.203960896,1
111,1729,0.9176375866,-0.7825547457,1
111,1761,0.5844919682,0.0366371274,1
111,1793,-0.3036695421,0.5444945097,1
111,1825,-0.4755374789,0.2598554492,1
111,1857,-0.1625206769,-0.1551764309,1
111,1889,0.1844134778,-0.1891268939,1
111,1921,0.3960351646,-0.02624294907,1
111,1953,0.07940918952,-0.00993129611,1
111,1985,-0.09999676049,-0.2446574867,1
111,2017,-0.1719816327,-0.899286747,1
143,33,0.176679194,1.074775338,1
143,65,-0.3981080651,-0.5496612191,1
143,97,-13.62153816,-1.82152009,1
143,129,0.02970957756,-1.150090456,1
143,161,0.1718341112,-1.141240597,1
143,193,0.7284240723,-1.311101794,1
143,225,1.322706461,-1.626503706,1
143,257,1.330079794,-0.8184849024,1
143,289,1.629948139,-3.149758339,1
143,321,1.588812113,-3.605537891,1
143,353,1.395322442,-2.453443527,1
143,385,1.348064184,-1.216196299,1
143,417,-12.33354282,-16.35020638,1
143,449,0.4997577667,-2.510464668,1
143,481,1.735798001,-3.815807581,1
143,513,1.830302835,-2.957351685,1
143,545,1.089058161,-1.964529395,1
143,577,1.128630161,-1.141001701,1
143,609,1.006975651,-1.837452531,1
143,641,0.5815224648,-1.647633791,1
143,673,2.022568703,-1.25859344,1
143,705,1.848402977,-1.184666276,1
143,737,0.839025259,-2.506996632,1
143,769,13.0071516,11.17124653,1
143,801,7.213150501,-2.921907902,1
143,833,5.460717201,-2.715568066,1
143,865,8.235600471,-2.667388439,1
143,897,8.385958672,-2.056835651,1
143,929,3.26279068,-0.5625821352,1
143,961,4.368954182,-1.06598103,1
143,993,4.910334587,-0.9930882454,1
143,1025,4.699004173,-1.679565787,1
143,1057,3.68139267,-2.78027463,1
143,1089,2.691433191,-2.99063015,1
143,1121,2.828715563,-3.903190374,1
