PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 14, filenames: A:[14]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[15]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.541877747,3.205914736,1
47,65,2.391648054,-1.072526217,1
47,97,4.379096031,1.02691865,1
47,129,3.750362396,-0.5681599379,1
47,161,3.37887907,-1.486094117,1
47,193,3.127237797,-1.390464544,1
47,225,3.584206581,-0.5375822783,1
47,257,2.641236782,-0.4779399633,1
47,289,0.8059931993,0.4950226545,1
47,321,1.69099164,-1.682657242,1
47,353,1.59712553,-1.953109384,1
47,385,1.505861759,-2.550311327,1
47,417,3.421890736,-2.19418335,1
47,449,4.501654148,-2.465931654,1
47,481,5.265376091,-4.115464687,1
47,513,6.182623863,-5.802406311,1
47,545,5.490017891,-5.152811527,1
47,577,6.060428143,-4.411529541,1
47,609,4.68575716,-5.294071198,1
47,641,5.315651894,-3.674114704,1
47,673,6.446011543,11.12806892,1
47,705,7.794937611,-1.520601034,1
47,737,6.601616383,-3.078987837,1
47,769,8.130389214,-3.001609802,1
47,801,10.64199924,-1.568918705,1
47,833,16.98016167,11.71146774,1
47,865,14.37273216,-3.309931278,1
47,897,11.949893,-6.777044296,1
47,929,11.64648628,-4.708971977,1
47,961,11.14576149,-3.479448318,1
47,993,9.331394196,-5.864274979,1
47,1025,9.222028732,-8.527503967,1
47,1057,10.71337891,-6.095686913,1
47,1089,11.01919746,-3.585739136,1
47,1121,7.49880743,-2.02518177,1
47,1153,7.13174057,-2.513433456,1
47,1185,2.492688179,-4.008639336,1
47,1217,4.080563068,-4.062099934,1
47,1249,7.018799782,-4.311191559,1
47,1281,7.860058784,-3.753017426,1
47,1313,8.036153793,-2.79329443,1
47,1345,7.834211349,-2.292964935,1
47,1377,7.824778557,-3.636695623,1
47,1409,8.594985008,-5.08893013,1
47,1441,7.57672596,-4.958095551,1
47,1473,6.626164436,-5.771221161,1
47,1505,5.786672115,-6.870961666,1
47,1537,5.918467045,-7.070439339,1
47,1569,7.354123116,-8.857484818,1
47,1601,6.867052555,-7.346619606,1
47,1633,5.25936842,-7.645888329,1
47,1665,1.141177177,-0.8730130196,1
47,1697,18.40754128,-17.44488144,1
47,1729,-0.08312892914,0.1993632317,1
47,1761,-0.6714758873,0.4316887856,1
47,1793,-0.3717752099,-0.02390801907,1
47,1825,0.01445698738,-0.05037593842,1
47,1857,0.7860784531,-0.4974889755,1
47,1889,0.980014801,-0.7388486862,1
47,1921,0.8059468269,-0.9181933403,1
