PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 57, filenames: A:[57]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[58]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.882999301,0.2892451286,1
47,65,0.8194923401,-1.049902558,1
47,97,2.153059006,-1.680303574,1
47,129,1.936347485,-2.004681587,1
47,161,1.160778284,-1.997209311,1
47,193,0.5030417442,-1.461412668,1
47,225,1.112871408,-1.814028978,1
47,257,0.6001163125,-2.273001909,1
47,289,1.611948133,-3.527070999,1
47,321,12.74675369,10.6293869,1
47,353,-0.6905611753,-3.25115943,1
47,385,0.6671932936,-3.493635654,1
47,417,0.9929898977,-4.12400198,1
47,449,-0.2504096031,-4.531811237,1
47,481,-0.5971390605,-4.738028526,1
47,513,-0.2691782713,-4.730792046,1
47,545,13.57762814,9.840881348,1
47,577,1.536235094,-5.641484737,1
47,609,1.23690486,-6.514297009,1
47,641,0.1855268478,-6.90827179,1
47,673,0.2097674608,-6.870455265,1
47,705,0.2049136162,-5.308211327,1
47,737,0.3344063759,-3.026817799,1
47,769,-0.7872486115,-1.621428967,1
47,801,-1.534778595,-4.663209915,1
47,833,-1.301949024,-4.822092056,1
47,865,-2.121979713,-3.271060467,1
47,897,-1.762638569,-4.155857563,1
47,929,-0.0657222271,-5.577438831,1
47,961,1.210416794,-6.194909573,1
47,993,0.09413707256,-6.156010628,1
47,1025,0.934507072,-5.752651691,1
47,1057,0.7625258565,-4.26752758,1
47,1089,0.2702390552,-3.326103449,1
47,1121,0.4202119708,-2.64401412,1
47,1153,0.0267136991,-1.035048485,1
47,1185,0.01731562614,-0.07288941741,1
47,1217,0.1870350838,-0.1086583138,1
47,1249,0.7007950544,-0.5658903122,1
47,1281,0.2599788904,-1.635053873,1
47,1313,-1.61853981,-2.321029186,1
47,1345,-3.000911474,-2.025253534,1
47,1377,-1.47945118,0.205914855,1
47,1409,0.1918262243,0.4218026698,1
47,1441,0.6660552025,-0.5572569966,1
47,1473,1.170350075,-0.3330807686,1
47,1505,0.4078980088,0.448969543,1
47,1537,-0.7901362777,0.8953513503,1
47,1569,-1.010225058,0.4665244222,1
47,1601,-0.5958621502,-0.09889632463,1
47,1633,0.1574214846,-0.2183064222,1
47,1665,0.4089890718,-0.3097801208,1
47,1697,-0.0144661814,-0.3838927746,1
47,1729,-0.3466377258,-0.4112364054,1
47,1761,-0.120334357,-0.3928627968,1
47,1793,-0.006203331053,-0.01927143335,1
47,1825,-0.07027304173,0.0430085361,1
47,1857,-0.05684818327,0.03964471072,1
47,1889,-0.02217401564,0.01116085052,1
47,1921,-0.07330141962,0.2601561546,1
47,1953,-0.1923441589,0.42791605,1
47,1985,0.08634593338,0.0860196352,1
47,2017,-0.08193159103,-1.195735455,1
79,33,0.3490994275,1.689476728,1
79,65,0.9488096237,-1.471358895,1
79,97,1.911047578,-1.229234219,1
79,129,1.944972157,-1.609457493,1
79,161,1.556445718,-2.003659487,1
79,193,1.298991442,-2.037395,1
79,225,1.069655538,-1.886627674,1
79,257,-6.883728027,-5.835578918,1
79,289,-7.946854591,-4.909845352,1
79,321,-0.977155447,-2.486096382,1
79,353,-0.1590931714,-3.139632463,1
79,385,0.9714617729,-3.723749638,1
79,417,1.871128201,-3.025312424,1
79,449,0.2365349531,-3.397497416,1
79,481,-0.5017850399,-4.328381062,1
79,513,0.3294923306,-4.332634449,1
79,545,-0.04523345828,-4.075770378,1
79,577,0.6692385077,-4.476546764,1
79,609,0.879360795,-5.375095844,1
79,641,-0.321862638,-5.848698139,1
79,673,-0.04361438751,-6.960393906,1
79,705,0.9278941751,-4.411669731,1
79,737,1.092890024,-3.43157959,1
79,769,1.252469063,-3.01886797,1
79,801,1.606907368,-2.715513229,1
79,833,1.049407721,-3.049996376,1
79,865,0.3419569731,-3.821606398,1
79,897,0.8766690493,-6.01885891,1
