PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 52, filenames: A:[52]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[53]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.241889238,1.965682745,1
47,65,0.6352820396,0.1998952627,1
47,97,0.711841464,-0.2669425607,1
47,129,1.930782318,-0.9460625052,1
47,161,2.49374485,-1.836875319,1
47,193,3.081615925,-2.663613319,1
47,225,1.656949997,-3.191884518,1
47,257,1.530193329,-4.526283264,1
47,289,2.571968555,-5.266991615,1
47,321,6.240055084,-7.708625793,1
47,353,4.795723915,-5.676387787,1
47,385,3.16155982,-3.02249527,1
47,417,2.01687932,-2.190808058,1
47,449,2.345446348,-3.786245346,1
47,481,3.310371161,-3.642354488,1
47,513,1.017600536,-1.454206228,1
47,545,1.986241341,0.01608800888,1
47,577,2.626250029,-0.01380038261,1
47,609,2.598412514,-0.4979380369,1
47,641,2.493031502,1.084158897,1
47,673,1.712399244,1.818760872,1
47,705,1.979268312,1.250617623,1
47,737,1.691424012,0.5545539856,1
47,769,0.5944436789,-0.125017345,1
47,801,0.2672446966,-0.2739095688,1
47,833,-0.629554987,-1.156237602,1
47,865,-0.2614549994,-1.814613104,1
47,897,0.4143518806,-1.052788973,1
47,929,-0.2706036568,-1.223947763,1
47,961,-0.4409292936,-1.406693816,1
47,993,-0.6303118467,-1.086083651,1
47,1025,-0.4052759409,-0.6747728586,1
47,1057,1.195540547,0.1775413752,1
47,1089,2.711370945,1.048924685,1
47,1121,3.546450138,-0.1952382326,1
47,1153,2.502182484,-2.282204151,1
47,1185,3.124286413,-2.126428843,1
47,1217,2.951683283,-0.6386153698,1
47,1249,2.607889175,-0.2937480807,1
47,1281,2.269585371,-1.474153757,1
47,1313,1.169684052,-1.194361567,1
47,1345,2.336541176,1.797889709,1
47,1377,2.711773396,0.6413496137,1
47,1409,1.584429383,-0.0992295742,1
47,1441,-0.3142434359,-0.9507887363,1
47,1473,-0.6364878416,-1.018673062,1
47,1505,-0.1984571218,-1.174654245,1
47,1537,-0.04786300659,-1.65220952,1
47,1569,-1.425351143,-1.890536547,1
47,1601,-2.148260355,-2.717505217,1
47,1633,-1.232559323,-1.671030879,1
47,1665,-0.9339678288,-0.7582424283,1
47,1697,-0.3937015533,-0.4538137317,1
47,1729,0.01984218508,0.3423337936,1
47,1761,-0.207410872,0.5789344311,1
47,1793,-0.08343021572,0.4471187592,1
47,1825,0.2513075471,0.05842757225,1
47,1857,0.4859840274,0.08389431238,1
47,1889,0.4259874821,-0.2293978035,1
47,1921,0.3291151524,-0.02094972879,1
47,1953,0.2640140653,0.2166398168,1
47,1985,-0.03452709317,0.2095256001,1
47,2017,0.3503784537,-1.064451456,1
79,33,1.022808909,1.220938921,1
79,65,0.4055742025,0.1283723116,1
79,97,0.7849302292,-0.7215768099,1
79,129,1.854656935,-0.5538542867,1
79,161,2.928998947,-1.180400133,1
79,193,2.320784807,-2.57037282,1
79,225,1.559513569,-2.219778061,1
79,257,1.504947066,-2.654428244,1
79,289,2.099392176,-2.455078363,1
79,321,3.281194687,-3.401623964,1
79,353,2.998551607,-3.85392952,1
79,385,2.738981485,-2.360185146,1
79,417,2.807943106,-1.342885017,1
79,449,3.55921793,-2.349065304,1
79,481,3.24640727,-4.090839386,1
79,513,0.8898010254,-2.719779253,1
79,545,1.901331663,-1.653724432,1
79,577,2.903807163,-2.082387447,1
79,609,3.122670412,-2.557873726,1
79,641,3.13867259,-0.676101625,1
79,673,3.255141973,0.4360313714,1
79,705,4.257270813,-0.4430039823,1
79,737,3.553153992,-0.989595294,1
79,769,1.166852713,-0.2831454873,1
79,801,0.4103736877,0.8616864085,1
79,833,-0.3662794232,1.411981344,1
79,865,-0.8845205307,-0.1573028266,1
79,897,-0.9557682872,-0.2205412388,1
79,929,-0.8856865764,-0.467330873,1
79,961,-0.7918253541,-0.5932382345,1
79,993,0.2512718439,-0.274186343,1
79,1025,1.02191925,0.5862042904,1
79,1057,2.119254589,0.2604215145,1
79,1089,2.931758881,0.7526866794,1
79,1121,3.346269608,0.1122641265,1
79,1153,2.987987041,-1.354280949,1
79,1185,2.602084875,-1.789315939,1
79,1217,2.890924692,-1.375627995,1
79,1249,2.242860794,-1.151453018,1
79,1281,1.570064068,-1.165282726,1
79,1313,0.894089222,-0.3734952211,1
79,1345,0.5065664649,-0.1088915467,1
79,1377,1.764007568,-0.3288206458,1
79,1409,0.4607568085,0.1431626081,1
79,1441,-0.7423843741,0.3118836284,1
79,1473,-1.674742699,-0.2509609461,1
79,1505,-0.9011246562,-1.19788909,1
79,1537,-0.8787882328,-1.681468844,1
79,1569,-1.02571702,-1.845828891,1
79,1601,-1.153408766,-1.650431037,1
79,1633,-0.6528033018,-0.6141834259,1
79,1665,-0.04079246521,-0.4080932736,1
