PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 41, filenames: A:[41]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[42]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.551104546,-0.2532172203,1
47,65,0.6355621219,-0.1773461103,1
47,97,0.2131807804,0.2507363558,1
47,129,0.6466189623,0.1574984193,1
47,161,1.806500912,-1.009892344,1
47,193,3.862538338,-3.169444323,1
47,225,4.098416805,-3.140023232,1
47,257,3.51116991,-2.521041632,1
47,289,4.371908188,-1.19512248,1
47,321,1.197776318,-0.736538291,1
47,353,-1.585402012,2.513172865,1
47,385,-0.06863701344,0.3466843367,1
47,417,-0.6073873043,-3.517234802,1
47,449,-0.9004592896,-6.78907299,1
47,481,1.369779348,-4.702012062,1
47,513,1.01954937,-3.815186024,1
47,545,0.8378105164,-2.134845734,1
47,577,7.806278229,-16.21142197,1
47,609,2.660202503,-0.9917820692,1
47,641,3.555917263,-2.325098038,1
47,673,3.947626114,-2.472724438,1
47,705,2.945969105,-2.487964392,1
47,737,2.469981432,-3.049083948,1
47,769,2.509902477,-0.3448357582,1
47,801,1.218226194,0.4062898755,1
47,833,0.2247853279,-0.5371569395,1
47,865,-0.9829258323,-3.193853378,1
47,897,-1.108453274,-3.04246974,1
47,929,0.4123026133,-0.7747554779,1
47,961,0.2309882045,-1.839318275,1
47,993,-0.2020677328,-3.019582033,1
47,1025,0.2308152914,-2.844662666,1
47,1057,0.9652279615,-3.004449368,1
47,1089,0.517316103,-5.523041725,1
47,1121,-1.292372942,-3.979495764,1
47,1153,-2.008457184,-2.756298542,1
47,1185,-0.6789566875,-2.968222857,1
47,1217,-0.1603193283,-1.645001411,1
47,1249,-1.004347563,-0.8470196724,1
47,1281,-2.51533556,-1.355562687,1
47,1313,-4.461624622,-1.907424927,1
47,1345,-5.184033394,-1.509562254,1
47,1377,-4.445165634,-1.696428537,1
47,1409,-3.801441669,-2.108487606,1
47,1441,-4.040904045,-0.8388548493,1
47,1473,-4.078382969,-0.7414158583,1
47,1505,-3.498509884,-1.33842802,1
47,1537,-3.164975643,-1.211084723,1
47,1569,-1.925765038,-0.4181830883,1
47,1601,-3.763418198,-0.8805873394,1
47,1633,-5.648783684,-2.321206093,1
47,1665,-4.510688782,-2.515123129,1
