PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 51, filenames: A:[51]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[52]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.257480979,3.619671106,1
47,65,2.634963036,-0.9219474196,1
47,97,3.144081116,-1.640546918,1
47,129,4.41234684,-1.790140986,1
47,161,3.713531494,-1.931143522,1
47,193,2.223124027,-1.046426535,1
47,225,1.822112918,-0.9900312424,1
47,257,-5.064721107,-21.1286602,1
47,289,2.574358702,-2.706864357,1
47,321,2.789741039,-3.457238436,1
47,353,3.289080143,-4.464055538,1
47,385,4.615651131,-5.384928703,1
47,417,3.876284599,-2.952568769,1
47,449,1.629968405,-2.312716961,1
47,481,8.234223366,-1.667121172,1
47,513,1.496644497,-3.155260324,1
47,545,2.273593664,-3.122203827,1
47,577,3.532740116,-3.157971382,1
47,609,4.5455966,-3.639913559,1
47,641,4.832602024,-3.582369089,1
47,673,1.706305742,4.833272457,1
47,705,2.835329294,-1.272319674,1
47,737,4.236525536,-1.910518408,1
47,769,4.118918419,-3.701264381,1
47,801,0.3431615829,0.1277194023,1
47,833,5.227820396,-7.474753857,1
47,865,1.435539007,-1.518708706,1
47,897,-0.0365152359,0.7879106998,1
47,929,2.624172211,-0.9930043221,1
47,961,4.416937828,-3.859605312,1
47,993,4.165389061,-3.621390343,1
47,1025,4.176988125,-2.512940407,1
47,1057,3.671292782,-2.841090202,1
47,1089,4.45630455,-3.277392626,1
47,1121,16.86733055,10.208251,1
47,1153,3.756660461,-2.751266003,1
47,1185,3.918915749,-1.430686951,1
47,1217,3.618862152,-0.4813411236,1
47,1249,2.07618618,-1.410138845,1
47,1281,2.791879892,-2.238069057,1
47,1313,2.686338186,-2.585855961,1
47,1345,0.8779294491,-2.050519943,1
47,1377,-2.323724985,-2.427958488,1
47,1409,-4.397505283,-2.773298264,1
47,1441,-4.96163702,-4.014955044,1
47,1473,-3.803297043,-5.740394115,1
47,1505,-1.634502649,-6.184230328,1
47,1537,-1.312374592,-5.446722031,1
47,1569,-3.2774086,-3.992574692,1
47,1601,-0.8499286175,-2.688638926,1
47,1633,2.041998863,0.6525099277,1
47,1665,0.4716305733,0.7843513489,1
47,1697,-0.08931589127,0.3546979427,1
47,1729,-0.1854501963,-0.5642053485,1
47,1761,-0.3677749038,-0.05125552416,1
47,1793,-0.6114459038,0.5712412596,1
47,1825,-0.1536604464,0.3954865932,1
47,1857,0.2522438169,-0.107032001,1
47,1889,0.2906750739,-0.00450772047,1
47,1921,0.0324113369,0.2874341011,1
47,1953,-0.3868671656,0.4465460181,1
47,1985,-0.5471286178,-0.1339380145,1
47,2017,-0.3235040605,-3.909626722,1
79,33,0.1897404194,2.666069984,1
79,65,-12.97400951,12.70635128,1
79,97,-6.899484158,-9.347409248,1
79,129,5.200194836,-3.404095411,1
79,161,3.177354097,-2.403164625,1
79,193,1.518359303,-1.976135731,1
79,225,1.218389273,-0.5182648897,1
79,257,2.099052906,-0.98039639,1
79,289,2.778547525,-1.840396643,1
79,321,3.276765347,-2.355090141,1
79,353,3.116297722,-2.588000536,1
79,385,2.174605846,-2.789838314,1
79,417,2.799653053,-3.096439123,1
79,449,3.371336699,-3.032718182,1
79,481,3.335353374,-2.62609601,1
79,513,2.544750214,-1.387976646,1
79,545,2.504938841,-1.680053711,1
79,577,2.569093466,-2.827054977,1
79,609,2.405798912,-3.364155531,1
79,641,3.347792625,-2.984621525,1
79,673,3.512618542,-1.694843054,1
79,705,3.599491596,-1.087241769,1
79,737,4.30154705,-3.010897636,1
79,769,2.546264648,-3.910861492,1
79,801,3.242528439,-5.327758312,1
79,833,5.279179573,-5.009961128,1
79,865,6.322731972,-4.355690956,1
79,897,5.14164114,-2.192448616,1
79,929,2.982124567,-2.310214758,1
79,961,2.35405302,-2.913487911,1
79,993,9.979655266,11.07710838,1
79,1025,4.076307297,-2.817119837,1
79,1057,2.766490936,-2.994668961,1
79,1089,2.589210749,-3.245041847,1
79,1121,3.94549942,-3.03358984,1
79,1153,3.708961725,-3.164145708,1
79,1185,2.933304548,-1.481185913,1
79,1217,2.79121232,0.1094357669,1
79,1249,1.524188519,-0.2406333983,1
79,1281,0.8444474936,-0.4510578513,1
79,1313,0.5481709242,-0.6635215282,1
79,1345,-0.2219528556,-1.369941473,1
79,1377,-1.455223799,-2.360560894,1
79,1409,-2.514413357,-2.867804289,1
79,1441,-2.475121498,-2.085423946,1
79,1473,-2.771570921,-2.84312582,1
79,1505,-1.550722837,-3.183247805,1
79,1537,-0.9131761789,-3.600714922,1
79,1569,-0.4310798645,-3.549853086,1
79,1601,0.7262539864,-2.953733921,1
79,1633,2.208417892,-3.884915352,1
79,1665,-9.265120506,6.969540596,1
79,1697,1.388137341,0.09251499176,1
79,1729,0.5673822165,-0.3952499628,1
79,1761,0.1668727994,0.06866946816,1
79,1793,0.1590385586,0.1793612242,1
79,1825,0.09020423144,0.1658301651,1
79,1857,-0.005712136626,-0.07831841707,1
79,1889,-0.07632489502,-0.0459799841,1
79,1921,-0.1347830296,-0.1173896343,1
79,1953,-0.03450888395,-0.1221690699,1
79,1985,-0.124434948,-0.437066555,1
79,2017,-0.1387094557,-1.914473653,1
111,33,0.7976120114,1.848398447,1
111,65,2.290641785,-1.045526624,1
111,97,2.801236153,-0.9561020136,1
111,129,1.550228477,-1.088843584,1
111,161,4.482906342,-18.21895409,1
111,193,1.360241771,-1.152035236,1
111,225,1.00846231,-1.291098356,1
111,257,4.248482704,-1.798110485,1
111,289,3.916838646,-1.406467438,1
111,321,2.147422314,-1.142277122,1
111,353,2.358581543,-0.3376531601,1
111,385,1.073964596,0.6652474403,1
111,417,1.690988898,-2.949808359,1
111,449,1.871806383,-3.559218884,1
111,481,3.286762714,-2.482955694,1
111,513,4.34124279,0.01039910316,1
111,545,-7.150733948,8.425524712,1
111,577,21.53927422,4.999802589,1
111,609,-0.5746412277,18.03178978,1
111,641,2.368141174,-1.923736215,1
