PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 28, filenames: A:[28]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[29]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.9455078244,4.082910538,1
47,65,0.7325036526,-1.369850159,1
47,97,1.806837797,-1.807423353,1
47,129,0.9917518497,-1.724758983,1
47,161,0.5952196121,-0.3317877054,1
47,193,0.4040013552,-0.3381211758,1
47,225,0.1228119731,-1.334739685,1
47,257,0.5772221684,-2.775942802,1
47,289,1.256552339,-3.820680857,1
47,321,1.388572216,-4.080132484,1
47,353,2.111764908,-3.531403542,1
47,385,1.621407509,-2.910428047,1
47,417,1.083941221,-7.337553501,1
47,449,1.94023931,-6.149006367,1
47,481,2.184649229,-5.623548508,1
47,513,2.314677954,-4.367493629,1
47,545,1.759516954,-4.33532238,1
47,577,1.281998873,-4.06384182,1
47,609,0.4362668395,-4.050664425,1
47,641,-0.08473917842,-4.750892639,1
47,673,0.1796143055,-6.285685539,1
47,705,0.1528253555,-8.859592438,1
47,737,0.2642977238,-8.233568192,1
47,769,0.2103034258,-6.270505905,1
47,801,0.03344666958,-5.895182133,1
47,833,0.9302136898,-5.471182346,1
47,865,1.712626696,-6.494150162,1
47,897,2.758787155,-6.468206406,1
47,929,3.421150208,-5.987546921,1
47,961,3.217931271,-5.609513283,1
47,993,2.848196983,-5.42069912,1
47,1025,2.235620499,-4.245319366,1
47,1057,1.432168126,-5.119173527,1
47,1089,0.4316009283,-4.958628178,1
47,1121,1.580053568,-5.485155106,1
47,1153,3.029559612,-6.507809162,1
47,1185,3.556166649,-6.947275162,1
47,1217,2.719359159,-7.275760651,1
47,1249,1.491806984,-5.947145462,1
47,1281,1.182044864,-4.876116276,1
47,1313,3.105167866,-4.5358181,1
47,1345,3.88328886,-4.202260017,1
47,1377,1.577920318,-0.6307287216,1
47,1409,0.730384469,-1.196629047,1
47,1441,-0.4206165075,-2.429442883,1
47,1473,-1.229332924,-2.928863287,1
47,1505,-0.02664685249,-3.357545614,1
47,1537,0.1840405464,-3.844995022,1
47,1569,-3.17172718,-3.045081854,1
47,1601,-2.911295176,-1.487221956,1
47,1633,-1.13560915,-2.288670778,1
47,1665,1.166939735,-1.342625737,1
47,1697,0.5240844488,0.05789601803,1
47,1729,0.4361522198,0.3785426617,1
47,1761,0.5548117161,0.3586566448,1
47,1793,0.2907519341,0.2492980957,1
47,1825,0.2355612516,0.3800168037,1
47,1857,-0.05983996391,0.1840974092,1
47,1889,-0.106744647,0.03657495975,1
47,1921,-0.08501291275,0.09042310715,1
47,1953,-0.03401809186,-0.14367342,1
47,1985,-0.01036453247,-0.1975145936,1
47,2017,-0.5684314966,-0.3749834597,1
79,33,-0.2524732649,2.743386269,1
79,65,0.06296044588,-0.8478292227,1
79,97,-0.1962848902,-2.390861511,1
79,129,-0.7320774794,-3.080508232,1
79,161,0.5077577829,-1.456737757,1
79,193,0.9075420499,-0.7611430883,1
79,225,0.4360917807,-1.4538939,1
79,257,0.508656621,-2.91626811,1
79,289,1.327932835,-3.473161221,1
79,321,2.18260026,-3.578943014,1
79,353,2.190295696,-2.547390461,1
79,385,0.8954498768,-8.720495224,1
79,417,0.8225870132,-5.981625557,1
79,449,-18.59560585,-9.212242126,1
79,481,1.276976824,-5.099597454,1
79,513,1.149349213,-4.78696537,1
79,545,0.7388399839,-4.276109695,1
79,577,0.2416768074,-4.749476433,1
79,609,-1.057661891,-5.136242867,1
79,641,-1.034208059,-6.77191925,1
79,673,0.6918776631,-5.025942326,1
79,705,2.483270407,-6.290710926,1
79,737,9.468142509,11.82676601,1
79,769,0.7894377112,-4.961738586,1
79,801,0.3452194333,-4.822879314,1
79,833,-0.4440571666,-4.398194313,1
79,865,0.1847054958,-5.164875507,1
79,897,0.9757044911,-5.465744972,1
79,929,1.863521576,-5.382824898,1
79,961,1.741572618,-5.48112011,1
79,993,0.9626543522,-5.389347076,1
79,1025,1.090097189,-4.277925491,1
79,1057,1.871619701,-4.949641705,1
79,1089,2.816027403,-4.651350498,1
79,1121,2.410966158,-5.180808544,1
79,1153,2.281881094,-6.017369747,1
79,1185,1.85593915,-6.051739693,1
79,1217,1.37541914,-6.203074455,1
79,1249,0.8963151574,-6.658111572,1
79,1281,0.3204546571,-7.950122356,1
79,1313,0.4872015119,-6.761968613,1
79,1345,18.46615791,-8.04102993,1
79,1377,2.028888702,-2.702651739,1
79,1409,0.4755422473,-2.933479309,1
79,1441,-0.6245946884,-3.480606079,1
79,1473,-1.033391237,-3.75606513,1
79,1505,-0.6159934402,-4.371987343,1
79,1537,-1.315772533,-2.876903296,1
79,1569,-3.561792374,-1.560832739,1
79,1601,-2.527444363,-0.2920668125,1
79,1633,-0.8445798159,-1.458476067,1
79,1665,-0.422770977,-1.776418567,1
79,1697,-0.2560713887,-1.036228895,1
79,1729,0.2428460121,-0.1223962903,1
79,1761,0.1133996844,0.06792323291,1
79,1793,-0.1572074294,0.08980095387,1
79,1825,-0.03017568588,0.1233858764,1
79,1857,-0.08737754822,-0.1240590215,1
79,1889,-0.2349185199,-0.05704696476,1
79,1921,-0.05275531858,0.1838325709,1
79,1953,0.1119244546,0.1069250107,1
79,1985,0.27728194,-0.1696336269,1
79,2017,-0.09628367424,-0.7551165223,1
111,33,0.204357177,1.897600651,1
111,65,-0.01643105596,-1.002461791,1
111,97,-0.2895991206,-1.894400835,1
