PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 58, filenames: A:[58]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[59]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-4.488195419,2.629626274,1
47,65,-17.15704155,-7.473621368,1
47,97,-0.07088088989,-0.154933691,1
47,129,0.4852437973,-0.7117753029,1
47,161,-0.09884774685,-1.416253924,1
47,193,0.3926438987,-1.202935934,1
47,225,0.6732240319,-1.343051314,1
47,257,2.92450738,-1.457037687,1
47,289,3.187861443,-1.602622509,1
47,321,1.749352217,-1.846004009,1
47,353,1.181934118,-1.932741165,1
47,385,-8.620475769,12.18685818,1
47,417,1.840944052,11.97534466,1
47,449,20.36213684,-8.944820404,1
47,481,20.55325699,-10.75799561,1
47,513,-0.01266479492,9.18855381,1
47,545,2.586446762,-3.242687941,1
47,577,3.568685532,-3.560062408,1
47,609,3.258406639,-2.999978542,1
47,641,2.326461792,-4.262829781,1
47,673,2.609401703,-4.34819746,1
47,705,1.246600628,-5.007306576,1
47,737,-0.5146348476,-6.134634972,1
47,769,-0.7598434687,-6.383508682,1
47,801,0.03291988373,-3.522476673,1
47,833,0.8861768246,-2.285902977,1
47,865,1.121892214,-2.042946577,1
47,897,0.1225955486,-3.840553999,1
47,929,-0.3009730577,-2.005228043,1
47,961,0.6825134754,-2.070638657,1
47,993,1.19891727,-4.006124496,1
47,1025,0.6898207664,-5.170921326,1
47,1057,1.998215556,-6.235115528,1
47,1089,2.309470654,-7.095061302,1
47,1121,0.9512194991,-7.736076832,1
47,1153,0.3500138521,-6.396563053,1
47,1185,2.030289173,-6.440262794,1
47,1217,3.491563797,-6.075860023,1
47,1249,3.431392908,-3.452084541,1
47,1281,2.087734699,-1.391460299,1
47,1313,0.5397511721,0.2998373806,1
47,1345,0.4257135391,0.1129615903,1
47,1377,-0.2108988762,-0.2836428881,1
47,1409,-1.198630452,-0.6903982162,1
47,1441,-0.9206949472,-0.6285966635,1
47,1473,11.38906097,-15.75556183,1
47,1505,10.11908913,-16.54696274,1
47,1537,0.9245243073,1.678791046,1
47,1569,1.003132582,1.628818989,1
47,1601,0.7253121138,0.3748452663,1
47,1633,0.4085866213,-0.07535988092,1
47,1665,0.7158169746,0.04571354389,1
47,1697,0.2618072033,0.4114928246,1
47,1729,-0.2599589825,0.7562103271,1
47,1761,0.0004442036152,0.6515452862,1
47,1793,-0.1987646818,0.3031513691,1
47,1825,-0.05664846301,0.06115746498,1
47,1857,0.2975756526,-0.1880465746,1
47,1889,0.3436852098,-0.1387848556,1
47,1921,0.1268116981,0.00703984499,1
47,1953,-0.05592907965,0.08904311061,1
47,1985,0.05541217327,0.1293897033,1
47,2017,0.3684709072,-0.1034421176,1
79,33,-1.858949184,0.5646131635,1
79,65,-0.5024286509,0.6585083604,1
79,97,0.003996178508,0.2535863519,1
79,129,-0.7343379259,-0.5095525384,1
79,161,-0.8504474759,-1.083721876,1
79,193,-1.295571208,-1.604536057,1
79,225,-1.399113417,-1.782113314,1
79,257,1.690844774,-2.206252813,1
79,289,1.035243511,-2.191408396,1
79,321,-1.001321673,-1.750127196,1
79,353,1.074275255,-2.014993191,1
79,385,1.005793691,-2.488163948,1
79,417,19.34543037,3.601886749,1
79,449,0.1022958755,-4.80137825,1
79,481,1.276491404,-4.657023907,1
79,513,1.936867595,-4.603075981,1
79,545,1.863201141,-4.075226784,1
79,577,2.10291338,-2.813976526,1
79,609,2.283145905,-1.058903694,1
79,641,2.148624182,-1.857016563,1
79,673,-0.8589055538,-5.841941833,1
79,705,1.607754469,-4.012264252,1
