PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 46, filenames: A:[46]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[47]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.3174263835,0.1570694447,1
47,65,1.051494002,-0.6054080725,1
47,97,1.119954109,-1.212921381,1
47,129,1.037766695,-1.911752462,1
47,161,0.7429876924,-2.759233475,1
47,193,0.3696658015,-2.071666241,1
47,225,0.3606642187,-0.4672935009,1
47,257,0.3525238037,-0.2376484871,1
47,289,0.5379769802,-1.05453229,1
47,321,0.5171640515,-1.320374012,1
47,353,1.096938014,-1.782284737,1
47,385,0.4307197928,-3.134785652,1
47,417,-0.3964150548,-2.894416809,1
47,449,0.3118544817,-2.494536638,1
47,481,2.049373627,-0.8920878172,1
47,513,3.385900974,15.09107113,1
47,545,0.8435997963,-1.569213271,1
47,577,1.840686679,-1.981349111,1
47,609,3.189359903,-2.766473532,1
47,641,4.002509594,-3.095091343,1
47,673,4.486949921,-3.186552525,1
47,705,4.223736763,-3.689191341,1
47,737,1.295763016,-2.165941238,1
47,769,-0.6002604961,-3.241415977,1
47,801,-0.6762295961,-1.269142389,1
47,833,-0.4532158375,-1.71440959,1
47,865,-0.6049287319,-1.134338975,1
47,897,-0.9887964129,-0.3757911921,1
47,929,-0.5634996891,-0.009981393814,1
47,961,0.2796220779,-1.355897188,1
47,993,1.326871157,-4.439508438,1
47,1025,3.520436764,-3.370014429,1
47,1057,2.604030132,-2.91791153,1
47,1089,0.9619460106,-3.496437073,1
47,1121,-0.4059395492,-2.687279701,1
47,1153,-1.541721106,-2.495702267,1
47,1185,-0.7728639841,-3.513965607,1
47,1217,0.4663967192,-2.785900831,1
47,1249,-0.7577755451,-2.240749359,1
47,1281,-1.444051027,-1.900743723,1
47,1313,-0.4447460175,-0.04346033931,1
47,1345,0.1402544975,-1.801962852,1
47,1377,0.773209095,-1.713831186,1
47,1409,0.3410947323,-0.959643364,1
47,1441,1.216645002,0.1794970036,1
47,1473,3.875606537,0.3119339943,1
47,1505,2.981039524,1.320770025,1
47,1537,0.9423760176,0.8521566391,1
47,1569,-0.3088157177,-2.250578403,1
47,1601,0.7557851076,-3.939107895,1
47,1633,0.4639610052,-3.390919209,1
47,1665,0.6145011187,-0.5412405729,1
47,1697,0.2331536412,0.1597867012,1
47,1729,-0.1707742214,0.2125721127,1
47,1761,-0.1165038645,0.2381583452,1
47,1793,-0.06228810549,0.3403134346,1
47,1825,-0.02427190542,0.2108653784,1
47,1857,-0.1467300355,-0.1308307797,1
47,1889,0.05064211786,-0.1939916462,1
47,1921,0.1647458971,-0.0515807569,1
47,1953,0.1122226268,0.05453747511,1
47,1985,0.03743950278,-0.1622978449,1
47,2017,-0.2030018121,-0.7159202695,1
79,33,5.051399708,2.124483585,1
79,65,2.689785719,-1.10167098,1
79,97,1.361841798,-0.8960991502,1
79,129,1.376357198,-1.416262627,1
79,161,2.829647303,-2.737700701,1
79,193,-10.32173252,15.18975163,1
79,225,-0.2262149751,-1.077753544,1
79,257,-0.1505144835,-1.897209525,1
79,289,0.2772267759,-2.551048279,1
79,321,0.659080863,-2.430191517,1
79,353,1.226967812,-2.406142473,1
79,385,-18.86904526,-3.674053669,1
79,417,1.105835915,-2.404353857,1
79,449,1.046601057,-2.563649654,1
79,481,0.7550128698,-2.151608944,1
79,513,11.86102867,-18.46501923,1
79,545,0.6106613874,-1.028330564,1
79,577,1.869707823,-1.058568001,1
79,609,1.50037539,-1.575655222,1
79,641,0.9519405365,-1.513969898,1
