PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 20, filenames: A:[20]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[21]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.3027012348,0.8296134472,1
47,65,1.029145241,0.1432402134,1
47,97,1.093301654,0.01258295774,1
47,129,0.4250627756,-0.009202420712,1
47,161,0.2703409195,1.071283102,1
47,193,0.8776628971,2.042898893,1
47,225,0.5933572054,1.436674356,1
47,257,0.07313990593,-0.2395487428,1
47,289,-1.000593185,-0.3960722685,1
47,321,-0.433645308,0.2000941038,1
47,353,-0.2301780581,-19.18974876,1
47,385,-0.1405586004,-0.4622159004,1
47,417,-1.082540035,-2.840453148,1
47,449,-1.391794324,-5.168770313,1
47,481,0.633690834,-3.797156811,1
47,513,1.581378102,-2.941123962,1
47,545,0.9442739487,-4.172930717,1
47,577,6.416490555,0.09815692902,1
47,609,0.2144271135,-5.525539875,1
47,641,0.4443336129,-4.914981365,1
47,673,1.054028392,-4.098807335,1
47,705,1.420940876,-2.758997202,1
47,737,6.956847191,-18.01967621,1
47,769,9.75697422,-15.46103764,1
47,801,0.3944370747,-3.757242203,1
47,833,2.491969824,-3.387387276,1
47,865,3.607122183,-3.367782354,1
47,897,3.540812016,-3.336406708,1
47,929,3.24298811,-3.706142902,1
47,961,2.450890541,-3.278231621,1
47,993,1.763676643,-3.012084484,1
47,1025,1.070643902,-3.405730963,1
47,1057,0.5584788322,-2.581243992,1
47,1089,0.718730092,-4.383541584,1
47,1121,0.7235934734,-5.382423401,1
47,1153,1.182918787,-4.878044605,1
47,1185,1.070976615,-2.174075842,1
47,1217,0.5155208111,-1.183335781,1
47,1249,2.034243107,-1.90435648,1
47,1281,1.156526566,-1.802881718,1
47,1313,-0.3391757011,-3.97890234,1
47,1345,-2.199792862,-6.7800107,1
47,1377,-2.49907732,-6.975893497,1
47,1409,-2.415314674,-6.210983276,1
47,1441,-2.294791222,-4.838793755,1
47,1473,-2.195747137,-2.032721519,1
47,1505,-2.067806959,0.4327650666,1
47,1537,-1.358134747,1.817596793,1
47,1569,-3.807958603,0.56267941,1
47,1601,-3.452917099,0.1859183908,1
47,1633,-2.371127129,0.3241853118,1
47,1665,-2.457128763,0.5497226715,1
47,1697,-0.3736531734,0.03593069315,1
47,1729,-0.08374777436,0.07760822773,1
47,1761,-0.08956131339,0.4340062737,1
47,1793,0.03932364285,0.2913872004,1
47,1825,0.4585472941,0.1582476199,1
47,1857,0.6810233593,-0.1305861473,1
47,1889,0.3010333776,-0.2605473995,1
47,1921,-0.3581033349,0.2125766575,1
47,1953,-0.763404727,0.5633691549,1
47,1985,-0.3137803972,0.08882772923,1
47,2017,2.4786129,-2.59321928,1
79,33,0.790235877,0.1250052452,1
79,65,1.45079565,0.6976159215,1
79,97,0.4544735551,1.896000862,1
79,129,-0.06348204613,0.986497879,1
79,161,-0.4061883986,0.7806373835,1
79,193,8.506518364,17.74377823,1
79,225,-0.7765643597,0.13279441,1
79,257,-0.5180794597,-0.674274385,1
79,289,-0.3777629137,-0.9161970615,1
79,321,0.1848442256,-0.2041496038,1
79,353,14.62348938,-6.923521519,1
79,385,-0.08866304159,-2.085170269,1
79,417,-0.7011240125,-1.997117519,1
79,449,-0.8614647388,-3.272224665,1
79,481,-0.9446656704,-4.259061813,1
79,513,-1.490750313,-4.334055901,1
79,545,-0.09235525131,-4.906672478,1
79,577,1.452187181,-6.879119396,1
79,609,-0.2677733898,-5.506914139,1
79,641,-0.5066744685,-4.137305737,1
79,673,0.3328934312,-4.290062428,1
79,705,0.8997675776,-4.211298466,1
79,737,0.4092462063,-3.354334354,1
79,769,-14.2799902,-9.852254868,1
79,801,2.996344805,-3.003514767,1
79,833,4.389344215,-3.443046808,1
79,865,4.288520336,-3.552924156,1
79,897,3.614173412,-3.146614075,1
