PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 37, filenames: A:[37]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[38]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.0797791481,-0.1185791492,1
47,65,0.2462532818,0.9699799418,1
47,97,0.340749383,0.3433665931,1
47,129,1.639752984,-0.3151660264,1
47,161,1.498456955,-1.059211731,1
47,193,0.2035802007,-1.811506271,1
47,225,-0.4437941909,-1.00342989,1
47,257,20.26087189,-3.537463665,1
47,289,0.8557081223,-4.67898941,1
47,321,1.202192545,-3.019943237,1
47,353,0.7304973602,-2.660865784,1
47,385,0.5083016753,-1.361902237,1
47,417,0.910695374,-1.604699612,1
47,449,1.252106905,-0.8573012352,1
47,481,1.011362553,-1.00795126,1
47,513,1.834525943,-3.782592773,1
47,545,0.1919990778,-1.972149014,1
47,577,-0.4427753687,-2.830595493,1
47,609,0.2507674694,-1.577445745,1
47,641,0.6563128233,-0.09415388107,1
47,673,1.523747921,-0.662715435,1
47,705,3.408777237,-0.4908828735,1
47,737,4.554238319,-2.297429562,1
47,769,5.593491077,-4.033383369,1
47,801,5.616895676,-5.322759151,1
47,833,4.033575535,-3.669417381,1
47,865,4.157982349,-3.447411776,1
47,897,2.585491657,-1.812892437,1
47,929,0.3959636688,-1.989008546,1
47,961,-0.1194229126,-2.561148167,1
47,993,0.6239397526,-2.802782774,1
47,1025,0.6814008951,-1.986563683,1
47,1057,1.603670001,-4.132956505,1
47,1089,1.538603306,-5.42510128,1
47,1121,1.227233648,-4.204954147,1
47,1153,1.5721066,-2.901741505,1
47,1185,2.62208581,-1.989091396,1
47,1217,2.087317228,-2.533587456,1
47,1249,0.0914131403,-2.639638186,1
47,1281,-0.1434208155,-2.668220043,1
47,1313,0.7655556202,-1.879055738,1
47,1345,0.8190883398,-1.903872728,1
47,1377,1.559858799,-2.624156713,1
47,1409,0.9229182005,-1.889649868,1
47,1441,-0.5836000443,-2.35471487,1
47,1473,-0.549919486,-4.521780014,1
47,1505,-0.07259643078,-5.695644379,1
47,1537,0.2511078715,-5.53205204,1
47,1569,0.2287431955,-3.010969639,1
47,1601,0.3424091935,-1.203887224,1
47,1633,-0.2002077401,-0.2316315174,1
47,1665,-0.1250218153,-0.3634402156,1
47,1697,-0.3286654353,-0.4696477652,1
47,1729,-0.5217530131,-0.2857447267,1
47,1761,-0.1391034722,-0.4219330251,1
47,1793,-0.02192774415,-0.325255096,1
47,1825,0.09400588274,-0.01582998037,1
47,1857,0.2210881114,-0.07702344656,1
47,1889,0.1390894055,-0.08317727596,1
47,1921,-0.09757079184,0.1017805934,1
47,1953,-0.0939444229,0.1854824424,1
47,1985,0.1569695324,-0.1016581059,1
47,2017,0.3936368823,-1.910330296,1
