PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 55, filenames: A:[55]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[56]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-12.91192532,-0.1114118099,1
47,65,2.436496735,-1.23706615,1
47,97,1.229516983,-0.2591625452,1
47,129,0.6363487244,0.832623601,1
47,161,0.9129550457,0.7583206892,1
47,193,0.4744656086,-1.298459172,1
47,225,1.651395798,-2.275882483,1
47,257,1.441396475,-1.042735934,1
47,289,11.99155045,15.60190392,1
47,321,3.510708332,-1.365458965,1
47,353,4.186387062,-2.558232784,1
47,385,3.802603245,16.00982475,1
47,417,1.246804714,-2.18913269,1
47,449,-0.8291528225,-1.391865015,1
47,481,4.328950882,15.63508892,1
47,513,2.480564833,-4.46750021,1
47,545,1.28727603,-3.996591568,1
47,577,-0.1496493816,-1.48374939,1
47,609,0.5887061357,0.4595367908,1
47,641,1.647048831,0.2887994051,1
47,673,2.552951813,-2.670644283,1
47,705,1.736664176,-4.050768852,1
47,737,0.4316675663,-2.398957968,1
47,769,-0.2663398981,-1.152459264,1
47,801,-0.2494368553,-1.634718418,1
47,833,0.2548426986,-2.916298866,1
47,865,0.2976927757,-4.051915169,1
47,897,-1.82036972,-3.361831188,1
47,929,-3.917651653,-2.332931042,1
47,961,-3.77197504,-4.093588829,1
47,993,-3.460006952,-2.554569483,1
47,1025,-1.773011446,0.3151197433,1
47,1057,-0.09362262487,1.582721949,1
47,1089,1.098163843,0.7114793658,1
47,1121,1.93308115,-0.4787422419,1
47,1153,2.123513222,-0.4375833273,1
47,1185,1.18235743,0.4609178901,1
47,1217,0.06546580791,-0.4011007547,1
47,1249,0.353141278,-0.3925554752,1
47,1281,0.402854681,-1.336300373,1
47,1313,-0.9117183685,-1.874115586,1
47,1345,-2.989833355,-0.8507056236,1
47,1377,-3.465216875,-1.562068224,1
47,1409,-2.33442831,-2.213853836,1
47,1441,-3.59586525,-2.686471939,1
47,1473,-4.168378353,-4.112627029,1
47,1505,-0.429443717,-0.9545355439,1
47,1537,16.58242607,9.864370346,1
47,1569,-1.866595745,-2.171578884,1
47,1601,-0.3080058098,-1.6755867,1
47,1633,0.1312203407,-0.71682477,1
47,1665,-0.8213413954,-0.3423750103,1
47,1697,-0.6828281879,0.3459545374,1
47,1729,-0.4806699753,0.5078357458,1
47,1761,-0.9827014208,0.4530764818,1
47,1793,-1.167005777,-0.1166806817,1
47,1825,-0.5248068571,-0.3658110499,1
47,1857,-0.1843885183,-0.06172659993,1
47,1889,0.006108731031,-0.01521208882,1
47,1921,-0.02990987897,-0.02330757678,1
47,1953,-0.1151946783,-0.1775166094,1
47,1985,-0.2736220062,-0.2880576253,1
47,2017,0.1429290771,-1.231368423,1
79,33,2.432621002,1.01152432,1
79,65,1.946164012,-1.274053097,1
79,97,1.7649014,-1.458479047,1
79,129,0.4395821095,-2.114702225,1
79,161,0.6947333217,-0.9629493952,1
79,193,0.6358407736,-1.49040246,1
79,225,0.55950737,-3.017179489,1
79,257,0.5697456002,-1.767326474,1
79,289,1.26851356,-1.710688114,1
79,321,2.828564644,-1.4403584,1
79,353,3.113857746,-0.5511367321,1
79,385,8.9459095,3.327267647,1
79,417,1.077280283,-3.734857321,1
79,449,1.096397281,-4.046914577,1
79,481,3.116722107,-4.715649128,1
79,513,1.677965164,-5.351664543,1
79,545,0.9046850204,-4.77236557,1
79,577,-0.5415896177,-3.883269787,1
79,609,-0.02175536752,-1.565603375,1
79,641,1.292658806,0.4486601353,1
79,673,1.360211968,-1.576903224,1
79,705,2.101698875,-4.244580746,1
79,737,2.426128149,-3.37062788,1
79,769,1.302251101,-2.409281731,1
79,801,0.8291003108,-2.216344833,1
79,833,0.5150972605,-2.42916894,1
79,865,0.7152353525,-4.512420177,1
79,897,-0.2171746492,-5.059422016,1
79,929,-1.557210207,-4.437602997,1
79,961,-2.256616116,-4.617844582,1
79,993,-1.634150267,-2.302845716,1
79,1025,-0.2361564636,0.05835697055,1
79,1057,0.9681441784,0.4856972694,1
79,1089,1.535253763,0.5597105026,1
79,1121,1.513094544,0.01658179611,1
79,1153,1.57781601,-0.9837808609,1
79,1185,0.7577935457,-0.5963605642,1
79,1217,0.3155404925,-0.3519729376,1
79,1249,0.4445923269,-0.3865029812,1
79,1281,-0.2933861017,-0.1911011338,1
79,1313,-1.343764782,-0.6013970375,1
79,1345,-3.06836319,-0.7711895704,1
79,1377,-4.071252346,-1.174540877,1
79,1409,-4.173392296,-1.716683865,1
79,1441,-5.013997078,-2.318787575,1
79,1473,-4.265332222,-2.130026817,1
79,1505,-0.9745342731,-1.377971888,1
79,1537,-0.7127888203,-1.85282588,1
