PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 60, filenames: A:[60]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[61]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.03588271141,4.178273201,1
47,65,21.65051079,0.01819705963,1
47,97,2.779269695,-2.553725719,1
47,129,1.904885292,-3.560560703,1
47,161,2.071723223,-4.151190281,1
47,193,0.9868156314,-5.166013241,1
47,225,0.6020148993,-3.727128983,1
47,257,0.6799565554,-4.054552078,1
47,289,0.00265237689,-3.463843346,1
47,321,0.9776642919,-4.45689106,1
47,353,2.286035776,-3.824771881,1
47,385,1.113751292,-3.525942802,1
47,417,1.754145622,-4.475850582,1
47,449,2.590759993,-4.131484032,1
47,481,2.994575739,-4.223081112,1
47,513,2.668906689,-3.940175056,1
47,545,1.979869366,-5.115315437,1
47,577,2.038108826,-5.953801155,1
47,609,2.05363965,-6.509417534,1
47,641,0.6333053112,-5.747079372,1
47,673,-0.1460733414,-4.10050106,1
47,705,0.1767941117,-2.901821613,1
47,737,-0.6570411921,-3.672668934,1
47,769,-1.735273123,-4.820273399,1
47,801,-2.803866386,-6.306452274,1
47,833,-4.243236542,-7.025897026,1
47,865,-5.42481041,-5.938429832,1
47,897,-6.074216843,-6.56043911,1
47,929,-4.614546776,-6.768920422,1
47,961,-3.197928905,-4.142785072,1
47,993,-3.115063429,-4.00651741,1
47,1025,-1.825592875,-3.978499651,1
47,1057,-0.6281598806,-3.036820889,1
47,1089,-0.2974944115,-1.358409762,1
47,1121,-1.47032702,-0.3336852789,1
47,1153,-4.186206341,-1.182017922,1
47,1185,-5.049219131,-3.451076508,1
47,1217,-2.540668726,-5.076222897,1
47,1249,-0.9868978262,-5.100684166,1
47,1281,1.100571632,-4.452371597,1
47,1313,1.534026861,-3.789327145,1
47,1345,0.7152068615,-2.622614861,1
47,1377,-0.09062147141,-2.067448378,1
47,1409,-1.826333046,-3.137813091,1
47,1441,-3.029418707,-2.966130257,1
47,1473,-3.203570843,-0.7856485844,1
47,1505,-2.110078096,-0.1124913692,1
47,1537,-2.514250994,0.390053153,1
47,1569,-3.233946562,0.751511097,1
47,1601,-2.534537077,0.6044065952,1
47,1633,-1.033067822,0.4217193723,1
