PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 66, filenames: A:[66]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[67]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.355527401,1.37866509,1
47,65,0.7519132495,-1.018304467,1
47,97,1.499673247,-1.077839136,1
47,129,1.561360121,-1.239355087,1
47,161,1.959954023,-2.499469042,1
47,193,1.688573837,-2.518645763,1
47,225,0.6564702988,-1.019418597,1
47,257,1.15629673,-1.618185639,1
47,289,2.55226016,-4.556120872,1
47,321,3.356853247,-4.202073097,1
47,353,2.884051323,-5.327801228,1
47,385,2.683895111,-2.72660923,1
47,417,2.471261024,-3.12613678,1
47,449,2.866362095,-4.500748634,1
47,481,2.819934845,-5.348372459,1
47,513,0.7873978615,15.07290363,1
47,545,4.213103294,-3.560121059,1
47,577,3.669230938,-3.615410805,1
47,609,2.039754152,-3.738811731,1
47,641,0.8307193518,-2.791327477,1
47,673,-0.6281216741,-2.044053555,1
47,705,-0.9071228504,-3.019249916,1
47,737,-0.4621199369,-3.950667381,1
47,769,-0.3707868755,-2.380029678,1
47,801,0.3463227749,-2.49456501,1
47,833,0.1200362444,-2.93640995,1
47,865,-0.3988844156,-2.65062356,1
47,897,-0.3663887978,-1.901713371,1
47,929,0.07790675759,-1.299529791,1
47,961,0.143226862,-0.5115673542,1
47,993,0.6358453631,-0.602584362,1
47,1025,-0.1329883635,-0.4140456915,1
47,1057,-1.622445822,-1.168757439,1
47,1089,-0.9522409439,-1.342800021,1
47,1121,-0.4920073748,-1.354187369,1
47,1153,-1.309200287,-0.7273733616,1
47,1185,-0.9328174591,0.001667022705,1
47,1217,-0.2982487679,0.7382953167,1
47,1249,-0.2500362992,0.1964000165,1
47,1281,0.8316827416,-0.9907940626,1
47,1313,1.166990042,-1.76187706,1
47,1345,-0.06473913789,-0.2760087848,1
47,1377,-0.9985851049,0.986374259,1
47,1409,-3.056470871,1.794535995,1
47,1441,-4.415164471,0.8470000625,1
47,1473,-1.712227106,0.09749400616,1
47,1505,-1.189935684,0.2140203714,1
47,1537,-0.3524769545,0.009076178074,1
47,1569,0.3717240095,-0.8877130747,1
47,1601,0.2667295933,-1.383703351,1
47,1633,0.2466652393,-0.9756463766,1
47,1665,0.5785280466,-0.2926490307,1
47,1697,0.5767264366,-0.2471721768,1
47,1729,0.7422595024,-0.2918937206,1
47,1761,0.1857491732,0.4501872063,1
47,1793,-0.2000561357,0.782692194,1
47,1825,-0.03807201982,0.5808421373,1
47,1857,0.1178310961,0.2086456418,1
47,1889,0.2233181596,-0.05446362495,1
47,1921,0.07800200582,0.07694661617,1
47,1953,-0.02742157876,0.2126563191,1
47,1985,-0.1544337869,-0.1435168087,1
47,2017,0.2189726233,-2.341708422,1
79,33,2.557743788,1.764619589,1
79,65,1.298831105,-1.376597881,1
79,97,0.6851154566,-1.32171309,1
79,129,-0.007068991661,-0.6789431572,1
79,161,0.4516797662,-2.012186527,1
79,193,1.186519146,-1.685970545,1
79,225,0.3527219296,-0.768322587,1
79,257,0.8054841757,-1.999575138,1
79,289,1.956225872,-4.993663311,1
79,321,2.347779989,-4.57938242,1
79,353,1.89462781,-4.352968693,1
79,385,2.202862263,-2.016998529,1
79,417,3.590319633,-2.563214302,1
79,449,3.141777754,-3.816591024,1
79,481,2.97487855,-3.668928385,1
79,513,3.404548168,-1.409282923,1
79,545,2.837746143,-0.139377594,1
79,577,2.046388865,-3.279207468,1
79,609,1.05961895,-3.844477177,1
79,641,0.5182178617,-2.584434271,1
79,673,0.4003110826,-0.9980711937,1
79,705,0.09985536337,-0.7182660103,1
79,737,-0.08045959473,-2.876401663,1
79,769,-0.7167201638,-2.186914921,1
79,801,-0.6133149862,-2.067959309,1
79,833,-0.6665921807,-2.420291185,1
79,865,-0.4118674994,-3.145349264,1
79,897,-0.422852695,-2.50834465,1
79,929,-0.1216387153,-1.198037744,1
79,961,-0.02671159059,-1.088778973,1
79,993,-0.1174424142,-0.1415778995,1
79,1025,-0.5475757122,-0.2267372608,1
79,1057,-0.565677166,-0.7339115739,1
79,1089,-0.6365687251,-1.2924335,1
79,1121,-0.7969806194,-1.071969509,1
79,1153,-1.364740133,0.5101506114,1
79,1185,-1.449248433,0.9822345376,1
79,1217,-1.337793589,0.7563430667,1
79,1249,-0.9259795547,0.1281038225,1
79,1281,0.2226819992,-0.3795747459,1
79,1313,1.011000991,-0.09547382593,1
79,1345,0.2604618669,0.6416105032,1
79,1377,-0.7137669921,0.5206092,1
79,1409,-0.6256042719,0.6780515313,1
79,1441,17.89001083,3.168112993,1
79,1473,-0.9633609056,-0.952278316,1
79,1505,-1.272815347,-0.8921843171,1
79,1537,-0.7829515934,-0.8995594978,1
79,1569,-1.022316933,-1.318279862,1
79,1601,-0.9739146233,-1.6758641,1
79,1633,-0.3864002228,-1.109332561,1
79,1665,-0.3328894079,-0.562217474,1
79,1697,0.04253318906,0.2330391407,1
79,1729,-0.0601940155,0.006886065006,1
79,1761,-0.2549792826,-0.07657685876,1
79,1793,-0.2826705575,-0.328429848,1
79,1825,-0.01624138653,-0.1891205013,1
79,1857,0.1963550746,0.01389400661,1
79,1889,-0.1038950235,0.09165212512,1
79,1921,-0.1670016646,0.09720434248,1
79,1953,0.0190446265,0.04312750697,1
79,1985,0.04293248057,-0.1170188785,1
79,2017,0.2672305703,-0.9333564043,1
111,33,1.563808322,1.631541014,1
111,65,0.7345583439,-0.9234054685,1
111,97,0.1970582306,-1.3332901,1
111,129,0.1343184412,-1.797078371,1
111,161,0.2760110199,-2.236914396,1
111,193,0.2590839863,-1.831080198,1
111,225,0.4593589306,-1.721541166,1
111,257,1.650214672,-2.316893578,1
111,289,19.25766563,-10.57652092,1
111,321,1.456384778,-3.515153408,1
111,353,0.9143253565,-3.370111465,1
111,385,1.674418688,-4.170805931,1
111,417,3.391325474,-4.655426025,1
111,449,2.302801847,-2.992231607,1
111,481,1.899858713,-2.111654758,1
111,513,2.322792292,-1.367936134,1
111,545,2.269037962,-1.014060974,1
111,577,1.401804566,-3.614476919,1
111,609,0.7521034479,-4.22223711,1
111,641,0.4157770574,-2.701422691,1
111,673,2.122610092,-1.277975559,1
111,705,1.68256259,-0.9371699095,1
111,737,-0.3368984163,-1.457167029,1
111,769,-1.520414233,-2.840434551,1
111,801,-2.141127586,-2.581121922,1
111,833,-1.480504274,-1.921160698,1
111,865,-1.344411254,-2.569707632,1
111,897,-1.029509664,-2.85885644,1
111,929,-0.5157927275,-2.792899609,1
111,961,-0.2582442462,-1.704972029,1
111,993,-0.3122814,-0.781701386,1
111,1025,-0.1425026506,-0.7806216478,1
111,1057,0.1363631338,-1.225806117,1
111,1089,0.1585910618,-1.34016192,1
111,1121,0.3165740371,-0.4836381078,1
111,1153,0.5473877192,1.253608346,1
111,1185,-0.3615775406,0.3280079067,1
111,1217,-1.458421826,0.239639774,1
111,1249,-0.355409205,-0.03439767659,1
111,1281,0.1082399935,-0.1675250977,1
111,1313,1.321434855,0.1767735481,1
111,1345,0.7665890455,0.06451369822,1
111,1377,-0.4002250135,0.2936397195,1
111,1409,-0.6047340631,0.1681969017,1
111,1441,-0.572283268,-0.2974547148,1
111,1473,-0.8431122303,-1.291591167,1
111,1505,-1.539817214,-1.293092966,1
111,1537,-3.954786777,-3.750314236,1
111,1569,-4.201103687,-4.258537292,1
111,1601,-2.266130924,-5.088166237,1
111,1633,-0.8303031325,-1.255167842,1
111,1665,-0.6302204728,-1.183115005,1
111,1697,-0.243998915,-0.6692961454,1
111,1729,-0.1593895853,-0.07495766878,1
111,1761,-0.2726763487,0.1861864924,1
111,1793,-0.2491276264,-0.1341195405,1
111,1825,0.1842638552,-0.08117638528,1
111,1857,0.2791559696,-0.2052467912,1
111,1889,0.1177037433,-0.1401129514,1
111,1921,-0.01708602346,-0.1472790539,1
111,1953,-0.06437246501,-0.08963304758,1
111,1985,0.147975266,0.01738360524,1
111,2017,0.2548260689,-0.3694988489,1
143,33,1.241261959,1.178672075,1
143,65,0.4591696262,-0.42745924,1
143,97,-0.01587310433,-0.8967146873,1
143,129,-0.5433475971,-0.8348236084,1
143,161,-1.215717912,-0.5880738497,1
143,193,-1.163831234,-1.23219955,1
143,225,2.824896812,-1.360267878,1
143,257,4.035999775,-1.801492929,1
143,289,16.80735397,-7.019446373,1
143,321,0.7121736407,-2.781294823,1
143,353,0.4117115736,-2.498096943,1
143,385,0.6659393311,-3.383743763,1
143,417,1.058048606,-3.717962742,1
143,449,1.485546589,-3.087444544,1
143,481,1.676086307,-1.925951481,1
143,513,1.677093029,-2.155212402,1
143,545,2.22893858,-2.705466509,1
143,577,1.585236907,-3.862121105,1
143,609,0.4054298401,-3.632194519,1
143,641,-1.065448284,-2.185421944,1
143,673,-1.213951349,-1.75617981,1
143,705,-0.05095130205,-1.61234808,1
143,737,-0.1213829517,-1.911423326,1
143,769,-0.9988962412,-1.887470245,1
143,801,-1.338403702,-1.417546868,1
143,833,-1.717667699,-1.492720246,1
143,865,-1.866758823,-2.493798256,1
143,897,-0.6585789919,-3.375454903,1
143,929,-0.006032019854,-3.165158033,1
143,961,0.112422429,-2.176157713,1
143,993,0.007454350591,-1.15784359,1
143,1025,0.1072613895,-1.269562602,1
143,1057,0.4159863591,-1.285335064,1
143,1089,0.7479680777,-1.276887655,1
143,1121,1.276618123,-0.4599063396,1
143,1153,1.46135056,0.635060668,1
143,1185,0.4547483325,-0.1998823881,1
143,1217,0.001641154289,-0.2952364385,1
143,1249,0.07020861655,-0.2135736942,1
143,1281,0.4244268835,0.209790796,1
143,1313,0.3873052299,0.03433164954,1
143,1345,0.2708637416,-0.3104214668,1
143,1377,-0.007882416248,-0.01523558795,1
143,1409,-0.5664185286,-0.1034963727,1
143,1441,-0.9922798276,-0.7267410755,1
143,1473,-1.082459688,-1.328421354,1
143,1505,-1.123496294,-1.134801865,1
143,1537,-4.254838943,-2.908221722,1
143,1569,-3.092545986,-3.176491261,1
143,1601,-2.335749626,-3.784787416,1
143,1633,-2.196955442,-0.8109321594,1
143,1665,-1.564611912,-0.9355123043,1
143,1697,-0.3626882136,-0.9426184297,1
143,1729,-0.3249476552,-0.2305102348,1
143,1761,-0.2506817579,-0.2254006565,1
143,1793,-0.08743850887,-0.1265818179,1
143,1825,0.1837323308,0.0275516808,1
143,1857,0.2543549538,-0.1814004779,1
143,1889,0.2725567222,-0.2609342635,1
143,1921,0.04728487879,-0.1195742637,1
143,1953,-0.2619856596,0.1234343946,1
143,1985,-0.06922055036,-3.778934479e-05,1
143,2017,0.09961515665,-0.3393728435,1
175,33,1.662699461,0.8438765407,1
175,65,1.744531155,-0.6502661705,1
175,97,0.7388356328,-0.6644178033,1
175,129,-0.7399461865,-0.4600877762,1
175,161,-1.990951538,0.07768309116,1
175,193,-0.09092849493,-0.4442026615,1
175,225,1.71760869,-0.7819447517,1
175,257,2.24902916,-1.579432249,1
175,289,0.075733006,-1.42158699,1
175,321,-1.258633852,-1.561275005,1
175,353,-0.5953261256,-2.146643639,1
175,385,0.7492511272,-3.075104475,1
175,417,1.360696316,-3.875373125,1
175,449,1.743738651,-3.410912752,1
175,481,1.803778172,-2.48210001,1
175,513,2.21746397,-2.256556749,1
175,545,3.177292585,-3.181995153,1
175,577,2.26833272,-4.297041893,1
175,609,1.337726951,-3.62095499,1
175,641,-1.406126022,-2.581766367,1
175,673,-3.42239213,-2.161809921,1
175,705,-0.5333054066,-1.803451657,1
175,737,-0.3471101522,-1.907966852,1
175,769,-0.8018527031,-1.565420747,1
175,801,-0.6796092987,-0.1246774197,1
175,833,-1.34388566,-0.5493251085,1
175,865,-1.869155049,-2.212118149,1
175,897,0.04610043764,-4.726076126,1
175,929,0.4155827761,-3.422464371,1
175,961,0.4012577236,-2.668178082,1
175,993,0.2096185386,-1.658315182,1
175,1025,0.2297568321,-0.7691565752,1
175,1057,0.9649949074,-0.7663422227,1
175,1089,1.215152144,-1.095907927,1
175,1121,0.8662496209,-0.9784362912,1
175,1153,0.5424156189,-0.259062767,1
175,1185,0.3134646416,-0.0827832222,1
175,1217,-0.002392018214,0.08636052907,1
175,1249,-0.2402382493,0.409332782,1
175,1281,-0.1907332838,0.4961034358,1
175,1313,-0.05167917162,0.2966063619,1
175,1345,-0.02083218098,0.3492533863,1
175,1377,-0.4694753885,0.3249366581,1
175,1409,-1.566408157,-0.4725912213,1
175,1441,-1.418719292,-1.149963617,1
175,1473,-1.06816256,-0.9437333345,1
175,1505,-0.5570733547,-0.4473150969,1
175,1537,-0.3721068501,-0.2197967768,1
175,1569,-0.6706776619,-0.7367135286,1
175,1601,-1.550242186,-0.8165828586,1
175,1633,-3.395941734,-0.7356346846,1
175,1665,-2.785575628,-0.8092201352,1
175,1697,-0.468609482,-0.8610011339,1
175,1729,0.03525365889,-0.5249580145,1
175,1761,0.01099687815,-0.4700744152,1
175,1793,-0.05427186936,-0.2850420177,1
175,1825,-0.1320214868,-0.2724039257,1
175,1857,-0.009328424931,-0.4268653393,1
175,1889,0.1641201973,-0.2365349233,1
175,1921,0.1046222299,0.2684412003,1
175,1953,-0.02268071845,0.06468139589,1
175,1985,-0.03964276239,-0.3720962703,1
175,2017,-0.002363279462,-0.5440026522,1
207,33,2.412793159,0.6850932837,1
207,65,1.722307563,-0.8892219663,1
207,97,0.8574340343,-0.7034725547,1
207,129,-0.7523753643,-0.2440957427,1
207,161,-0.9148626328,-0.3377616405,1
207,193,-0.07044515014,-0.2695258856,1
207,225,-0.2785375118,-0.6872743964,1
207,257,0.1335974336,-1.205484629,1
207,289,0.4124675989,-0.8103305101,1
207,321,-1.38013196,-1.80930388,1
207,353,-0.883005619,-2.598398924,1
