PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 35, filenames: A:[35]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[36]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.6522848606,1.240932465,1
47,65,0.3083661795,-1.068655133,1
47,97,0.3971818686,-1.294790506,1
47,129,-0.03367525339,-2.088038445,1
47,161,0.1604978144,-5.41574955,1
47,193,1.151081562,-3.360407591,1
47,225,0.9232039452,-0.7452417612,1
47,257,2.275493622,-1.08263588,1
47,289,4.071325302,-1.908388138,1
47,321,3.778239965,-2.575189829,1
47,353,3.471939325,-2.176295996,1
47,385,3.351587296,-0.3475503922,1
47,417,10.72598267,-0.7927418947,1
47,449,17.44792747,-13.81432247,1
47,481,3.487924099,-3.115778446,1
47,513,3.18838048,-3.514751911,1
47,545,20.40744781,-9.913108826,1
47,577,18.55945969,-9.049064636,1
47,609,0.02288031578,-2.256529331,1
47,641,1.267690182,-2.059015274,1
47,673,1.488329172,-1.458679199,1
47,705,1.92035377,-3.931126595,1
47,737,-4.543234825,10.18597317,1
47,769,2.576779127,-3.994009972,1
47,801,2.89431119,-3.287408352,1
47,833,1.859536648,-3.55527401,1
47,865,1.418044806,-1.45735395,1
47,897,2.503468275,0.1716446877,1
47,929,3.118705511,-2.124849319,1
47,961,3.480982542,-7.086108685,1
47,993,2.421339989,-7.963127613,1
47,1025,3.54281044,-2.550927162,1
47,1057,3.028215647,-2.463691711,1
47,1089,1.862284184,-1.956770182,1
47,1121,1.64180088,-2.741160631,1
47,1153,2.045510054,-1.848009586,1
47,1185,2.936039686,-2.084260941,1
47,1217,2.576812029,-3.516541481,1
47,1249,0.137511611,-6.353470802,1
47,1281,0.8962067366,-7.191857815,1
47,1313,-8.678794861,12.38946724,1
47,1345,6.148797035,-4.680270195,1
47,1377,5.231316566,-3.2824049,1
47,1409,3.076287746,-3.136074305,1
47,1441,1.796983957,-4.159801006,1
47,1473,1.109351635,-3.928578854,1
47,1505,0.3670966625,-3.41419673,1
47,1537,-1.045784235,-2.669516802,1
47,1569,-0.611649394,-1.434675217,1
47,1601,0.6935532093,-2.361213207,1
47,1633,-0.5170133114,-3.166640282,1
47,1665,-0.637172699,-2.610498905,1
47,1697,-0.1611839533,-0.3975788355,1
47,1729,-0.01982343197,0.6266548634,1
47,1761,0.04785132408,0.5641242266,1
47,1793,-0.1593188047,-0.1352783442,1
