PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 23, filenames: A:[23]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[24]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.675270915,0.03854310513,1
47,65,1.155662298,0.3041546643,1
47,97,0.4486875534,-0.3530142903,1
47,129,0.3695135713,-0.8294768333,1
47,161,1.043675303,-0.7322491407,1
47,193,1.360373378,-0.5262794495,1
47,225,0.7175664902,-1.688691139,1
47,257,0.6838209033,-1.808844566,1
47,289,1.263395786,-1.7075665,1
47,321,1.367221355,-1.457234621,1
47,353,1.313924193,-1.32256484,1
47,385,0.6259330511,-1.922079325,1
47,417,-0.8823891282,-2.475543976,1
47,449,-0.001088798046,-3.021717072,1
47,481,1.658331156,-3.442159653,1
47,513,0.8912163377,-3.798597813,1
47,545,-1.377011776,-4.886644363,1
47,577,-2.473920345,-4.092421532,1
47,609,-0.6563975811,-4.511227131,1
47,641,-0.4079470932,-4.375489712,1
47,673,-0.08737240732,-2.873552322,1
47,705,-0.4687028825,-1.796939135,1
47,737,-0.3701135516,-3.548283577,1
47,769,-7.842532158,-22.87023735,1
47,801,1.250203133,-10.81893158,1
47,833,0.01752829552,-6.738902092,1
47,865,1.261994839,-5.177898884,1
47,897,3.521532059,-4.158136368,1
47,929,5.464135647,-3.403397083,1
47,961,-7.916894436,5.26490593,1
47,993,1.165415645,-1.42547226,1
47,1025,1.768319964,-1.492019176,1
47,1057,1.68710196,-1.623943448,1
47,1089,0.08659657836,-2.854059696,1
47,1121,-0.9648401737,-3.804140329,1
47,1153,-1.569836497,-3.029564619,1
47,1185,-1.088127136,-2.760337591,1
47,1217,-1.110332727,-3.302406549,1
47,1249,-1.537013173,-3.586054564,1
47,1281,-0.104305625,-3.530442238,1
47,1313,0.1361804008,-3.884214401,1
47,1345,-0.7677491903,-2.890913963,1
47,1377,-2.842326164,-1.535549402,1
47,1409,-3.305720806,-1.59125948,1
47,1441,-1.578866243,-0.6675474644,1
47,1473,-0.8585357666,-0.1362335384,1
47,1505,0.1836015433,-0.09388335049,1
47,1537,0.3412566185,-0.1693832278,1
47,1569,-19.5566349,1.077832222,1
47,1601,-4.459075451,-0.1380209923,1
47,1633,-1.494422555,0.02016323805,1
47,1665,-0.5188624859,0.04645296931,1
47,1697,0.3824441433,0.07966920733,1
47,1729,0.04060924053,0.0154812932,1
47,1761,-0.03972911835,0.5609563589,1
47,1793,-0.04142856598,0.5770257711,1
47,1825,0.07283441722,0.2709815502,1
47,1857,0.2069483101,0.166816175,1
47,1889,0.03143244982,-0.08443367481,1
47,1921,-0.131850034,-0.1946489513,1
47,1953,-0.0531360805,-0.115175195,1
47,1985,0.2030180693,0.1266498864,1
47,2017,0.4010814428,-0.1939333081,1
79,33,1.570259571,0.1351713836,1
79,65,0.7459991574,0.472015202,1
79,97,0.4848077893,0.3827034533,1
79,129,0.777297914,0.08325596154,1
79,161,0.8493305445,0.207439959,1
79,193,0.8858803511,-0.7297897339,1
79,225,0.7304754257,-1.129206777,1
79,257,0.9634547234,-1.186715245,1
79,289,0.928757906,-1.441939473,1
79,321,0.8213998079,-1.360915422,1
79,353,1.693123698,-1.099831343,1
79,385,-12.45432281,13.68931675,1
79,417,0.0130186975,-1.032160997,1
79,449,0.6280638576,-1.61608243,1
79,481,1.062127709,-2.539081097,1
79,513,0.2171025276,-3.62090826,1
79,545,-1.660749435,-4.216611385,1
79,577,-1.536384106,-3.345348835,1
79,609,-0.1079910994,-4.084888458,1
79,641,-0.2627461851,-4.777852058,1
79,673,0.09699563682,-3.750804663,1
79,705,-0.1005865037,-3.055014849,1
79,737,-0.5447908044,-3.64150691,1
79,769,-0.8560886383,-4.200665951,1
79,801,-0.4652063847,-5.691080093,1
79,833,0.4999452233,-5.679433823,1
79,865,1.415361643,-4.070384026,1
79,897,0.9383400679,-2.463919163,1
79,929,1.075229168,-1.437335968,1
79,961,1.704577684,-0.8252151012,1
79,993,1.16998601,-0.3126506805,1
79,1025,1.25352037,-1.075615525,1
79,1057,0.593687892,-2.239206314,1
79,1089,0.1604571939,-3.183520555,1
79,1121,-0.4785567224,-2.650794506,1
79,1153,-0.4499495029,-2.805192709,1
79,1185,0.08776852489,-2.6477139,1
79,1217,0.6311714649,-2.302593708,1
79,1249,0.658062458,-2.419863224,1
79,1281,1.919241786,-3.166748762,1
79,1313,1.97094059,-4.515238762,1
79,1345,1.521624207,-4.583075047,1
79,1377,1.220167398,-1.757626057,1
79,1409,0.4207600355,-1.426021457,1
79,1441,-0.1092492938,-0.3720006347,1
79,1473,0.07579964399,1.882779598,1
79,1505,0.4660462737,0.2471886873,1
79,1537,0.5724865794,-0.1629389375,1
79,1569,-0.4948186874,0.4002638459,1
79,1601,-2.518643141,0.6055205464,1
79,1633,-1.239440203,0.3967665434,1
79,1665,-0.3758577704,0.01241150498,1
79,1697,-0.1394614577,-0.4370108545,1
79,1729,0.06076017022,-0.1878553629,1
79,1761,0.1029887795,-0.07374900579,1
79,1793,0.0273424685,0.0002361536026,1
79,1825,-0.03878495097,-0.1235230118,1
79,1857,0.004211969674,-0.1665516645,1
79,1889,0.1445514709,-0.4138167799,1
79,1921,-0.0123269707,-0.08312907815,1
79,1953,0.0199611932,0.006680704653,1
79,1985,0.2695523798,0.04601722956,1
79,2017,-0.1994176954,-0.05614411831,1
111,33,1.085985422,0.1249489784,1
111,65,0.6608424187,0.2837181687,1
111,97,0.5889536738,0.05451585352,1
111,129,0.2288212776,0.2967709005,1
111,161,0.7149069309,1.415959358,1
111,193,0.8155142069,0.410769701,1
111,225,1.071155071,-0.6355410814,1
111,257,1.1887784,-0.8342274427,1
111,289,0.4388815165,-0.514125824,1
111,321,0.7412762046,-1.519802928,1
111,353,1.144350886,-2.178591251,1
111,385,-14.99695969,-2.491272449,1
111,417,0.5115277767,-0.9879117012,1
111,449,1.580067515,-0.6263456345,1
111,481,0.5156537294,-1.451301098,1
111,513,-0.3295249641,-2.256196737,1
111,545,-1.235844851,-3.545382261,1
111,577,-20.28826141,-2.502403736,1
111,609,-18.44872665,-1.657740116,1
111,641,-0.4747424126,-4.165313721,1
111,673,-1.659190059,-4.039430141,1
111,705,-1.351941109,-4.542878151,1
111,737,6.074402332,14.24306297,1
111,769,-0.4804286361,-4.642183781,1
111,801,-0.1141007543,-5.285102367,1
111,833,0.6909300685,-4.901337624,1
111,865,0.8776268959,-2.05107379,1
111,897,-0.6152980328,-1.734953403,1
111,929,-0.3486226797,-0.922860384,1
111,961,0.4189456701,-0.5965749621,1
111,993,1.1680125,-0.723867774,1
111,1025,2.351503372,-1.64912641,1
111,1057,1.571601272,-2.826239824,1
111,1089,0.6858744621,-4.054811478,1
111,1121,-0.9198884368,-2.745174408,1
111,1153,0.02746102214,-3.103914976,1
111,1185,0.4502011836,-2.710603237,1
111,1217,1.14586544,-2.099998951,1
111,1249,0.8044299483,-1.686614037,1
111,1281,1.338335752,-2.546168089,1
111,1313,2.866422892,-3.366134644,1
111,1345,5.435074329,-3.441250324,1
111,1377,5.885009766,-2.360213995,1
111,1409,2.79553175,-1.396282196,1
111,1441,1.33255434,-0.280197382,1
111,1473,0.4851172566,1.991926432,1
111,1505,0.3693925142,0.2647837698,1
111,1537,0.6767825484,0.2262015343,1
111,1569,-0.0607688576,0.07137481868,1
111,1601,-1.268270969,-0.5815858245,1
111,1633,-0.4904382825,-0.3841162324,1
111,1665,-0.4027409554,-0.2227624953,1
111,1697,-0.4035289288,-0.04049972817,1
111,1729,-0.090629071,0.05846621096,1
111,1761,0.186211139,-0.1529530734,1
111,1793,0.1413462162,-0.1012703776,1
111,1825,-0.2280618846,-0.1283887476,1
111,1857,-0.370111376,-0.3266842365,1
111,1889,0.133036837,-0.534932673,1
111,1921,0.370559603,-0.04658612609,1
111,1953,0.27235502,0.07588738203,1
111,1985,0.3569023907,0.08514815569,1
111,2017,-0.2194635868,0.001266762614,1
143,33,1.721866131,0.08665831387,1
143,65,1.095524073,-0.2728488743,1
143,97,1.445586801,-0.365994513,1
143,129,0.923553586,0.4949902594,1
143,161,1.642826319,1.137518883,1
143,193,1.512888789,1.657678127,1
143,225,2.104491472,-0.5298486948,1
143,257,1.55967021,-1.654617071,1
143,289,0.5683728456,-1.091433287,1
143,321,1.315098166,-1.740186572,1
143,353,0.570466876,-2.018678665,1
143,385,0.4276030064,-0.8124233484,1
143,417,0.481046617,-0.4010690451,1
143,449,0.7423714995,0.2641822696,1
143,481,0.4641788006,-0.7616624832,1
143,513,-0.6740251184,-1.496193528,1
143,545,-0.5379088521,-2.105359077,1
143,577,0.3623769879,-3.590914726,1
143,609,0.5353078246,-3.118909121,1
143,641,-0.2606418133,-4.045358181,1
143,673,-0.6778833866,-4.954084873,1
143,705,-2.249164104,-4.312667847,1
143,737,-1.789619207,-3.810495853,1
143,769,-1.549425483,-4.316583633,1
143,801,-0.3378098011,-4.748794079,1
143,833,1.04280901,-3.071788311,1
143,865,0.9277062416,-1.372989416,1
143,897,0.6854650974,-1.233041406,1
143,929,0.5757353902,-0.4777793884,1
143,961,0.6333159208,-0.2980554104,1
143,993,0.9296753407,-1.120173454,1
143,1025,2.38034296,-1.907056332,1
143,1057,2.479302883,-2.66176033,1
143,1089,1.143279076,-3.063181162,1
143,1121,-0.05192065239,-2.767317533,1
143,1153,0.2106564641,-2.525478601,1
143,1185,0.6767340899,-2.774199009,1
143,1217,0.954407692,-2.275131464,1
143,1249,0.9861459732,-2.561979771,1
143,1281,1.105107069,-3.145974874,1
143,1313,0.2456233501,-3.604183435,1
143,1345,1.825172901,-4.017730713,1
143,1377,4.898653984,-2.477144241,1
143,1409,4.166134834,-0.9527226686,1
143,1441,2.893131971,-0.5042549968,1
143,1473,1.329182744,0.2650993466,1
143,1505,0.0819786787,1.023087263,1
143,1537,0.5868641734,0.3398952484,1
143,1569,0.1179721355,-0.341340214,1
143,1601,-0.7921203375,-1.320880651,1
143,1633,-0.5449355245,-0.9852874279,1
143,1665,-0.6365843415,-0.4837379456,1
143,1697,-0.4355843067,0.04078445584,1
143,1729,-0.8055130243,0.5646377802,1
143,1761,-0.8341364264,0.01126480103,1
143,1793,-0.1912774444,-0.2012301385,1
143,1825,-0.3351102769,-0.1235378832,1
143,1857,-0.4639028609,-0.3330788314,1
143,1889,-0.1600898206,-0.338681519,1
143,1921,0.09054656327,-0.2097463608,1
143,1953,0.1801792681,-0.1386009157,1
143,1985,0.186814338,0.06632313132,1
143,2017,-0.1058461294,-0.07888585329,1
175,33,1.455373049,0.06124000251,1
175,65,-0.07144415379,-0.5504470468,1
175,97,0.636366725,-0.319339186,1
175,129,1.604928732,0.5358361602,1
175,161,2.424920559,0.2688703537,1
175,193,1.815029025,0.272459507,1
175,225,1.794091463,-0.595118463,1
175,257,2.115237713,-1.306918383,1
175,289,2.003173113,-1.637105584,1
175,321,1.685950994,-1.845468044,1
175,353,-0.2577358186,-2.436946154,1
175,385,0.1051041782,-0.8561531305,1
175,417,0.7720963359,0.5048754811,1
175,449,0.8488645554,0.6960731745,1
175,481,0.2667524219,-1.179003239,1
175,513,-1.005470872,-1.932269454,1
175,545,-0.2425462306,-1.761756182,1
175,577,0.3797441125,-2.226203203,1
175,609,0.007816642523,-2.196163416,1
175,641,-0.4690625966,-4.217844963,1
175,673,0.005720257759,-5.364634514,1
175,705,0.5820432305,-4.2327528,1
175,737,0.2266151905,-2.530584335,1
175,769,-0.3188007474,-2.887220383,1
175,801,0.6319816113,-4.39657259,1
175,833,3.242996216,-3.860538244,1
175,865,12.68181515,8.774296761,1
175,897,1.719389558,-1.808351994,1
175,929,1.119081378,-1.357608557,1
175,961,0.6993995309,-0.6777716875,1
175,993,1.123756647,-1.294675469,1
175,1025,1.779881954,-1.770110369,1
175,1057,2.028014183,-2.170772076,1
175,1089,1.441061139,-2.908577681,1
