PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 10, filenames: A:[10]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[11]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.133327246,1.495391846,1
47,65,1.653120399,-0.3872407973,1
47,97,1.817388296,-0.7308679819,1
47,129,2.579079151,-3.218613148,1
47,161,3.697135687,-0.616961062,1
47,193,2.879527092,-1.041077971,1
47,225,1.323826194,-0.3092645407,1
47,257,1.630975962,-0.7341005802,1
47,289,1.576725006,-0.9484636784,1
47,321,2.874643803,-2.437743187,1
47,353,3.702363253,-2.981152058,1
47,385,3.618643761,-3.397981167,1
47,417,6.144628525,-2.886673212,1
47,449,7.17447567,-3.851097584,1
47,481,7.307520866,-3.120733738,1
47,513,6.037847519,-3.03068471,1
47,545,6.039482117,-1.859781384,1
47,577,6.058881283,-1.735004425,1
47,609,12.42169571,-15.63596916,1
47,641,7.914648533,-2.132760525,1
47,673,8.110630989,-3.216911316,1
47,705,8.926942825,-4.796787262,1
47,737,9.523286819,-5.536985874,1
47,769,10.3131237,-6.761558056,1
47,801,2.613355637,-19.31838417,1
47,833,13.292099,-0.6564339399,1
47,865,20.12559891,3.159549952,1
47,897,38.98404694,0.5198631287,1
47,929,18.65223312,-2.424807072,1
47,961,17.73490715,-2.654869556,1
47,993,16.80953979,-2.761126995,1
47,1025,16.93694687,-3.624103546,1
47,1057,17.8853035,-2.846076727,1
47,1089,15.2235508,-3.720196247,1
47,1121,14.36342335,-5.217750549,1
47,1153,14.03848362,-5.675433636,1
47,1185,16.13540077,-4.558422089,1
47,1217,16.84009933,-5.419847488,1
47,1249,16.39917946,-6.822692871,1
47,1281,15.20423603,-9.692080498,1
47,1313,13.94502735,-11.11756516,1
47,1345,12.64560604,-10.12364101,1
47,1377,11.69886494,-9.715828896,1
47,1409,12.82272148,-9.02946949,1
47,1441,12.79685688,-9.014492989,1
47,1473,10.7019558,-8.414754868,1
47,1505,9.396382332,-8.133485794,1
47,1537,8.28331089,-9.109577179,1
47,1569,6.261240005,-7.431817532,1
47,1601,5.684434891,-7.235510826,1
47,1633,5.429914951,-7.69528532,1
47,1665,6.286050797,-6.460409641,1
47,1697,13.93553829,-5.939968109,1
47,1729,-0.0204706192,0.31528759,1
47,1761,0.6456341743,-0.182264328,1
47,1793,0.1112389565,-0.1717605591,1
47,1825,0.166420579,0.4351758957,1
47,1857,-0.5552620888,0.8006718159,1
47,1889,-0.07888674736,0.4427279234,1
47,1921,0.3889365196,0.1940050125,1
47,1953,0.4988229275,-0.808775425,1
47,1985,-1.232575297,-0.5871959329,1
47,2017,-16.83876038,0.3750076294,1
79,33,0.7906969786,0.5033916235,1
79,65,0.9910296202,-0.7255100012,1
79,97,0.753102541,-0.9096239805,1
79,129,4.087848663,0.5392726064,1
79,161,4.682658672,-0.871907115,1
79,193,2.351344824,-1.530640602,1
79,225,0.4789881706,-0.8596135378,1
79,257,3.501405954,-1.677984118,1
79,289,4.192599297,-1.53375268,1
79,321,3.825247288,-1.701206446,1
79,353,3.068842888,-2.143878698,1
79,385,3.085437536,-2.257982492,1
79,417,2.588716745,-1.840165734,1
79,449,1.435419083,0.8243654966,1
79,481,5.570108414,-4.766194344,1
79,513,5.665164471,-3.676787853,1
79,545,6.056083679,-1.890559196,1
79,577,7.43637991,-2.10792613,1
79,609,8.932594299,-3.520028591,1
79,641,8.366908073,-3.899324417,1
79,673,8.35720253,-5.181981087,1
79,705,9.835905075,-5.602567673,1
79,737,9.4158144,-21.52292442,1
79,769,10.09700108,-21.06847,1
79,801,5.35824585,-20.03932571,1
79,833,14.5877676,-0.9583744407,1
79,865,16.95176888,0.741109848,1
79,897,17.86974335,0.1926264763,1
79,929,17.69739532,-1.955659151,1
79,961,17.90672684,-2.968116283,1
79,993,19.84138489,-4.018123627,1
79,1025,19.76639175,-4.797006607,1
79,1057,19.45420837,-4.47378397,1
79,1089,18.34624481,-4.878471851,1
79,1121,18.24757767,-5.336938381,1
79,1153,17.44708061,-5.221757412,1
79,1185,16.70055389,-4.901979446,1
79,1217,17.15545082,-5.125192165,1
79,1249,16.71360207,-7.305521965,1
79,1281,16.64195442,-8.706614494,1
79,1313,15.99796581,-9.018384933,1
79,1345,16.18690109,-8.547014236,1
79,1377,16.29471397,-8.668078423,1
79,1409,15.09976196,-9.651937485,1
79,1441,13.1566906,-10.28063774,1
79,1473,11.4495821,-9.913818359,1
79,1505,10.17683029,-9.52277565,1
79,1537,8.871622086,-9.524094582,1
79,1569,7.73693943,-8.246826172,1
79,1601,7.057888508,-9.13812542,1
79,1633,7.351590157,-9.927978516,1
79,1665,6.85408783,-7.772956371,1
79,1697,7.05862999,-24.87853241,1
79,1729,0.3058872223,-0.3909907341,1
79,1761,0.7730531693,-0.479036808,1
79,1793,0.4045579433,-0.09609889984,1
79,1825,0.7061333656,-0.5704004765,1
79,1857,-0.9866166711,2.829999924,1
79,1889,-0.9527145624,0.6516108513,1
79,1921,-1.018462062,0.5513424873,1
79,1953,0.5310145617,-0.819776535,1
79,1985,-0.228962183,-0.8604673147,1
79,2017,7.391893387,-1.678981781,1
111,33,-0.2006842345,0.1652158201,1
111,65,0.4032428265,-0.3281325996,1
111,97,1.11839962,-0.4122883379,1
111,129,3.668109179,-0.2953148484,1
111,161,4.526441574,-0.9842564464,1
111,193,3.118433952,-1.806008339,1
111,225,2.364459753,-2.211886168,1
111,257,2.799155712,-2.255906105,1
111,289,3.445967913,-3.315609455,1
111,321,3.139580488,-1.760717154,1
111,353,2.908978224,-1.659414887,1
111,385,3.122962236,-1.813354492,1
111,417,1.995602846,-0.1023942232,1
111,449,2.407170296,-0.7100383043,1
111,481,4.310297966,-2.263351679,1
111,513,5.601684093,-1.363567472,1
111,545,6.725176334,-1.541117907,1
111,577,7.855534077,-2.687746286,1
111,609,10.07817841,-3.876148224,1
111,641,9.263596535,-5.067116737,1
111,673,8.4226017,-6.190701962,1
111,705,9.675976753,-5.77913332,1
111,737,11.63363266,-4.239196777,1
111,769,13.783288,-3.478635788,1
111,801,16.36088562,-0.9332046509,1
111,833,17.67120171,2.182924271,1
111,865,18.8860321,0.6983488798,1
111,897,17.49213791,-0.3558284044,1
111,929,17.14191628,-1.831599474,1
111,961,18.15374184,-2.927231789,1
111,993,19.40685654,-3.898175716,1
111,1025,20.03864288,-4.009601593,1
111,1057,20.31738091,-4.521350384,1
111,1089,20.36161041,-5.305084229,1
111,1121,19.98438454,-6.156932831,1
111,1153,19.3538475,-5.183506012,1
111,1185,17.31867599,-4.20714426,1
111,1217,17.82018852,-3.995116234,1
111,1249,18.42523384,-6.625203609,1
111,1281,17.66581917,-8.172955513,1
111,1313,17.10367775,-7.92192173,1
111,1345,17.16658783,-8.203856468,1
111,1377,16.67540741,-7.58905983,1
111,1409,14.54674911,-8.775490761,1
111,1441,11.7782011,-10.76662731,1
111,1473,10.19476414,-11.12714386,1
111,1505,10.36910915,-10.36924458,1
111,1537,9.830160141,-10.02587891,1
111,1569,9.054454803,-9.191212654,1
111,1601,8.326404572,-9.180983543,1
111,1633,7.781584263,-9.002783775,1
111,1665,7.03593874,-7.857686996,1
111,1697,4.920826912,-5.9958148,1
111,1729,4.147156715,-5.553170204,1
111,1761,4.13941288,-6.529238701,1
111,1793,3.731017113,-6.759540558,1
111,1825,0.2364059687,-0.6690216064,1
111,1857,-1.189748764,1.839824557,1
111,1889,-0.7338463068,0.2337705493,1
111,1921,-0.4524925947,0.1310128272,1
