PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 59, filenames: A:[59]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[60]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.7229543924,0.1027212143,1
47,65,0.4099277258,1.439064264,1
47,97,1.825396538,0.2911350131,1
47,129,2.557874203,-1.131525993,1
47,161,-14.15272522,-9.600687027,1
47,193,-13.90536022,-12.04110909,1
47,225,1.617050409,-3.541877031,1
47,257,-0.2227002382,-3.890626907,1
47,289,1.119767785,-2.963460922,1
47,321,0.4423723221,-3.393537283,1
47,353,-2.200508356,-12.17757988,1
47,385,2.277120352,-6.561934471,1
47,417,2.065330267,-5.252027035,1
47,449,2.709074974,-3.454741478,1
47,481,3.876084566,-3.492012501,1
47,513,1.742031813,-3.653723955,1
47,545,-0.04241520166,-4.162428379,1
47,577,0.1154931784,-4.100131989,1
47,609,2.787559032,-2.465131044,1
47,641,3.302026749,-2.689229965,1
47,673,3.214532375,-4.535952568,1
47,705,1.957891703,-4.928623676,1
47,737,0.04830795527,-3.261609077,1
47,769,-1.049883604,-1.640007138,1
47,801,-0.7215577364,-1.766632915,1
47,833,0.08487433195,-3.333778858,1
47,865,-0.3384039402,-2.590357542,1
47,897,-0.6479525566,-3.661239147,1
47,929,1.097492695,-3.718728542,1
47,961,1.835659504,-2.540584087,1
47,993,0.5907608271,-0.558924675,1
47,1025,-1.299876332,-1.372892857,1
47,1057,-1.18999958,-2.115341902,1
47,1089,0.2498931289,-2.800145388,1
47,1121,0.4011745155,-2.880899906,1
47,1153,0.02771762013,-2.409993649,1
47,1185,-0.05865651369,-1.892658472,1
47,1217,-0.4928491712,-1.287111282,1
47,1249,-2.53682971,-3.396811962,1
47,1281,-1.833731174,-0.08372926712,1
47,1313,-2.515856028,-1.545599699,1
47,1345,-2.629073858,-1.619788885,1
47,1377,-1.885575294,0.1516342163,1
47,1409,-2.390942097,1.24787879,1
47,1441,-1.514329433,1.260332823,1
47,1473,-0.7435145378,0.8613208532,1
47,1505,-0.9630520344,0.4038671851,1
47,1537,-1.442759871,-0.1084447503,1
47,1569,-0.5083034039,-0.7182161212,1
47,1601,-0.7331268787,-0.8629692197,1
47,1633,-2.407266617,-1.239728689,1
47,1665,-1.557006836,-0.3169902563,1
47,1697,-1.002126694,-0.6155569553,1
47,1729,-0.1589566469,-0.1446912289,1
47,1761,0.4009020627,0.1432267427,1
47,1793,0.3138043284,0.3305583,1
47,1825,0.01814949512,0.4360199571,1
47,1857,-0.26813218,-0.0431984216,1
47,1889,-0.1814323962,0.001195892692,1
47,1921,0.1760972738,0.4755217135,1
47,1953,0.350071609,0.4366863966,1
47,1985,0.3158306479,-0.001300938427,1
47,2017,-0.7834347486,-1.503097892,1
79,33,0.4290979505,0.6805184484,1
79,65,0.8774564266,0.459964484,1
79,97,1.523433328,-0.2044167519,1
79,129,2.248925209,-0.4602512121,1
79,161,1.732139587,-0.8357958794,1
79,193,1.646896362,-1.929287672,1
79,225,1.057179928,-2.891747713,1
79,257,0.8342713118,-4.38113308,1
79,289,1.175846577,-3.783490896,1
79,321,1.690866351,-3.58067894,1
79,353,1.807334542,-3.460228443,1
79,385,1.640801072,-4.104978561,1
79,417,0.9083318114,-4.310444355,1
79,449,0.8191871643,-3.993635654,1
79,481,1.372770429,-4.149536133,1
79,513,1.210621119,-4.83749342,1
79,545,0.8384404182,-5.392206669,1
79,577,0.9366108179,-5.093523026,1
79,609,1.798395753,-3.394022703,1
79,641,16.39630699,-3.176724911,1
79,673,1.635514498,-3.754511118,1
79,705,1.83463788,-3.122910738,1
79,737,0.1588670313,-1.467833281,1
79,769,-0.3897195458,-3.705000639,1
79,801,-0.8080708981,-5.258436203,1
79,833,-0.7772725224,-5.819718361,1
79,865,-1.049325109,-5.162695885,1
79,897,-1.208681107,-3.837693214,1
79,929,0.5772640109,-3.557595253,1
79,961,1.266901255,-2.878747702,1
79,993,0.106832087,-2.065516472,1
79,1025,-0.7255445719,-2.282551289,1
79,1057,-1.141109347,-2.155084133,1
79,1089,-0.411685586,-2.120084763,1
79,1121,0.3275302947,-1.547550082,1
79,1153,0.290404886,-0.9051673412,1
79,1185,0.7129696012,-1.709369063,1
79,1217,0.4172253609,-2.809167147,1
79,1249,-0.8637212515,-1.943648219,1
79,1281,-2.990223408,-3.163781643,1
79,1313,-3.288033009,-4.469857216,1
79,1345,-2.866166592,-2.74520421,1
79,1377,-2.09579277,-0.7234531641,1
79,1409,-0.8338313103,0.2822052538,1
79,1441,-0.3498256207,0.1880000234,1
79,1473,-0.539932847,-0.1977595687,1
79,1505,-1.104711056,-0.5513480306,1
79,1537,-1.372645259,-0.3492661119,1
79,1569,-1.053811312,-0.7731924057,1
79,1601,-1.125766158,-1.070361137,1
79,1633,-0.892698288,-0.3457964659,1
79,1665,-0.6825950146,-0.2972588539,1
79,1697,-0.6669356823,-0.3197069764,1
79,1729,-0.1983802319,0.1942027509,1
79,1761,0.1101854667,0.1485520899,1
79,1793,-0.308891505,0.2545672655,1
79,1825,-0.4916913807,0.4225657284,1
79,1857,-0.2948836088,0.2828514278,1
79,1889,-0.1839352846,0.09650607407,1
79,1921,-0.09692599624,0.1523989737,1
