PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 22, filenames: A:[22]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[23]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.195580959,6.803480148,1
47,65,1.803457737,-1.474475861,1
47,97,3.364581585,-3.059388399,1
47,129,3.184927464,-3.574291229,1
47,161,2.65728569,-2.048608303,1
47,193,2.42327404,-1.135858536,1
47,225,1.622277975,-1.126036167,1
47,257,1.614032149,-1.44504118,1
47,289,1.839390039,-1.393445253,1
47,321,1.847747326,-2.360858917,1
47,353,1.725021243,-1.504005075,1
47,385,0.04183578491,-2.134492636,1
47,417,0.1098630428,-2.401521206,1
47,449,1.697593808,-1.928620815,1
47,481,2.853734493,-2.008315563,1
47,513,2.189806938,-2.059428692,1
47,545,1.690215826,-2.598172426,1
47,577,1.213662863,-2.562247515,1
47,609,1.273266315,-1.77178061,1
47,641,1.309522867,-0.2742311954,1
47,673,1.230778575,-0.7759224176,1
47,705,1.253639817,-0.7216668129,1
47,737,0.6241326332,-1.094988823,1
47,769,0.2231173515,-2.285333872,1
47,801,1.836326838,-3.946536064,1
47,833,2.851986885,-3.305572987,1
47,865,1.449661613,-2.027146339,1
47,897,0.749855876,-2.720515966,1
47,929,0.7622522116,-3.362595081,1
47,961,1.070860386,-3.309294224,1
47,993,1.480574608,-2.740057468,1
47,1025,4.554781914,-2.526812077,1
47,1057,4.821206093,-0.6571569443,1
47,1089,2.754320383,-0.9168152809,1
47,1121,3.018581867,-3.112404346,1
47,1153,0.2630438805,-1.676186562,1
47,1185,-1.375399351,-0.3801019192,1
47,1217,-1.178111553,-1.911078691,1
47,1249,0.362300396,-2.559309244,1
47,1281,1.576422215,-1.321144462,1
47,1313,2.771490574,-0.838168025,1
47,1345,4.437499523,-3.627459049,1
47,1377,3.867030859,-3.06566,1
47,1409,3.277932882,-2.754808187,1
47,1441,2.94707036,-2.642379999,1
47,1473,2.590509415,-3.113264322,1
47,1505,1.360663176,-3.182579517,1
47,1537,-0.3032224178,-2.851164579,1
47,1569,-0.9119716883,-1.737490654,1
47,1601,-1.483020782,-1.238772511,1
47,1633,-1.991116405,-1.504705071,1
47,1665,-1.20909512,-0.8426544666,1
47,1697,-0.6501312256,-0.5232909918,1
47,1729,-0.187661171,-0.6209731102,1
47,1761,-0.2250372171,-0.2901091576,1
47,1793,-0.4601888657,-0.1825814843,1
47,1825,-0.4157094955,0.2643257976,1
47,1857,-0.59261024,0.3101363778,1
47,1889,-0.1344003677,0.2928425372,1
47,1921,-0.03641326725,-0.0299039185,1
47,1953,0.03657519817,-0.3156769276,1
47,1985,0.0550788641,-0.2067966461,1
47,2017,-0.5691080093,0.1104595661,1
79,33,1.155682921,2.02311182,1
79,65,0.9602278471,-0.9198362827,1
79,97,1.362168312,-1.245586276,1
79,129,1.834671617,-1.44092536,1
79,161,1.23842454,-0.944232583,1
79,193,1.544744253,-0.7806020379,1
79,225,1.400472283,-1.358590007,1
79,257,1.253948689,-1.448663235,1
79,289,1.688702464,-2.216375828,1
79,321,9.476043701,15.3280735,1
79,353,2.25668931,-1.651978493,1
79,385,2.090450525,-1.97121501,1
79,417,1.611467481,-1.188577294,1
79,449,2.011409283,-1.215023518,1
79,481,1.971168518,-1.556096077,1
79,513,0.8371404409,-2.089958668,1
79,545,0.2002657056,-2.485453606,1
79,577,-0.2914911509,-2.696774483,1
79,609,-0.03493797779,-3.201309204,1
79,641,-0.4319521189,-3.733008385,1
79,673,-0.469563514,-3.185708523,1
79,705,0.2446312308,-2.877422571,1
79,737,1.724961758,-2.811325788,1
79,769,1.987847567,-15.37656784,1
79,801,2.051477432,-1.283822536,1
79,833,2.547561646,-2.344042301,1
79,865,2.278455973,-2.411686182,1
79,897,1.321661472,-2.323850155,1
79,929,1.385784149,-2.684057236,1
79,961,1.685335994,-2.388078213,1
79,993,1.674256086,-0.9510469437,1
79,1025,4.738150597,-0.4258869886,1
79,1057,5.708897591,0.04506206512,1
79,1089,3.747455597,-0.5839428902,1
79,1121,3.39592576,-1.425055504,1
79,1153,2.219789505,-1.537759781,1
79,1185,1.612798929,-2.525267601,1
79,1217,2.488404751,-3.443756342,1
79,1249,3.029315948,-3.162608385,1
79,1281,3.317295074,-1.320124626,1
79,1313,3.51219368,0.9349462986,1
79,1345,2.653874397,-1.611814857,1
79,1377,2.990079165,0.1805541515,1
79,1409,2.956455469,-1.59348774,1
79,1441,2.817622662,-3.097865582,1
79,1473,16.96471024,10.17452812,1
79,1505,2.360438824,-3.313531876,1
79,1537,1.183150768,-1.563779593,1
79,1569,0.2172886133,-1.443559289,1
79,1601,0.04384577274,-1.812656164,1
79,1633,0.08645570278,-1.508179188,1
79,1665,0.7207901478,-1.202640533,1
79,1697,0.4247952998,-0.2290412188,1
79,1729,0.1969517469,0.04709511995,1
79,1761,-0.04781496525,0.1919231415,1
79,1793,-0.1314572692,0.09691946208,1
79,1825,-0.01535242796,0.002467170358,1
79,1857,0.06056892872,-0.03236860037,1
79,1889,0.1281232834,-0.003453731537,1
79,1921,0.1493577659,-0.004318784922,1
79,1953,-0.02507992089,0.23501876,1
79,1985,-0.03484487534,-0.054723382,1
79,2017,0.03971862793,-0.5532162786,1
111,33,1.871665716,-0.03922867775,1
111,65,0.9775362015,-0.4702034295,1
111,97,0.5098705292,-0.6641491055,1
111,129,1.344914198,-0.341335535,1
111,161,1.026041985,0.5357114077,1
111,193,1.714350224,-0.4754232466,1
111,225,1.816622496,-0.8858195543,1
111,257,1.259674668,-1.421449542,1
111,289,2.142271996,-2.473639965,1
111,321,21.13384819,-0.5337575674,1
111,353,1.729562402,-1.415528059,1
111,385,1.289430737,-0.6466836333,1
111,417,1.359955311,-0.4985470772,1
111,449,1.813872576,-0.1129053831,1
111,481,1.63842535,-1.034943819,1
111,513,0.5167028904,-2.402308702,1
111,545,-1.035853863,-3.016790628,1
111,577,-2.061603069,-2.614174843,1
111,609,-1.913932085,-3.579106808,1
111,641,-0.769204855,-4.425575256,1
111,673,-0.4650416374,-3.997991085,1
111,705,0.3901602626,-3.099624157,1
111,737,-13.62764454,4.655251503,1
111,769,2.541599035,-0.5758531094,1
111,801,2.830440998,-0.8218468428,1
111,833,2.24595952,-2.626416206,1
111,865,1.278707266,-2.133111477,1
111,897,1.26247561,-2.179768562,1
111,929,1.651400328,-2.651494026,1
111,961,1.978194714,-2.417092562,1
