PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 15, filenames: A:[15]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[16]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,6.472383022,2.958888054,1
47,65,1.529904366,-0.7159410715,1
47,97,1.528339624,-1.848385334,1
47,129,2.638353348,-2.932765484,1
47,161,3.639905214,-3.207929134,1
47,193,4.557879448,-3.570581436,1
47,225,4.08008337,-1.825626612,1
47,257,4.645014286,-2.88846159,1
47,289,3.839066029,-3.04539156,1
47,321,3.562724113,-2.150034428,1
47,353,3.336397171,-0.7861146927,1
47,385,4.504737854,-1.46738708,1
47,417,4.801577568,-1.512309074,1
47,449,4.427743912,-2.201931477,1
47,481,7.119274139,-5.599981308,1
47,513,11.28183937,-11.37323856,1
47,545,7.55766201,-3.495921135,1
47,577,7.753552437,-4.183159351,1
47,609,6.978439331,-6.440312386,1
47,641,6.887377739,-6.325541019,1
47,673,7.186594963,-5.514669895,1
47,705,6.503365993,-4.543608665,1
47,737,18.04087067,-1.398928165,1
47,769,18.60043335,6.134856224,1
47,801,5.398532391,-3.218216896,1
47,833,5.335059166,-4.772633553,1
47,865,6.37173748,-5.693824291,1
47,897,8.635033607,-4.876495838,1
47,929,7.905010223,-4.467859268,1
47,961,9.098162651,-4.824391365,1
47,993,9.650256157,-4.050679207,1
47,1025,7.238354683,-5.027092934,1
47,1057,8.506603241,-4.657058716,1
47,1089,8.70618248,-4.198296547,1
47,1121,9.025285721,-5.52085495,1
47,1153,8.731087685,-6.601797104,1
47,1185,8.638037682,-6.625062466,1
47,1217,8.701862335,-6.586849213,1
47,1249,8.697654724,-6.44891119,1
47,1281,7.876120567,-6.220328808,1
47,1313,6.437260151,-7.123092651,1
47,1345,5.461356163,-6.344839573,1
47,1377,4.620182037,-5.003754139,1
47,1409,5.897017956,-4.220808983,1
47,1441,7.300231934,-5.012423515,1
47,1473,6.843943119,-3.909784079,1
47,1505,6.72736454,-2.133246183,1
47,1537,6.893351078,-0.9000411034,1
47,1569,6.302428246,-1.074051499,1
47,1601,5.932472706,-3.849018574,1
47,1633,17.26179886,-17.75359917,1
47,1665,-16.01254845,-3.466615677,1
47,1697,-1.004265547,-0.1421160698,1
47,1729,-0.9662573338,1.413266659,1
47,1761,0.3161332011,1.060582399,1
47,1793,0.4382779598,0.5357131958,1
47,1825,0.7266619205,-1.046081305,1
47,1857,0.5125682354,-0.5809986591,1
47,1889,0.4651708603,-0.5207306147,1
47,1921,0.1315387636,-0.03677779436,1
47,1953,-0.1643930376,0.8117101192,1
47,1985,0.01091599464,-0.6800813079,1
47,2017,1.679129839,-6.537956715,1
79,33,4.318900585,1.928552151,1
79,65,2.44640851,-0.1872886717,1
79,97,2.555906296,-0.8857156634,1
79,129,2.867864132,-1.387446284,1
79,161,2.921020985,-1.81159389,1
79,193,3.302282095,-2.233723164,1
79,225,2.707124233,-2.608216286,1
79,257,-14.3597393,-12.36534119,1
79,289,22.48525238,-6.040402412,1
79,321,4.341127396,-2.823521614,1
79,353,4.715743542,-1.976276398,1
79,385,4.852925301,-1.433001757,1
