PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 47, filenames: A:[47]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[48]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.044770956,5.771585941,1
47,65,1.388578653,-3.179744244,1
47,97,-0.1135849953,-4.903373241,1
47,129,1.602267504,-2.450427771,1
47,161,1.154390574,15.20329762,1
47,193,5.856777668,16.54670143,1
47,225,2.143836498,-2.225340366,1
47,257,1.593335032,-1.924378395,1
47,289,1.035744667,-1.007059813,1
47,321,1.055343628,-1.640822291,1
47,353,1.091011524,-0.9468258619,1
47,385,0.990281105,-0.9970288277,1
47,417,1.231108665,-1.66819036,1
47,449,2.201897144,-3.146756172,1
47,481,-12.13729858,6.028948784,1
47,513,0.9260532856,-1.483001828,1
47,545,-0.4709274769,-0.4644241333,1
47,577,1.803140163,-1.871362209,1
47,609,1.484723568,-2.084192276,1
47,641,2.58204174,-4.105939865,1
47,673,3.934721947,-2.992821217,1
47,705,3.99048233,-3.389882565,1
47,737,5.382108688,-4.162386894,1
47,769,6.406934738,-4.287778854,1
47,801,5.566173553,-2.561724663,1
47,833,4.212780952,-1.203294992,1
47,865,4.210105896,-1.631186008,1
47,897,5.186039448,-4.363888741,1
47,929,7.345391273,-6.29942131,1
47,961,8.021432877,-5.318539143,1
47,993,5.001462936,-4.467260838,1
47,1025,4.702612877,-5.339071274,1
47,1057,3.086189985,-7.81094265,1
47,1089,1.631068468,-8.557515144,1
47,1121,1.579559326,-8.479976654,1
47,1153,2.414947271,-8.04800415,1
47,1185,0.2006202936,-7.136245251,1
47,1217,0.2184801698,-5.711515427,1
47,1249,1.05708909,-5.074663162,1
47,1281,0.923771143,-4.54354763,1
47,1313,0.5788085461,-2.526601315,1
47,1345,-1.20454824,-1.112497807,1
47,1377,-1.504611254,-3.188454151,1
47,1409,-0.7861971855,-4.674489021,1
47,1441,-2.359189034,-3.890296459,1
47,1473,-1.993257761,-4.673418999,1
47,1505,-2.01386261,-3.570593834,1
47,1537,-5.273880959,-2.469895363,1
47,1569,-6.668642998,-1.604605198,1
47,1601,-4.979252338,-1.521851063,1
47,1633,-1.190393209,-2.050911188,1
47,1665,-0.3648240566,-0.4104568362,1
47,1697,-0.7305309772,-0.3321966529,1
47,1729,-0.5536689758,0.08324339986,1
47,1761,0.3037731349,0.1412456185,1
47,1793,0.6402702332,-0.1475310028,1
47,1825,0.5447646379,-0.0689259544,1
47,1857,0.08307513595,0.2656227946,1
47,1889,0.05252347887,0.356782794,1
47,1921,0.1136452407,0.2636484504,1
47,1953,0.2210599482,0.3555191159,1
47,1985,-0.1278347522,0.06488214433,1
47,2017,-1.179778218,-1.756353617,1
79,33,-0.1266528368,3.027048826,1
79,65,1.163076162,-1.184912205,1
79,97,1.169915438,-2.825131893,1
79,129,1.240743041,-2.654882669,1
79,161,1.521322489,0.8798282146,1
79,193,17.09667969,10.1673317,1
79,225,1.133444905,-1.55599308,1
79,257,0.9063676596,-0.237842679,1
79,289,0.9408789873,-0.7466917038,1
79,321,1.209648609,-1.405973315,1
79,353,0.8251763582,-2.150403023,1
79,385,0.4449492693,-2.029971838,1
79,417,1.152956367,-1.707444072,1
79,449,14.08104134,4.22096777,1
79,481,3.049395561,-2.341331959,1
79,513,0.9894578457,-2.159891367,1
79,545,0.9819294214,-2.100083351,1
79,577,0.6826564074,-1.762058258,1
79,609,1.354389668,-2.060203314,1
79,641,2.467029572,-3.199571609,1
79,673,2.982309341,-2.510298252,1
79,705,3.284847021,-2.699080706,1
79,737,4.049879074,-3.209102631,1
79,769,4.718364239,-3.260320902,1
79,801,3.99495697,-2.588043213,1
79,833,5.015159607,-2.148489714,1
79,865,5.708839417,-1.853754044,1
79,897,5.279857635,-3.958075523,1
79,929,4.852514744,-6.789569378,1
79,961,5.158694267,-6.127466679,1
79,993,4.794548035,-5.059603214,1
79,1025,-7.080512047,-1.740825653,1
79,1057,2.354928017,-7.208823204,1
79,1089,1.749432325,-7.486187458,1
79,1121,1.155169487,-6.969071388,1
79,1153,0.9612908363,-6.704197884,1
79,1185,0.9973394871,-5.649160385,1
79,1217,1.349625111,-4.65949297,1
79,1249,-0.7812851667,-4.423336029,1
79,1281,-1.604772329,-4.364181042,1
79,1313,-2.234734058,-4.224432945,1
79,1345,-2.448429108,-3.292450905,1
79,1377,-2.013840675,-2.50477314,1
79,1409,-2.465015888,-3.072897673,1
79,1441,-2.902012587,-3.786129236,1
79,1473,-2.985903502,-4.286824226,1
79,1505,-2.896948338,-2.703055859,1
79,1537,-4.430571556,-1.22293973,1
79,1569,-4.905463219,-0.823394537,1
79,1601,-1.919767857,-1.658451438,1
79,1633,-0.6055542231,-1.230387688,1
79,1665,-0.087859869,-0.7133832574,1
79,1697,0.1094946563,-0.364033699,1
79,1729,0.1099657714,0.06583936512,1
79,1761,0.227472648,0.2389132231,1
79,1793,0.1695729494,0.3047691882,1
79,1825,0.2385490239,-0.06657054275,1
79,1857,0.3471113741,0.02233687788,1
79,1889,0.3144580126,0.04444530606,1
79,1921,0.1440558732,-0.1239434481,1
79,1953,-0.134921819,0.09647905827,1
79,1985,-0.08147466183,0.09157069027,1
79,2017,0.02829554677,-0.5220561028,1
111,33,2.454768896,1.518033981,1
111,65,1.871241212,-1.690280557,1
111,97,1.179533005,-1.906477332,1
111,129,0.9181966782,-1.724291086,1
111,161,1.285200596,-1.307566643,1
111,193,1.814542651,-2.171892643,1
111,225,0.3145257235,-1.089919925,1
111,257,0.9928221703,-0.5476129651,1
111,289,1.195742846,-0.8260668516,1
111,321,1.18389225,-1.541173816,1
111,353,0.1477220058,-2.054335117,1
111,385,0.5126636028,-2.301179409,1
111,417,3.287380219,-2.006138802,1
111,449,3.673201323,-1.12495327,1
111,481,2.686112642,-2.319405317,1
111,513,2.668331623,-3.40196991,1
111,545,2.018799305,-3.131522417,1
111,577,1.487080097,-3.146393776,1
111,609,1.609333158,-2.349296093,1
111,641,1.55324614,-1.792380571,1
111,673,1.58987093,-1.967466354,1
111,705,1.781129837,-2.836081266,1
111,737,2.515624762,-3.094944954,1
111,769,5.428863049,-3.148673058,1
