PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 12, filenames: A:[12]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[13]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.499022603,1.705842733,1
47,65,1.431603909,0.05355196819,1
47,97,2.171741486,-1.163043499,1
47,129,1.392832279,-1.057280779,1
47,161,1.94421649,-3.852855921,1
47,193,2.337010145,-4.13690424,1
47,225,3.092558146,-4.50669241,1
47,257,4.361975193,-3.812682152,1
47,289,5.627433777,-3.392846107,1
47,321,5.050526619,-4.39827776,1
47,353,-10.41528702,-4.309594154,1
47,385,3.043695927,-3.81947422,1
47,417,12.1940918,13.48153687,1
47,449,-0.02430915833,0.6925094128,1
47,481,3.439350605,-2.837078571,1
47,513,4.921178341,-3.027481556,1
47,545,-12.79079437,7.185673237,1
47,577,4.812511444,-3.156707048,1
47,609,4.989750385,-2.641645432,1
47,641,12.46275425,-2.851940155,1
47,673,7.486251354,-3.405759811,1
47,705,8.380598068,-2.883716106,1
47,737,8.87090683,-3.129336834,1
47,769,10.8279171,9.040704727,1
47,801,5.410264015,-17.85209274,1
47,833,11.45898628,-4.131836891,1
47,865,-4.345638275,-12.82440758,1
47,897,11.37306786,-4.952189922,1
47,929,10.5150528,-4.164058208,1
47,961,10.86632347,-3.389296055,1
47,993,11.7015686,-3.287129402,1
47,1025,12.58054543,-4.074791431,1
47,1057,11.82926178,-3.738126278,1
47,1089,11.01956749,-3.422671795,1
47,1121,11.36601257,-3.980833054,1
47,1153,11.59431839,-4.825443268,1
47,1185,13.45782852,-3.273141861,1
47,1217,12.71755695,-4.19380188,1
47,1249,12.08310413,-5.705491543,1
47,1281,11.78036118,-6.963121891,1
47,1313,11.6177969,-6.896112919,1
47,1345,11.46600819,-6.664214134,1
47,1377,10.33811855,-7.237698078,1
47,1409,11.09579754,-6.832802296,1
47,1441,13.47124577,-5.141454697,1
47,1473,13.054389,-6.743225098,1
47,1505,29.78007889,-10.3941288,1
47,1537,8.239088058,-8.625725746,1
47,1569,6.534937859,-10.52869606,1
47,1601,5.916439056,-10.24274731,1
47,1633,8.699653625,-9.124441147,1
47,1665,7.674507141,-7.147232056,1
47,1697,1.506489038,-2.736788273,1
47,1729,-0.4915924072,1.330153465,1
47,1761,-1.016627312,1.010906219,1
47,1793,0.4003462791,-2.399341106,1
47,1825,-2.786981583,13.37327099,1
47,1857,2.510587692,-0.5216460228,1
47,1889,4.720453262,-3.328485489,1
47,1921,1.908882737,-0.7517335415,1
47,1953,-1.772390127,0.7771853209,1
47,1985,-0.5112661123,-0.4402457774,1
47,2017,9.663063049,-10.07545757,1
79,33,1.713003159,0.6398644447,1
79,65,1.854494095,-0.7904366851,1
79,97,2.909113407,-1.022716165,1
79,129,4.418104172,-3.159904242,1
79,161,4.384538174,-4.563735485,1
79,193,3.612036228,-4.359574795,1
79,225,2.976318121,-4.100204945,1
79,257,3.658483028,-3.222224951,1
79,289,4.36100626,-4.060785294,1
79,321,4.4548316,-6.096599102,1
79,353,4.286322594,-5.4134202,1
79,385,4.008285999,-4.025425434,1
79,417,3.353583813,-4.131373882,1
79,449,2.480959654,-3.118609905,1
79,481,3.574479103,-3.981752396,1
79,513,4.637816906,-4.033639908,1
79,545,4.643843651,-3.798970699,1
79,577,5.129081249,-3.454454899,1
79,609,5.59687376,-3.067039251,1
79,641,6.262103558,-3.556865692,1
79,673,6.718236923,-4.314702511,1
79,705,7.218308449,-3.43955493,1
79,737,7.724823952,-2.444994211,1
79,769,-10.73349953,-0.863096714,1
79,801,28.70801544,-6.623927116,1
79,833,12.50922775,-11.48794365,1
79,865,12.82953358,-7.819245338,1
79,897,12.16946411,-7.449909687,1
79,929,12.32604694,-6.267702103,1
79,961,13.44689655,-5.435076714,1
79,993,14.25347137,-4.12916851,1
79,1025,13.93228912,-3.121274471,1
79,1057,13.49923801,-3.205546379,1
79,1089,13.87652588,-4.296602726,1
79,1121,13.93516541,-4.270638466,1
79,1153,14.17814445,-4.94449091,1
79,1185,15.07812309,-4.444961071,1
79,1217,16.09473038,-3.909418106,1
79,1249,14.70301056,-5.114325523,1
79,1281,12.64645195,-6.708258629,1
79,1313,12.92059231,-6.591897488,1
79,1345,13.78843689,-5.707649708,1
79,1377,12.70141315,-6.679938793,1
79,1409,13.41063786,-7.393162251,1
79,1441,13.83887959,-6.796696663,1
79,1473,10.82153702,-7.142260551,1
79,1505,8.754785538,-7.111401081,1
79,1537,8.141320229,-7.162059307,1
79,1569,7.314255714,-7.027936935,1
79,1601,7.401401043,-7.242973804,1
79,1633,8.062542915,-6.961376667,1
79,1665,7.968728065,-5.756210804,1
79,1697,1.091886997,-1.682510853,1
79,1729,1.18881011,-1.887102365,1
79,1761,5.493516445,16.16740417,1
79,1793,-0.5813775063,0.1001341641,1
79,1825,0.2731534243,-0.2473992705,1
79,1857,1.544717193,-0.5464606285,1
79,1889,1.049896121,0.01877248287,1
79,1921,0.6736215353,-0.01552757621,1
79,1953,-0.1196084023,0.09827435017,1
79,1985,-0.3927881122,-0.4202805758,1
79,2017,21.72694016,-3.672429323,1
111,33,0.5203877687,0.2451623082,1
111,65,2.43375802,-0.447211951,1
111,97,3.609151363,-0.06790757179,1
111,129,4.246382713,-1.677590728,1
111,161,3.555430889,-2.949738979,1
111,193,2.9100914,-3.780744553,1
111,225,2.523414612,-3.535235167,1
111,257,3.289288044,-3.017933369,1
111,289,3.966935158,-4.279338837,1
111,321,3.620229244,-6.015723705,1
111,353,2.952184916,-5.234400749,1
111,385,3.002962589,-4.715373516,1
111,417,2.852084637,-4.8688097,1
111,449,2.893694639,-4.585240841,1
111,481,3.317191362,-5.630224228,1
111,513,3.491107225,-5.632606506,1
111,545,4.307528496,-5.465051651,1
111,577,5.270453453,-4.189152718,1
111,609,5.774184227,-3.146071196,1
111,641,6.208973885,-2.80700016,1
111,673,6.99638319,-3.362701893,1
111,705,7.229919434,-3.176197052,1
111,737,6.674459934,-1.480374575,1
111,769,8.317052841,-1.833806515,1
111,801,8.858172417,-2.548876286,1
111,833,29.01161003,-7.661549091,1
111,865,9.138161659,-8.557756424,1
111,897,12.72300148,-5.694432735,1
111,929,13.91187477,-4.755977631,1
111,961,14.80235291,-5.315326691,1
111,993,16.15538979,-4.81932354,1
111,1025,16.06221581,-4.467396259,1
111,1057,15.53665543,-3.962851524,1
111,1089,16.17528534,-4.576123238,1
111,1121,15.84958267,-5.281237602,1
111,1153,15.95970726,-5.054922104,1
111,1185,17.32707024,-4.751986027,1
111,1217,18.29417992,-4.968062401,1
111,1249,16.66048622,-5.113183022,1
111,1281,15.05537128,-5.336383343,1
111,1313,14.19626331,-5.015560627,1
111,1345,14.9647007,-5.398887157,1
111,1377,14.4825716,-6.662824631,1
111,1409,13.82558155,-8.173435211,1
111,1441,12.55018902,-7.442849636,1
111,1473,10.37077141,-7.285872459,1
111,1505,9.334547997,-6.078533173,1
111,1537,8.561443329,-5.936892509,1
111,1569,7.384105682,-5.904181004,1
111,1601,8.19293499,-5.463708878,1
111,1633,8.984191895,-5.749066353,1
111,1665,9.065089226,-5.682477474,1
111,1697,3.118437767,-6.298856735,1
111,1729,1.272274971,-1.782876968,1
111,1761,1.033769608,-1.444019794,1
111,1793,-0.05067849159,-0.101416707,1
111,1825,-0.9976499081,0.599552691,1
111,1857,-1.035362005,0.7046520114,1
111,1889,-0.4853963256,0.3312315643,1
111,1921,0.112111032,0.02150301635,1
111,1953,0.4337721169,-0.2212722301,1
111,1985,0.08429199457,-0.5240557194,1
111,2017,-0.2908260822,-0.8076512814,1
143,33,2.70544529,0.2701947689,1
