PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 62, filenames: A:[62]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[63]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.528238297,2.244660378,1
47,65,2.539376259,-0.7695380449,1
47,97,2.34356308,-2.311798811,1
47,129,2.460740089,-2.948627949,1
47,161,1.535668015,-3.230624914,1
47,193,0.4313504696,-2.446688175,1
47,225,1.591234684,-1.673500061,1
47,257,2.579265594,-0.5659932494,1
47,289,1.661891699,-0.2952514291,1
47,321,-0.04597610235,-1.359030962,1
47,353,-1.031070828,-1.149541497,1
47,385,-1.980019808,-2.027328491,1
47,417,-1.720271826,-2.251738548,1
47,449,0.06934511662,-1.987902641,1
47,481,-0.2446556091,-1.065162897,1
47,513,-1.429046631,-0.8472042084,1
47,545,-1.982804775,-1.748201847,1
47,577,-2.692443371,-3.426819801,1
47,609,-1.44324851,-5.558494568,1
47,641,0.3458118439,-4.1317873,1
47,673,0.3662896156,-4.691974163,1
47,705,1.752382517,-3.187577248,1
47,737,0.5065150261,0.303735733,1
47,769,0.4146955013,-1.853682518,1
47,801,2.209594011,-0.776011467,1
47,833,0.5676689148,-4.666781902,1
47,865,-1.527312994,-1.247540116,1
47,897,0.605312705,-1.474619865,1
47,929,-0.2685530186,0.1190530062,1
47,961,-1.120442033,-0.1836395264,1
47,993,0.1916656494,-2.890233994,1
47,1025,2.26705265,-5.771914482,1
47,1057,2.693925142,-6.750603676,1
47,1089,1.874040604,-5.79876709,1
47,1121,2.05474329,-3.839913368,1
47,1153,2.897836924,-2.109691858,1
47,1185,1.989089727,-1.585676432,1
47,1217,0.4876816273,0.4591168165,1
47,1249,-0.6949125528,1.504395604,1
47,1281,-1.439721107,-0.1943094134,1
47,1313,-1.796730518,-1.772575736,1
47,1345,-0.5970535278,-1.503817916,1
47,1377,-1.38751781,-1.339770794,1
47,1409,-1.147280455,-0.7670152187,1
47,1441,-0.4833988845,-0.7812474966,1
47,1473,-0.1490397453,-0.9189898968,1
47,1505,0.03986477852,-0.2811757326,1
47,1537,0.2025244832,-0.6512371302,1
47,1569,-0.6909952164,-1.302206159,1
47,1601,-0.2335880399,-0.2839053869,1
47,1633,0.00151014328,-0.4201067686,1
47,1665,0.3837376237,-0.193046689,1
47,1697,-0.8363809586,-0.2258245945,1
47,1729,-1.218302011,-0.527512908,1
47,1761,0.03547549248,0.2150045782,1
47,1793,0.2585616708,0.380906105,1
47,1825,0.1981351376,0.3953441978,1
47,1857,-0.3023846149,-0.2524840236,1
47,1889,-0.1753347516,-0.2497195005,1
47,1921,0.1013110429,0.163282752,1
47,1953,0.1232163608,0.3040555418,1
47,1985,0.1134020835,-0.01974454522,1
47,2017,-0.5470840931,-2.717460155,1
79,33,2.94472599,2.721679211,1
79,65,1.230739951,-0.9490085244,1
79,97,1.757564783,-1.809921741,1
79,129,2.424862862,-2.409904957,1
79,161,1.517286897,-3.2795825,1
79,193,1.82203114,-2.951037884,1
79,225,1.975359678,-1.376590252,1
79,257,2.090130568,-0.7613908648,1
79,289,1.489371181,-0.5929319859,1
79,321,0.4654925466,-0.676833272,1
79,353,-0.7987983227,-0.9412839413,1
79,385,-1.589836836,-1.673997641,1
79,417,-2.631198168,-2.368888855,1
79,449,-1.646495819,-2.515074253,1
79,481,0.1494547129,-1.620773554,1
79,513,0.004204452038,-1.748708963,1
79,545,-0.9086638689,-2.573141098,1
79,577,-2.348880768,-3.454882622,1
79,609,-2.549661636,-4.151481628,1
79,641,-1.977289915,-3.664231062,1
79,673,-1.137999058,-3.067657948,1
79,705,-0.1522743702,-3.322686195,1
79,737,0.2762084007,-2.554770231,1
79,769,1.561187267,-2.961122513,1
79,801,3.376562357,-1.950663567,1
79,833,0.2671175003,-1.250433445,1
79,865,0.5087223053,-1.36861825,1
79,897,1.71926856,-2.138134718,1
79,929,1.695889711,-2.89982605,1
79,961,0.6714193821,-2.989435434,1
79,993,0.5790747404,-3.342084169,1
79,1025,0.5280923843,-3.986484528,1
79,1057,1.014773965,-4.187107563,1
79,1089,1.632852197,-3.480614901,1
79,1121,3.193388462,-2.146868467,1
79,1153,4.481539726,0.07562696934,1
79,1185,2.998906612,-0.8655424118,1
79,1217,-0.03959846497,-0.8978054523,1
79,1249,-1.368053913,-0.2722815275,1
79,1281,-1.040609002,-0.5062333941,1
79,1313,-0.2712752819,-1.60026741,1
79,1345,-0.2615475059,-1.496055603,1
79,1377,-0.3763301373,-0.6844921112,1
79,1409,-0.4737594128,-1.185958266,1
79,1441,-0.6662609577,-1.086606622,1
79,1473,-0.7202219963,-0.6190325022,1
79,1505,-0.6723052263,-0.9766094685,1
79,1537,-0.6466683745,-1.399493814,1
79,1569,-0.4762812257,-1.778670549,1
79,1601,-0.09486523271,-2.014154196,1
79,1633,-0.09774750471,-0.8136235476,1
79,1665,0.5330271721,0.2316184044,1
79,1697,0.7885679007,0.2433676124,1
79,1729,0.6174052954,-0.1844337583,1
79,1761,0.4182654619,0.2143726051,1
79,1793,0.07861050963,0.1207559109,1
79,1825,0.1673352718,0.1323050857,1
79,1857,0.1250475496,0.05400642008,1
79,1889,-0.0574137941,0.1791307628,1
79,1921,-0.1109119505,0.1950063705,1
79,1953,-0.2281907499,0.07855333388,1
79,1985,-0.2563251257,-0.06934568286,1
79,2017,-0.4067435265,-1.435264468,1
111,33,1.457008719,2.682237387,1
111,65,0.9089423418,-0.8375158906,1
111,97,0.8262916803,-1.395690084,1
111,129,0.7326412201,-2.022275925,1
111,161,1.366034269,-2.267901421,1
111,193,2.600511551,-1.639489651,1
111,225,1.385951281,-1.99306953,1
111,257,0.7717729807,-1.542168617,1
111,289,0.6659477353,-0.9182658195,1
111,321,0.6084894538,-1.519685984,1
111,353,-0.2555166781,-1.634268165,1
111,385,-1.156928778,-1.338383079,1
111,417,-1.531618476,-2.225907803,1
111,449,-0.4413909316,-3.071427345,1
111,481,0.827324748,-2.432821512,1
111,513,0.8994428515,-3.002565622,1
111,545,0.1183878183,-3.296017408,1
111,577,-2.596341848,-3.060668945,1
111,609,-3.105559349,-2.832149506,1
111,641,-2.849759579,-2.773915768,1
111,673,-2.125965595,-2.56919241,1
111,705,-0.9574129581,-3.334332466,1
