PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 65, filenames: A:[65]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[66]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,5.885046959,1.679405212,1
47,65,2.80552125,-2.384086132,1
47,97,1.270617962,-2.746562719,1
47,129,1.738114834,-2.189433336,1
47,161,1.58514607,-2.26480937,1
47,193,1.321103573,-2.026854753,1
47,225,0.6614549756,-4.469950676,1
47,257,0.1305202246,-4.238964081,1
47,289,1.429558992,-2.990175247,1
47,321,2.084773064,-3.69105196,1
47,353,2.308061361,-4.838414192,1
47,385,1.353981853,-6.320322037,1
47,417,-0.7236425877,-8.995317459,1
47,449,-1.495895386,-10.93606949,1
47,481,-1.291337967,-10.22573185,1
47,513,-0.4322677851,-8.441298485,1
47,545,1.129007578,-7.471991062,1
47,577,1.918857098,-6.810168743,1
47,609,1.600104332,-7.543824196,1
47,641,1.374317527,-7.156370163,1
47,673,1.937469721,-7.913889885,1
47,705,1.877803326,-8.675458908,1
47,737,-1.361680031,-8.584334373,1
47,769,-0.6844062805,-7.679662704,1
47,801,-0.5737230778,-7.853201389,1
47,833,-0.2514128685,-8.292991638,1
47,865,-0.1691088676,-8.716714859,1
47,897,0.6543886662,-8.137785912,1
47,929,1.654150009,-6.52410984,1
47,961,0.8675293922,-6.050906658,1
47,993,3.740742922,-6.090557098,1
47,1025,1.939247608,-4.562225342,1
47,1057,0.625390172,-3.176050901,1
47,1089,0.605602026,-0.9623250961,1
47,1121,0.7780404091,-0.7513980865,1
47,1153,0.3698939085,-2.249419451,1
47,1185,-2.320513725,-2.111105204,1
47,1217,-2.919839382,-1.565449119,1
47,1249,-2.560736179,-0.9826542735,1
47,1281,-2.286262751,0.466542244,1
47,1313,-1.967307329,0.231583178,1
47,1345,-1.284482956,-1.608536363,1
47,1377,-0.9853620529,-2.205819368,1
47,1409,-3.892538071,-0.7101836205,1
47,1441,-4.506456375,-3.583024025,1
47,1473,-5.047327042,-3.952819824,1
47,1505,-6.255781174,-2.93676281,1
47,1537,-4.529519081,-2.961826801,1
47,1569,-2.716096401,-3.532904148,1
47,1601,-1.809303284,-3.329202652,1
47,1633,-0.6161885262,-3.127274752,1
47,1665,-3.004901648,-8.679170609,1
47,1697,-0.03320579231,-0.5272140503,1
47,1729,-0.4533236027,0.2649266124,1
47,1761,-0.2006186247,0.238325119,1
47,1793,0.06323367357,-0.09436774254,1
47,1825,0.01394513249,-0.130338639,1
47,1857,0.07688313723,-0.4438241422,1
47,1889,0.004808157682,-0.3252295256,1
47,1921,-0.1707926095,-0.3897880316,1
47,1953,-0.1208001822,-0.2259716988,1
47,1985,-0.07504349202,0.03663617373,1
47,2017,0.4227281809,-0.8717641234,1
79,33,4.85030365,1.95202589,1
79,65,3.849472046,-3.775339127,1
79,97,5.453496456,18.42819595,1
79,129,2.112964153,-2.289766312,1
79,161,2.106838465,-1.931946278,1
79,193,1.79196465,-0.7321352959,1
79,225,1.673250198,-3.482056379,1
79,257,2.640847206,-4.418880463,1
79,289,3.437129974,-2.942073822,1
79,321,3.506636143,-3.565834522,1
79,353,3.124071598,-4.013806343,1
79,385,1.559738636,-5.394446373,1
79,417,0.8612576723,-8.051780701,1
79,449,1.417426825,-9.066669464,1
79,481,1.426726699,-8.814312935,1
79,513,1.80525732,-7.883185387,1
79,545,2.305546284,-6.95250845,1
79,577,12.60654449,-22.87555504,1
79,609,-0.6650497913,-7.060157299,1
79,641,-0.6063625813,-6.655376434,1
79,673,-0.3100486994,-6.408258438,1
79,705,-0.3684165478,-7.405142784,1
79,737,-1.512856483,-7.333599091,1
79,769,-2.163312674,-6.508219242,1
79,801,-1.697142482,-6.58021307,1
79,833,-1.680845976,-7.922983646,1
79,865,-1.124683142,-7.776006699,1
79,897,-0.425473243,-6.07472229,1
79,929,0.215898037,-5.775222301,1
79,961,1.192173719,-5.464733124,1
79,993,1.454034448,-6.38601923,1
79,1025,0.2950994372,-6.040546417,1
79,1057,-0.58284235,-5.574308872,1
79,1089,-0.2278032601,-3.544267416,1
79,1121,0.2264229059,-5.138546467,1
79,1153,-0.0184455812,-3.55866313,1
79,1185,-1.161215544,-1.143861294,1
79,1217,-2.072902679,-1.383749008,1
79,1249,-2.409446716,-1.499651194,1
79,1281,-3.042217731,-0.4450252056,1
79,1313,-2.97815299,0.4712033272,1
79,1345,-2.628153086,-1.114026785,1
79,1377,-3.137079239,-1.821139812,1
79,1409,-4.486251831,-2.42256403,1
79,1441,-3.79075098,-3.47932744,1
79,1473,-3.652825832,-3.68585968,1
79,1505,-4.050156116,-4.181518078,1
79,1537,-3.702443838,-3.126806974,1
79,1569,-1.576341391,-2.690788269,1
79,1601,-0.3637367487,-1.800842643,1
79,1633,0.6173298955,-1.091584206,1
79,1665,0.6086782217,0.1432429552,1
79,1697,0.09047646821,-0.1215685606,1
79,1729,0.2791409791,-0.245202288,1
79,1761,0.07805003226,0.02321961522,1
79,1793,0.1996100396,-0.04886673391,1
79,1825,-0.01474946737,-0.1351828724,1
79,1857,-0.1889479607,-0.0442353785,1
79,1889,-0.1320406646,-0.1213339567,1
79,1921,-0.04640342295,-0.2847369611,1
79,1953,0.2847872376,-0.09171138704,1
79,1985,-0.01154222339,-0.1638742983,1
79,2017,-0.2477890551,-0.522390306,1
111,33,1.800425529,2.111904144,1
111,65,1.871731997,-0.7097818255,1
111,97,1.680001259,-1.592227221,1
111,129,2.013237715,-2.254036188,1
111,161,1.928269982,-1.791773081,1
111,193,1.633050323,-0.9077572823,1
111,225,1.759287715,-2.859025955,1
111,257,2.502293587,-3.288693905,1
111,289,-13.29248619,6.681789875,1
111,321,3.182003021,-4.018418312,1
111,353,2.506430864,-3.751395702,1
111,385,1.668124676,-3.413281441,1
111,417,1.494724512,-5.732952118,1
111,449,1.914143443,-9.015222549,1
111,481,3.201557159,-8.208992004,1
111,513,2.434666634,-7.295683861,1
111,545,0.7921431065,-6.462668419,1
111,577,-0.4140717387,-6.623291492,1
111,609,-1.381741405,-7.447986603,1
111,641,18.63274193,-5.200737953,1
111,673,-2.052241802,-5.400296688,1
111,705,-1.546218514,-6.309654236,1
111,737,-0.304949522,-6.716320992,1
111,769,-2.012622595,-6.417462826,1
111,801,-2.204160929,-7.337991714,1
111,833,-1.896674633,-8.053073883,1
111,865,-1.532538295,-7.755277157,1
111,897,-1.026884437,-6.547457695,1
111,929,-0.6102610826,-5.446636677,1
111,961,-0.2104992867,-5.056465149,1
111,993,0.7376411557,-5.09351778,1
111,1025,-0.1041154861,-5.480305195,1
111,1057,-1.335198522,-5.667610645,1
111,1089,-2.470603228,-4.918268204,1
111,1121,-0.8460060954,-5.427211761,1
111,1153,-0.193862915,-3.852344036,1
111,1185,-0.1185634732,-1.640267372,1
111,1217,-0.7346225977,-1.943261623,1
111,1249,-1.046621323,-1.826942921,1
111,1281,-1.742297649,-1.643053293,1
111,1313,-3.803503752,-0.2904626131,1
111,1345,-3.752383232,-1.614602089,1
111,1377,-4.260775566,-1.973513603,1
111,1409,-4.382882595,-2.172431469,1
111,1441,-4.178409576,-2.387990952,1
111,1473,-4.135139942,-3.276036501,1
111,1505,-4.043117046,-3.719320297,1
111,1537,-2.371367931,-2.703783989,1
111,1569,-1.372609735,-2.256224632,1
111,1601,-0.1544899344,-1.289036512,1
111,1633,1.318536282,-0.2542108297,1
111,1665,0.9140215516,0.498038888,1
111,1697,0.2797313929,-0.05277234316,1
111,1729,0.2103856057,-0.3374140263,1
