PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 34, filenames: A:[34]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[35]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,4.169979572,0.8467276096,1
47,65,9.168511391,-14.78129101,1
47,97,4.726967812,-2.918206215,1
47,129,1.488687754,-1.775138855,1
47,161,2.52155304,-1.726751328,1
47,193,2.025941372,-0.9664154053,1
47,225,1.746343613,0.1339632273,1
47,257,3.45868516,-1.149312496,1
47,289,2.745450497,-2.052685499,1
47,321,2.123257637,-1.131042242,1
47,353,1.331422329,-2.07887125,1
47,385,0.6830086708,-2.984200239,1
47,417,3.805768013,-2.822039127,1
47,449,3.852804899,-1.479343891,1
47,481,1.775752068,-0.7251759768,1
47,513,-3.429231405,5.60902071,1
47,545,19.25596046,-2.914168119,1
47,577,1.401591301,-0.6850633621,1
47,609,0.1027069092,-0.2558084726,1
47,641,-0.874458909,0.06222462654,1
47,673,-1.076743841,-0.903046608,1
47,705,10.67556858,14.13000202,1
47,737,15.86000252,0.4643015862,1
47,769,1.730309963,-1.565259457,1
47,801,0.3344008923,-1.213421106,1
47,833,1.570658803,-2.037645817,1
47,865,3.519151688,-5.432580948,1
47,897,0.7295536995,-6.54185915,1
47,929,0.872687459,-4.544487476,1
47,961,1.31684947,-3.431909084,1
47,993,1.579130888,-3.90554142,1
47,1025,1.577626228,-6.164482594,1
47,1057,1.177013874,-5.595840454,1
47,1089,1.338173151,-2.567280054,1
47,1121,0.2965738475,-2.013014793,1
47,1153,-1.217193604,-2.30492878,1
47,1185,-1.324189663,-2.442183971,1
47,1217,-0.1997580528,-2.753657341,1
47,1249,2.788288116,-2.924460411,1
47,1281,2.299774647,-3.715333939,1
47,1313,2.563794136,-3.841388702,1
47,1345,2.816739798,-2.369566441,1
47,1377,1.36646533,-1.199948311,1
47,1409,-0.1269080043,-0.7046132088,1
47,1441,-0.865829885,-1.297804832,1
47,1473,0.5835273266,-1.295024872,1
47,1505,0.7832801342,-1.081286669,1
47,1537,0.9492972493,-3.326949596,1
47,1569,1.82007575,-5.636206627,1
47,1601,2.54703474,-7.498190403,1
47,1633,1.790084839,-5.898021221,1
47,1665,0.2627333403,-1.48374939,1
47,1697,0.1645985842,-0.5018091202,1
47,1729,0.2965754271,-0.6063383818,1
47,1761,-0.115888536,-0.629532814,1
47,1793,-0.9213170409,-0.3040872812,1
47,1825,-0.2374231219,-0.1789418608,1
47,1857,0.5918437839,0.1678376645,1
47,1889,0.3067053556,0.0421192199,1
47,1921,0.1938276291,-0.2156930566,1
47,1953,0.08980384469,-0.3067435026,1
47,1985,0.06599026918,-0.1333364099,1
47,2017,0.8704395294,-0.0111976862,1
79,33,2.00095129,1.981080294,1
79,65,0.9355466366,0.6880662441,1
79,97,0.3477534056,-0.7023328543,1
79,129,1.740996122,-1.426549315,1
79,161,1.896824479,-1.434065819,1
79,193,1.827955723,-1.098758459,1
79,225,1.909324884,-0.3622783422,1
79,257,3.317746878,-2.687703371,1
79,289,1.893057108,-2.9832654,1
79,321,0.03521299362,-2.18558073,1
79,353,0.4784326553,-2.782594681,1
79,385,1.110358596,-3.586820841,1
79,417,3.09535265,-3.096053839,1
79,449,2.724119186,-1.828506827,1
79,481,1.887406349,-0.3487321138,1
79,513,2.399246931,-0.3218493462,1
79,545,0.9557492137,-1.366231918,1
79,577,0.6158664227,-1.906634331,1
79,609,0.4585155845,-1.794876337,1
79,641,0.2783113718,-1.628070712,1
79,673,0.3792053461,-3.017426491,1
79,705,1.524857163,-3.30292058,1
79,737,10.6869154,-19.75496674,1
79,769,3.055522203,-1.360073686,1
79,801,1.947693467,-1.11922729,1
79,833,1.233164787,-2.097498417,1
79,865,0.5628116131,-4.222784519,1
79,897,0.5459005833,-5.549915791,1
79,929,0.6046427488,-4.845348835,1
79,961,0.8198699951,-4.185077667,1
79,993,1.141743302,-4.636157036,1
79,1025,0.9620758295,-5.818435669,1
79,1057,0.6180614233,-5.265994072,1
