PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 50, filenames: A:[50]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[51]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.936475992,3.184215546,1
47,65,0.1188578606,-1.603634357,1
47,97,-0.9811267257,-0.7610840797,1
47,129,-0.6870354414,-1.762800217,1
47,161,1.894923449,-2.744838238,1
47,193,2.214795351,-3.042842388,1
47,225,0.6609572172,-3.178620338,1
47,257,1.22334075,-2.972353935,1
47,289,0.9511153698,-4.061518669,1
47,321,1.122609138,-4.759380341,1
47,353,0.9293242693,-4.311565399,1
47,385,0.5600743294,-3.824920654,1
47,417,0.681678772,-4.832122803,1
47,449,0.7888989449,-5.191459179,1
47,481,1.04293251,-5.204857826,1
47,513,1.818589211,-5.445795059,1
47,545,0.002373576164,-5.009669781,1
47,577,-0.01400887966,-6.112459183,1
47,609,0.2266085446,-4.968822479,1
47,641,-0.2569818497,-4.126091003,1
47,673,11.60620689,-16.9220562,1
47,705,0.8532315493,-5.252848625,1
47,737,1.179347038,-2.835465193,1
47,769,2.166745663,-2.675603628,1
47,801,3.65024519,-3.902221203,1
47,833,2.661766052,-4.191434383,1
47,865,13.61950684,-5.280586243,1
47,897,3.148274899,-3.397518635,1
47,929,2.96267581,-2.049659967,1
47,961,3.227214098,-1.990391016,1
47,993,2.407617331,-3.387894869,1
47,1025,1.999025941,-3.28253746,1
47,1057,1.598193288,-3.03088665,1
47,1089,2.239253521,-1.793287039,1
47,1121,2.906127453,-1.606391907,1
47,1153,1.73550725,-1.395703316,1
47,1185,-0.8910025358,-3.034468174,1
47,1217,-2.716166258,-5.83983469,1
47,1249,-1.581075191,-6.032718658,1
47,1281,-0.3663849831,-4.227159977,1
47,1313,-4.442436218,-4.121407032,1
47,1345,-7.534462929,-2.643433332,1
47,1377,-9.447494507,-2.63983798,1
47,1409,-9.252571106,-2.805930614,1
47,1441,-12.13539505,-3.579536438,1
47,1473,-12.61200428,-5.262516022,1
47,1505,-11.22027779,-19.29887772,1
47,1537,-3.574039459,-2.20605731,1
47,1569,-5.906805038,-4.97977829,1
47,1601,-7.634954453,-5.120698929,1
47,1633,-6.557934761,-4.672614098,1
47,1665,-0.567568779,-1.250007153,1
47,1697,0.2513961792,-0.3163859844,1
47,1729,0.121612817,0.3797424436,1
47,1761,-0.2003058195,0.2612013817,1
47,1793,-0.218313396,0.1622635126,1
47,1825,-0.3245853186,-0.1098122597,1
47,1857,-0.2017273605,-0.06978917122,1
47,1889,-0.003845855594,-0.348323822,1
47,1921,-0.003506928682,-0.1692710519,1
47,1953,-0.001298069954,-0.2184886038,1
47,1985,0.3226729631,-0.2759353518,1
47,2017,0.3831572533,-0.6054813862,1
79,33,1.326628923,1.568733811,1
79,65,0.9372287989,-0.7910172343,1
79,97,-0.7085071206,-4.278759003,1
79,129,-0.2306834757,-7.419347763,1
79,161,2.5795784,-2.574263811,1
79,193,3.01880002,-3.485091925,1
79,225,0.3932950497,-2.773668051,1
79,257,-0.5734583139,0.03268814087,1
79,289,-0.4263565242,-1.650756598,1
79,321,-0.2318483591,-2.819822073,1
79,353,-0.1968043745,-4.372402191,1
79,385,-0.2594386339,-5.708967209,1
79,417,0.3249132037,-6.026025772,1
79,449,10.47707844,-5.348676205,1
79,481,3.907247782,14.49216652,1
79,513,0.08791273832,-4.201869965,1
79,545,-1.286861062,-2.414204597,1
79,577,-0.1293513179,-4.974640846,1
79,609,-0.396400243,-5.294994354,1
79,641,-0.9299048185,-3.874536991,1
79,673,-1.997845173,-3.510574818,1
79,705,-1.451245904,-3.885539055,1
79,737,-0.4073137045,-2.699273825,1
79,769,0.6315690279,-2.126609325,1
