PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 56, filenames: A:[56]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[57]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.397961617,-0.4068825245,1
47,65,2.403613567,-0.2958678007,1
47,97,2.001780748,1.240850329,1
47,129,2.732163429,1.863610744,1
47,161,2.911702871,-0.1065850258,1
47,193,2.332008362,-1.66342783,1
47,225,1.366201878,-2.916266918,1
47,257,1.519552231,-4.221161366,1
47,289,1.849074483,-4.456085205,1
47,321,21.09969902,-1.732673168,1
47,353,21.01036644,-0.7728333473,1
47,385,0.6742310524,-5.720263958,1
47,417,0.3161563873,-5.969132423,1
47,449,-0.7289323807,-6.957605362,1
47,481,-10.54102898,-19.08274269,1
47,513,0.2671542168,-5.923237801,1
47,545,-0.2153263688,-4.23775959,1
47,577,-0.3657670021,-4.060482979,1
47,609,0.08457690477,-2.854364872,1
47,641,0.8027217388,-2.778862953,1
47,673,0.8987197876,-3.15265727,1
47,705,-0.6408377886,-1.903115034,1
47,737,-0.9520280361,-4.087481976,1
47,769,-1.582584858,-5.886738777,1
47,801,-0.476654768,-6.021308422,1
47,833,2.03514266,-3.535630465,1
47,865,2.746036053,-2.012926579,1
47,897,1.59242034,-1.030629516,1
47,929,-0.0297563076,-0.1117014885,1
47,961,-0.4694371223,0.1773099303,1
47,993,-0.01895427704,0.006448745728,1
47,1025,-0.9822596312,-0.6402975321,1
47,1057,-1.872667909,-0.5850553513,1
47,1089,-1.710191727,-1.396469593,1
47,1121,-0.4050678015,-2.546228886,1
47,1153,0.9092456102,-2.170199394,1
47,1185,0.7425605655,-2.450404406,1
47,1217,0.1002988815,-1.548899889,1
47,1249,-0.7264912128,-0.9887638092,1
47,1281,-1.887170076,-1.539390564,1
47,1313,-0.76781106,-1.721274614,1
47,1345,-0.9045069218,-1.800230503,1
47,1377,-2.809486389,-1.539919496,1
47,1409,-3.113048077,-0.887357533,1
47,1441,-1.620823383,1.21370554,1
47,1473,-0.5842783451,1.135820985,1
47,1505,-1.070528507,0.3468952775,1
47,1537,-1.737884641,-0.3736131787,1
47,1569,-1.088911533,-1.481782913,1
47,1601,-0.03358721733,-1.165348291,1
47,1633,0.5499973297,0.462269485,1
47,1665,0.0713647604,-0.03137230873,1
47,1697,0.1151294708,-0.6657686234,1
47,1729,-0.04877376556,-1.0586164,1
47,1761,0.2028898597,-0.6524937153,1
47,1793,0.1532809734,-0.1625540257,1
47,1825,0.1694153547,0.3565045297,1
47,1857,0.2758505046,0.1380694807,1
47,1889,-0.1239233017,0.06794963777,1
47,1921,-0.1500647366,-0.1331553459,1
47,1953,0.08462816477,-0.2532056272,1
47,1985,0.08449101448,-0.1483759135,1
47,2017,-0.002692729235,0.04289913177,1
79,33,1.885143518,0.9920119047,1
79,65,1.823339105,-0.2837200761,1
79,97,2.53372097,-0.1075487733,1
79,129,2.792038202,-0.2646557093,1
79,161,1.969694853,-0.8197673559,1
79,193,1.220514774,-1.34564805,1
79,225,0.7990427017,-2.057068348,1
