PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 31, filenames: A:[31]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[32]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.8900593519,0.3542383313,1
47,65,-0.6692589521,-0.293769151,1
47,97,-1.28708148,-2.434932947,1
47,129,-0.7856407166,-1.897497058,1
47,161,-0.8373218775,-1.460592508,1
47,193,-0.6090590954,-0.697404623,1
47,225,-1.32691884,-0.4940389693,1
47,257,-1.386709452,0.02831852436,1
47,289,-1.686454535,-0.4568710327,1
47,321,-2.446708441,-2.831624031,1
47,353,-2.285732985,-2.207404137,1
47,385,-1.389809966,-3.777205944,1
47,417,-0.03425228596,-3.049364567,1
47,449,0.5324239135,-3.407800198,1
47,481,-0.7123403549,-2.348677397,1
47,513,-2.826118708,-5.127067566,1
47,545,-3.429884434,-5.202761173,1
47,577,-1.88331604,-15.67992687,1
47,609,-1.704874516,-5.149111271,1
47,641,-0.06131821871,-5.332365513,1
47,673,0.3622820377,-5.808529377,1
47,705,1.736693621,-4.66344738,1
47,737,-1.128783941,-3.652242661,1
47,769,-3.69817996,-0.9854922295,1
47,801,-2.771857738,-1.249696732,1
47,833,-0.929091692,-0.447555542,1
47,865,0.4698605537,-0.3574303985,1
47,897,0.4368006587,-0.6381761432,1
47,929,0.691577673,-0.9856042862,1
47,961,-0.08945977688,-0.762603879,1
47,993,-0.8737738132,-1.037113547,1
47,1025,-1.243754148,-1.221814632,1
47,1057,-2.146515846,-0.8940181732,1
47,1089,-2.720220089,-0.7474644184,1
47,1121,-3.260845184,-2.110122681,1
47,1153,-3.291943789,-3.265815258,1
47,1185,-3.272980213,-3.49537158,1
47,1217,-2.498454809,-3.536468744,1
47,1249,-2.338534594,-2.268632889,1
47,1281,-2.977850676,-1.146805048,1
47,1313,-2.486912727,-0.828774929,1
47,1345,-2.788702488,-1.063272953,1
47,1377,-2.199707508,-0.5958871841,1
47,1409,-2.248213291,-0.2429414988,1
47,1441,-2.502410412,-0.9067372084,1
47,1473,-0.8706789017,-0.9119465947,1
47,1505,-0.6928596497,-0.3742725849,1
47,1537,-1.096082926,-0.4670906663,1
47,1569,-2.059858799,0.3146141768,1
47,1601,-1.746690512,0.4757343531,1
47,1633,-0.148955822,0.5546876788,1
47,1665,0.108679533,0.2776365876,1
47,1697,0.1843313575,-0.1335756183,1
47,1729,-0.1421712637,-0.2334920168,1
47,1761,-0.1517776251,-0.4007964134,1
47,1793,-0.294947803,-0.5777134895,1
47,1825,-0.1719183773,-0.3657631874,1
47,1857,0.06543156505,-0.3378846645,1
47,1889,0.111140877,-0.5481818914,1
47,1921,0.2612286806,-0.2283011079,1
47,1953,0.0779043138,-0.0919880867,1
47,1985,-0.0230813399,-0.1296905875,1
47,2017,-0.1383904219,0.2347967625,1
79,33,0.8098039627,0.8974514604,1
79,65,0.4446511269,-0.4151780903,1
79,97,-0.1329806447,-0.5723394156,1
79,129,0.3032396138,-0.2398175001,1
79,161,0.08718299866,-0.5045893192,1
79,193,-0.2893851995,-0.3885226846,1
79,225,-0.8618328571,-0.4204044342,1
79,257,-0.09010511637,-0.2592778206,1
79,289,0.1926773787,-1.418995619,1
79,321,-1.210905075,-3.872622967,1
79,353,-8.902718544,14.59404945,1
79,385,-2.190944433,-4.41326952,1
79,417,-0.3399775624,-4.121683121,1
79,449,-0.2749546766,-3.209420681,1
79,481,-0.5329787731,-3.060096502,1
79,513,-1.523435831,-3.311472178,1
79,545,-3.417871475,-3.783595562,1
79,577,-2.060898066,-4.71127367,1
79,609,-0.07677364349,-5.265446663,1
79,641,0.4629262686,-4.87558651,1
79,673,0.8906737566,-5.398758888,1
79,705,1.828704596,-5.403013229,1
79,737,0.09383869171,-3.889629364,1
79,769,-1.181548834,-2.003774881,1
79,801,-1.230743408,-1.324411869,1
79,833,-0.08411562443,-0.004866957664,1
