PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 32, filenames: A:[32]MAX_1202204_TgUtrmcherry_K4K8MO010.avi & B:[33]MAX_1202204_TgUtrmcherry_K4K8MO010.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.644689798,2.359390736,1
47,65,7.520907402,11.28930378,1
47,97,-4.161909103,8.619452477,1
47,129,-0.1046317816,-0.8888959885,1
47,161,-0.5187721252,-2.638520241,1
47,193,-0.2409563065,-1.795163393,1
47,225,-1.446692228,-2.166244507,1
47,257,-1.174510241,-1.822042465,1
47,289,-0.4164397717,-3.679729223,1
47,321,-0.06054913998,-3.260829449,1
47,353,0.9285235405,-2.358608961,1
47,385,0.2418949604,-3.899965286,1
47,417,0.5560521483,-2.936844826,1
47,449,0.2209809422,-2.151110649,1
47,481,-0.3470556438,-3.547940493,1
47,513,-1.240321279,-3.783390999,1
47,545,-15.37616539,9.700321198,1
47,577,-14.85277081,9.442511559,1
47,609,-0.1747914851,-2.929502487,1
47,641,-0.320667237,-2.669126272,1
47,673,0.06275939941,-2.81292057,1
47,705,1.711528778,9.710988045,1
47,737,1.283894539,-3.46094656,1
47,769,1.485092163,-5.00053215,1
47,801,0.3607330322,-5.415020943,1
47,833,-0.5040670633,-3.288951397,1
47,865,-1.610536218,-3.681725502,1
47,897,-2.572934151,-2.677729845,1
47,929,-1.654139996,-0.3261518478,1
47,961,-1.949786901,-0.6706116199,1
47,993,-1.980852842,-2.633289814,1
47,1025,-1.869369626,-3.849280119,1
47,1057,-0.8118157983,-3.570988178,1
47,1089,-0.6723040938,-4.424238205,1
47,1121,-1.356012821,-4.745094776,1
47,1153,-1.888392568,-4.043828487,1
47,1185,-2.381073952,-3.359494686,1
47,1217,-2.010465622,-3.240635872,1
47,1249,-0.9391493797,-4.819138527,1
47,1281,-1.530817628,-4.37914896,1
47,1313,-0.8443895578,-3.150319338,1
47,1345,-0.2967715263,-2.377913713,1
47,1377,0.7707157135,-1.586318135,1
47,1409,1.765667915,-1.8627913,1
47,1441,1.397323847,-1.996745586,1
47,1473,-0.368796587,-1.537438154,1
47,1505,-0.8354282379,-0.745524168,1
47,1537,-0.9311351776,-1.129380465,1
47,1569,-2.147080183,-2.639508724,1
47,1601,-2.573263168,-2.001943111,1
47,1633,-0.4136703014,-0.8225562572,1
47,1665,0.244456768,0.2207514048,1
47,1697,1.162298441,0.5015132427,1
47,1729,0.7395567894,0.2548153102,1
47,1761,-0.1157883406,-0.3233707547,1
47,1793,-0.6518993378,-0.1556085944,1
47,1825,-0.1716617942,0.1972071826,1
47,1857,0.2840728462,0.6286432743,1
47,1889,0.335355401,0.6127759218,1
47,1921,0.1137228012,-0.1961351484,1
47,1953,-0.1285968274,-0.4696005583,1
47,1985,-0.03595247865,-0.3328816295,1
47,2017,-0.0002338290215,0.2026295662,1
79,33,0.2998109758,1.952186823,1
79,65,0.02176764607,-0.4455227554,1
79,97,0.4025459886,-0.6515202522,1
79,129,-0.2856669426,-1.76936543,1
79,161,-0.6388219595,-2.689604282,1
79,193,-0.5370603204,-2.517883062,1
79,225,-1.015883684,-2.831482649,1
79,257,-0.9077063799,-3.104413986,1
79,289,-0.5875161886,-3.667547464,1
79,321,-0.5688060522,-4.101372719,1
79,353,-0.3099992871,-2.9626894,1
79,385,0.2421742678,-3.289223194,1
79,417,0.6983884573,-4.168042183,1
79,449,0.1931776404,-3.831183434,1
79,481,-0.0006109923124,-4.405839443,1
79,513,-2.0492239,15.99814796,1
79,545,-0.7210292816,-3.404728174,1
79,577,-14.92467785,7.804968834,1
79,609,7.730012417,14.04838181,1
79,641,0.3296228647,-3.514694691,1
79,673,-0.06537137926,-3.742391348,1
79,705,0.00662446022,-4.057796955,1
79,737,1.11791575,-4.162814617,1
79,769,0.9167847633,-6.596711636,1
79,801,0.4708791971,-6.658062458,1
79,833,1.949026585,-4.797183037,1
79,865,0.717746973,-4.480844021,1
79,897,0.5916377306,-2.834808826,1
79,929,0.8673951626,-1.194945812,1
79,961,0.3192877769,-1.568045616,1
79,993,0.2177650332,-2.009524345,1
79,1025,-0.09244978428,-2.143082857,1
79,1057,-0.9137970805,-2.807298422,1
79,1089,-1.081171036,-3.456703186,1
79,1121,-1.345743179,-3.565690517,1
79,1153,-1.641733408,-4.155635834,1
79,1185,-1.79143703,-4.208239555,1
79,1217,-1.638642073,-3.440461636,1
79,1249,-0.6251673698,-3.521715164,1
79,1281,0.2999058962,-4.094656944,1
79,1313,-0.8233933449,-2.640808344,1
79,1345,-0.7580189109,-2.742884398,1
79,1377,-0.1988649368,-2.675678015,1
79,1409,0.1522323489,-2.343358755,1
79,1441,-0.1910966039,-2.470671177,1
79,1473,-1.037708521,-2.216353416,1
79,1505,-1.237610579,-1.270398855,1
79,1537,-1.789963484,-1.449534059,1
79,1569,-3.694133282,-2.792200327,1
79,1601,-4.289313316,-2.805701256,1
79,1633,-2.138310671,-1.497406602,1
79,1665,-1.604563236,-1.197345495,1
79,1697,-0.9404526353,-0.7050824165,1
79,1729,-0.2034748793,-0.03511866927,1
79,1761,-0.04452338815,-0.04699039459,1
79,1793,0.05217756331,0.06787086278,1
79,1825,0.1359621882,0.2441437989,1
79,1857,0.04853737354,0.2743318379,1
79,1889,0.0008965134621,0.3098683357,1
79,1921,-0.1245828569,0.02419889718,1
79,1953,-0.01242768764,-0.301096499,1
79,1985,0.02300915308,-0.2780842185,1
79,2017,-0.1403570175,-0.5080348253,1
111,33,-0.72024405,1.595753431,1
111,65,-0.0675868094,-0.1018926352,1
111,97,0.2537916303,-1.091370106,1
111,129,0.1807966232,-1.957398057,1
111,161,0.4733280241,-2.334915638,1
111,193,0.03986772895,-2.889254093,1
111,225,-0.9645226002,-3.572950363,1
111,257,-1.062877417,-3.701543331,1
111,289,-0.4547634125,-3.885192871,1
111,321,-0.04827232659,-4.322953224,1
111,353,-0.2573051453,-2.736677647,1
111,385,-0.6677017808,-2.237478733,1
111,417,0.3019816875,-4.602211475,1
111,449,0.6525278091,-4.705066681,1
111,481,1.398087144,-7.413889885,1
